#{"t_start": 1572453376.9027438, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,891,219.850981
-21.0,822,448.898632
-21.0,786,664.935147
-20.0,883,889.64668
-21.0,961,1112.331395
-20.0,956,1337.303724
-20.0,963,1553.754359
-20.0,858,1773.247038
-20.0,900,1992.987613
-20.0,864,2220.002818
-19.0,1111,2455.945037
-21.0,1184,2690.213292
-20.0,1662,2959.386412
-21.0,1417,3218.553966
-18.0,1793,3525.01119
-14.0,1943,3807.640705
-20.0,1646,4076.822629
-17.0,2057,4394.110945
7.0,2706,4779.531008
-5.0,2860,5096.680216
0,852,298.367538
-21.0,783,308.956409
-21.0,819,316.150563
-21.0,780,323.036605
-21.0,820,330.153798
-20.0,838,337.564485
-20.0,918,351.838303
-21.0,850,362.647431
-20.0,838,370.103297
-21.0,780,377.003751
-21.0,821,384.316121
-20.0,838,391.559354
-21.0,838,402.679751
-21.0,790,463.017104
-20.0,839,476.557531
-20.0,867,488.240532
-20.0,1013,497.108367
-20.0,834,504.467062
-20.0,953,512.935328
-20.0,839,520.18538
-21.0,888,530.812474
-21.0,819,541.877986
-19.0,1003,553.341971
-20.0,874,561.179141
-20.0,930,569.453238
-20.0,926,577.546496
-21.0,878,589.549756
-20.0,974,602.368478
-18.0,1275,613.644581
-21.0,822,620.956164
-21.0,779,627.87291
-21.0,839,694.485898
-20.0,884,702.091401
-20.0,956,712.536136
-21.0,1152,729.305649
-20.0,1073,741.57935
-20.0,947,749.892277
-20.0,933,758.128841
-21.0,865,765.6854
-20.0,836,775.007414
-21.0,1024,791.406076
-21.0,820,798.653706
-21.0,1027,807.634738
-20.0,1075,817.100506
-20.0,842,824.488768
-21.0,811,833.574199
-20.0,842,841.077568
-20.0,975,905.67017
-21.0,822,912.781289
-20.0,1167,923.98077
-20.0,945,938.583938
-20.0,901,947.770298
-17.0,1241,960.522822
-19.0,1073,969.976589
-20.0,986,978.665208
-21.0,812,985.883994
-20.0,837,995.904039
-20.0,988,1010.296436
-17.0,1296,1021.846545
-20.0,896,1029.668007
-20.0,1070,1039.028794
-18.0,1179,1053.954649
-21.0,928,1066.774123
-21.0,826,1133.536538
-20.0,932,1143.700442
-20.0,837,1150.910548
-20.0,951,1159.302225
-21.0,777,1166.067298
-21.0,880,1173.82598
-20.0,855,1181.358969
-20.0,957,1191.136753
-20.0,959,1199.949228
-21.0,826,1210.093399
-20.0,868,1224.290711
-20.0,918,1232.381274
-21.0,868,1239.886593
-19.0,992,1248.545265
-21.0,912,1256.582875
-21.0,789,1267.255904
-20.0,1042,1282.915996
-21.0,931,1351.401116
-21.0,822,1358.545026
-20.0,886,1366.31659
-19.0,1172,1376.610012
-20.0,954,1384.952074
-20.0,1049,1400.298979
-21.0,904,1410.700632
-21.0,854,1418.220752
-20.0,851,1425.585944
-21.0,822,1434.750604
-20.0,902,1442.726128
-19.0,997,1452.449791
-21.0,867,1463.27236
-21.0,912,1475.784255
-21.0,842,1483.007649
-20.0,898,1490.968145
-21.0,791,1500.764606
-21.0,919,1508.81998
-20.0,881,1584.96748
-21.0,876,1593.537878
-20.0,955,1601.883209
-20.0,834,1609.305289
-19.0,946,1617.558563
-20.0,983,1626.250445
-21.0,805,1635.272388
-20.0,1196,1652.250193
-21.0,839,1659.691097
-20.0,838,1666.967728
-21.0,822,1676.108402
-20.0,1106,1688.448093
-21.0,879,1701.034554
-20.0,925,1709.214596
-19.0,1033,1718.29113
-20.0,841,1725.752191
-18.0,1090,1794.538347
-20.0,864,1802.209605
-19.0,994,1812.716208
-20.0,917,1820.776806
-20.0,946,1829.12627
-20.0,923,1839.943419
-20.0,1031,1855.6272
-21.0,1193,1866.159734
-21.0,885,1873.891369
-20.0,1012,1882.835192
-18.0,1135,1892.775934
-20.0,1071,1902.126305
-19.0,1152,1914.13323
-20.0,1125,1929.867806
-20.0,972,1938.413619
-21.0,763,1944.94867
-21.0,910,2015.049754
-19.0,1037,2024.186091
-19.0,1056,2036.148678
-20.0,934,2049.847164
-20.0,1157,2060.891557
-21.0,782,2067.826491
-21.0,852,2075.410724
-20.0,913,2083.448426
-19.0,1157,2093.691925
-21.0,818,2101.760809
-20.0,1048,2121.360775
-20.0,957,2130.169014
-20.0,948,2138.3229
-19.0,1049,2147.462578
-18.0,1151,2161.302996
-20.0,865,2174.568923
-21.0,942,2245.918422
-19.0,1142,2256.027232
-19.0,945,2264.348422
-18.0,1075,2277.455214
-20.0,1031,2292.998225
-20.0,916,2300.987448
-20.0,950,2309.24326
-20.0,1233,2320.074941
-20.0,862,2327.613374
-18.0,1120,2340.401054
-20.0,957,2355.167047
-20.0,1044,2364.246546
-18.0,1290,2375.644356
-19.0,1128,2385.527865
-20.0,950,2395.681394
-21.0,840,2475.999492
-20.0,951,2485.360797
-19.0,1030,2494.429923
-18.0,1079,2503.866237
-18.0,1261,2519.35615
-18.0,1126,2534.81113
-20.0,1210,2545.309279
-18.0,1130,2555.152236
-18.0,1189,2565.557039
-16.0,1423,2586.214804
-20.0,1137,2596.12534
-21.0,969,2604.626535
-20.0,1034,2613.753391
-19.0,1306,2625.115534
-21.0,1168,2721.104889
-15.0,1475,2733.942313
-17.0,1715,2752.819649
-17.0,1410,2771.633947
-18.0,1559,2785.292668
-21.0,1188,2795.626313
-17.0,1481,2812.803522
-16.0,1643,2831.353752
-15.0,1739,2846.568727
-19.0,1441,2860.117414
-17.0,1543,2987.141901
-19.0,1485,3005.458508
-16.0,1606,3025.100059
-19.0,1456,3037.723789
-18.0,1526,3054.029294
-17.0,1598,3073.584982
-17.0,1707,3088.306005
-17.0,1891,3108.742343
-19.0,1769,3128.957843
-17.0,1758,3144.250367
-16.0,1590,3281.053656
-18.0,1773,3304.802239
-16.0,1695,3319.485152
-17.0,1573,3333.149428
-15.0,1947,3358.909552
-13.0,1999,3376.383265
-16.0,1932,3393.14548
-11.0,2438,3423.114243
-18.0,1686,3550.990855
-17.0,1710,3566.876237
-19.0,1648,3590.554323
-20.0,1577,3605.250134
-19.0,2131,3626.667867
-21.0,1518,3645.247409
-15.0,2209,3664.415125
-14.0,2487,3690.654849
-9.0,2343,3842.259569
-20.0,1592,3855.857461
-20.0,1673,3870.409864
-15.0,2020,3887.877708
-8.0,2554,3920.852401
-19.0,1649,3935.166512
-13.0,2585,3959.320673
-17.0,2436,3988.695901
-2.0,3112,4153.064516
-16.0,2012,4176.588324
-7.0,2924,4206.744188
-10.0,2258,4226.203669
-15.0,2109,4244.365923
-16.0,2004,4261.742337
-17.0,1909,4287.56095
-14.0,2524,4504.632522
-6.0,3004,4534.823912
-10.0,2730,4567.381735
-8.0,3023,4594.934548
-14.0,2119,4613.143977
-13.0,2068,4640.26324
-8.0,2504,4810.074988
-5.0,2790,4843.251967
-4.0,3029,4869.392851
-10.0,2468,4900.793661
-8.0,2515,4924.443624
