#{"t_start": 1572453376.8041763, "env_id": "PongNoFrameskip-v4"}
r,l,t
-16.0,1188,239.12499
-21.0,820,448.886098
-20.0,863,669.495364
-21.0,786,884.960476
-20.0,858,1107.32481
-21.0,824,1329.484423
-20.0,1062,1559.041995
-21.0,1051,1784.817667
-21.0,916,1993.943324
-20.0,1110,2233.153
-20.0,869,2444.063786
-19.0,1471,2705.928092
-21.0,1174,2935.830103
-14.0,1997,3251.723895
-17.0,2102,3539.497093
-16.0,1820,3801.255049
-8.0,2599,4127.790989
-10.0,3053,4444.232758
15.0,2137,4750.845718
-2.0,3096,5108.225269
77,282.269334
-20.0,1047,299.887151
-20.0,928,310.807921
-21.0,791,317.786474
-21.0,876,325.463431
-20.0,832,332.878499
-21.0,884,342.609266
-21.0,811,356.292456
-20.0,840,364.722264
-20.0,886,372.431399
-20.0,839,379.935633
-20.0,1021,388.874587
-21.0,836,397.127259
-20.0,861,410.454787
-20.0,887,473.359404
-21.0,848,486.455506
-20.0,920,494.554807
-20.0,917,502.584499
-21.0,967,511.012942
-20.0,949,519.317295
-19.0,1191,532.681664
-20.0,901,547.205437
-20.0,958,555.615477
-19.0,1112,565.541863
-21.0,818,572.654511
-21.0,948,582.9354
-21.0,848,596.926823
-20.0,929,605.162913
-21.0,835,612.611562
-20.0,1101,622.368312
-20.0,842,689.01352
-21.0,838,696.396651
-20.0,893,704.249326
-16.0,1238,719.822369
-21.0,1019,735.401392
-21.0,822,742.658258
-20.0,895,750.557441
-21.0,841,757.933139
-21.0,884,765.692176
-20.0,840,775.070885
-20.0,945,790.266646
-21.0,928,798.955275
-20.0,869,806.583419
-21.0,991,815.218608
-21.0,779,822.160167
-21.0,880,831.787834
-20.0,978,840.491624
-19.0,1008,905.359228
-20.0,900,913.244697
-20.0,957,921.563427
-19.0,970,935.581548
-18.0,1120,948.447649
-19.0,1051,959.564467
-20.0,934,967.85284
-20.0,835,975.010764
-21.0,824,982.328767
-21.0,954,992.502311
-20.0,955,1007.096316
-21.0,821,1014.939277
-20.0,883,1022.687022
-20.0,864,1030.272681
-19.0,962,1038.671002
-21.0,847,1048.803043
-21.0,907,1063.258397
-20.0,1142,1132.406414
-20.0,899,1142.602131
-21.0,781,1149.454866
-21.0,883,1157.228058
-21.0,823,1164.515762
-21.0,837,1171.910335
-21.0,928,1179.922192
-21.0,991,1188.567378
-20.0,866,1197.93707
-20.0,832,1208.201232
-21.0,903,1222.564508
-20.0,1004,1231.542701
-20.0,855,1238.99625
-18.0,1015,1247.870165
-20.0,960,1256.300372
-20.0,960,1268.520719
-21.0,778,1281.86002
-19.0,1048,1351.329455
-19.0,986,1360.001772
-21.0,909,1367.850057
-20.0,1109,1377.606561
-20.0,833,1384.903923
-18.0,1051,1400.256527
-19.0,1011,1411.609714
-21.0,1053,1420.8847
-20.0,915,1428.935597
-18.0,1099,1440.479719
-20.0,925,1448.713099
-19.0,1122,1461.75903
-21.0,790,1473.960713
-21.0,782,1480.799825
-21.0,865,1488.393404
-21.0,882,1499.009637
-20.0,866,1506.699039
-20.0,945,1581.934029
-20.0,836,1591.570441
-20.0,897,1599.418411
-21.0,1199,1610.019752
-20.0,996,1618.795069
-21.0,882,1626.543481
-18.0,1191,1643.687026
-21.0,762,1652.082921
-20.0,919,1660.254739
-20.0,879,1667.976784
-21.0,942,1678.135485
-21.0,883,1688.453548
-21.0,995,1702.068997
-21.0,847,1709.552284
-20.0,901,1717.493079
-21.0,877,1725.284741
-19.0,993,1733.97203
-19.0,1145,1804.080934
-20.0,917,1813.128202
-20.0,1014,1822.121775
-21.0,820,1829.340837
-19.0,1200,1845.354808
-19.0,1043,1858.490247
-21.0,929,1866.630283
-21.0,896,1874.371439
-19.0,1032,1883.474009
-21.0,817,1890.684115
-20.0,1199,1901.140099
-17.0,1221,1913.741849
-20.0,1146,1929.649224
-20.0,928,1937.826009
-20.0,960,1946.166785
-21.0,1170,2018.499294
-21.0,824,2025.68759
-20.0,952,2037.203686
-20.0,1012,2052.140613
-20.0,1013,2060.965413
