#{"t_start": 1572453377.360091, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,942,222.678741
-20.0,896,452.105917
-19.0,1098,680.886901
-21.0,847,887.764154
-20.0,990,1113.593411
-21.0,786,1326.569452
-20.0,972,1553.716226
-21.0,866,1773.241281
-21.0,911,1993.128786
-18.0,1097,2231.895636
-21.0,956,2447.806438
-20.0,1123,2686.222203
-19.0,1350,2944.025108
-18.0,1956,3248.880483
-20.0,1529,3509.013463
-13.0,2204,3821.123348
-18.0,1833,4086.2602
-5.0,3315,4459.16667
11.0,2238,4756.368087
-21.0,875,4992.169972
-16.0,1599,5076.046561
643831
-20.0,982,307.808056
-21.0,820,315.066722
-21.0,1060,324.38392
-20.0,833,331.800253
-20.0,835,339.353508
-20.0,831,353.115678
-20.0,924,364.067713
-21.0,778,370.920276
-21.0,883,378.74219
-21.0,819,385.939626
-19.0,980,394.506153
-21.0,824,405.972034
-20.0,884,468.766835
-21.0,919,485.096575
-19.0,968,493.62685
-21.0,823,500.70084
-20.0,929,508.893703
-19.0,936,517.127675
-21.0,901,524.998273
-20.0,898,536.809389
-21.0,879,550.035226
-20.0,867,557.741772
-21.0,892,565.70902
-21.0,777,572.426412
-21.0,876,581.545652
-19.0,931,596.819942
-20.0,1045,606.043344
-20.0,942,614.382968
-21.0,880,622.287871
-21.0,882,689.329183
-18.0,1087,698.798276
-21.0,939,707.033076
-20.0,973,720.394222
-20.0,837,734.340928
-20.0,915,742.395127
-20.0,956,750.82856
-18.0,1065,760.247063
-21.0,853,767.730042
-21.0,937,778.743265
-20.0,989,794.07649
-21.0,762,800.679714
-21.0,865,808.266663
-20.0,874,815.992275
-21.0,820,823.201697
-21.0,819,832.366492
-20.0,942,840.698761
-21.0,902,904.624125
-20.0,866,912.092927
-20.0,963,920.577573
-20.0,1064,935.076549
-20.0,1025,947.439164
-21.0,1204,959.92204
-20.0,945,968.275496
-20.0,980,976.912271
-21.0,922,984.943732
-20.0,900,995.628838
-21.0,882,1009.1055
-20.0,868,1016.865905
-21.0,851,1024.226691
-21.0,807,1031.330304
-21.0,937,1039.533236
-21.0,868,1049.868925
-21.0,764,1063.060644
-21.0,818,1126.037308
-21.0,763,1138.501075
-20.0,915,1146.513717
-21.0,775,1153.307728
-21.0,839,1160.522439
-21.0,866,1168.18876
-20.0,961,1176.57679
-21.0,990,1185.278297
-21.0,944,1195.39442
-21.0,823,1203.570077
-20.0,902,1216.251657
-20.0,836,1227.342683
-21.0,898,1235.218457
-21.0,820,1242.43556
-20.0,1133,1252.364253
-20.0,975,1261.83156
-21.0,957,1277.621997
-20.0,1054,1288.771233
-20.0,980,1357.634647
-20.0,854,1365.126508
-20.0,972,1373.661522
-21.0,941,1381.836661
-20.0,992,1392.475021
-21.0,911,1407.093924
-21.0,788,1414.029027
-20.0,1070,1423.490581
-20.0,895,1433.161924
-19.0,1054,1442.501683
-21.0,819,1449.77989
-20.0,1173,1465.239067
-21.0,783,1475.547548
-21.0,818,1482.577134
-21.0,842,1490.044163
-19.0,1179,1503.142905
-21.0,926,1574.228728
-21.0,1021,1589.641006
-21.0,879,1597.404634
-19.0,1017,1606.331022
-21.0,1001,1615.128239
-21.0,1167,1625.40293
-21.0,819,1634.545206
-19.0,1012,1649.940233
-21.0,939,1658.153973
-19.0,1167,1668.458806
-20.0,994,1679.083064
-19.0,1206,1696.270061
-21.0,818,1704.284137
-20.0,864,1711.968386
-20.0,942,1720.268557
-21.0,828,1727.532238
-20.0,921,1794.906858
-19.0,1050,1804.920206
-20.0,943,1814.242934
-21.0,822,1821.507147
-20.0,1144,1832.553555
-20.0,948,1845.832105
-20.0,998,1858.12249
-21.0,988,1866.844452
-21.0,781,1873.538
-21.0,778,1880.431929
-20.0,899,1888.319683
-21.0,972,1896.878525
-20.0,1048,1906.052642
-20.0,1007,1919.130623
-21.0,819,1929.735625
-19.0,1083,1939.247852
-17.0,1305,2012.726946
-20.0,1136,2022.724903
-21.0,785,2029.950232
-20.0,918,2041.211736
-20.0,947,2055.001987
-19.0,976,2063.60532
-19.0,1055,2072.907415
-19.0,1081,2082.454895
-21.0,978,2091.105878
-21.0,821,2098.375292
-20.0,939,2114.196323
-20.0,1156,2127.944794
-21.0,792,2135.411917
-19.0,938,2143.491853
-17.0,1165,2157.436784
-21.0,1029,2172.19038
-20.0,836,2179.508159
-19.0,960,2250.919855
-20.0,916,2259.061008
-19.0,1025,2268.030611
-21.0,775,2278.571795
-18.0,1224,2295.878329
-21.0,930,2303.840809
-19.0,1177,2314.220787
-21.0,1006,2323.058331
-21.0,964,2331.459049
-21.0,994,2343.034966
-21.0,777,2356.452147
-19.0,1095,2366.015121
-14.0,1511,2379.143685
-18.0,1162,2389.295348
-21.0,1094,2403.924567
-21.0,923,2482.734935
-17.0,1247,2493.820234
-20.0,931,2501.853033
-17.0,1160,2515.284381
-19.0,960,2528.694002
-20.0,1014,2539.508979
-21.0,963,2547.948773
-17.0,1395,2559.969489
-19.0,955,2571.007108
-20.0,1012,2585.279585
-21.0,1079,2594.734305
-20.0,953,2603.078594
-21.0,1061,2612.387453
-19.0,1115,2622.222197
-20.0,1478,2720.879709
-20.0,1306,2732.226263
-18.0,1350,2744.119022
-17.0,1409,2766.818678
-20.0,1363,2778.665462
-18.0,1329,2790.213286
-21.0,1074,2799.54977
-19.0,1389,2820.194853
-18.0,1116,2829.919716
-18.0,1349,2841.672142
-20.0,1356,2853.455817
-19.0,1301,2869.283253
-16.0,1783,2998.620081
-21.0,1405,3018.163302
-19.0,1601,3032.122068
-17.0,1619,3046.638367
-21.0,1410,3067.083354
-18.0,1602,3081.224025
-21.0,1543,3094.168331
-18.0,1619,3117.116919
