#{"t_start": 1572453377.7400906, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,911,220.363692
-20.0,925,453.151479
-19.0,1141,682.631398
-20.0,901,889.737426
-20.0,887,1107.859732
-21.0,821,1328.418979
-20.0,1219,1566.647902
-20.0,893,1774.351542
-19.0,1188,2006.128147
-20.0,1064,2229.979857
-21.0,792,2439.416512
-18.0,1303,2695.228637
-21.0,1214,2937.177129
-14.0,1980,3249.953659
-18.0,1883,3528.883765
-14.0,2116,3816.255011
-10.0,2553,4124.470967
-6.0,2938,4437.708437
-9.0,2414,4764.763311
18.0,1702,5035.179199
