#{"t_start": 1572453377.0612955, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,1020,228.118474
-19.0,967,455.768222
-20.0,1063,679.380271
-20.0,930,892.023223
-21.0,945,1111.237638
-19.0,1012,1339.701887
-20.0,1005,1555.486524
-20.0,980,1780.251936
-19.0,1211,2007.767882
-20.0,924,2223.631572
-19.0,1093,2454.55273
-20.0,1138,2687.472548
-8.0,2146,2982.177594
-19.0,1552,3226.321432
-15.0,2199,3543.917578
-17.0,1859,3803.223373
-17.0,2047,4099.459811
-13.0,2661,4422.984712
-9.0,2708,4779.509675
2.0,3043,5105.368342
3.190319
-20.0,898,298.998283
-21.0,822,309.527725
-21.0,824,316.729769
-20.0,836,324.08182
-21.0,884,331.953088
-20.0,922,342.037252
-21.0,885,356.372233
-20.0,854,364.948672
-21.0,787,371.757253
-21.0,819,379.057697
-21.0,912,386.997925
-21.0,883,394.762191
-20.0,863,407.114066
-20.0,913,470.706838
-19.0,934,486.05374
-20.0,835,493.395534
-20.0,836,500.619359
-20.0,842,508.072461
-21.0,939,516.28679
-20.0,1017,525.203377
-21.0,820,535.760376
-20.0,915,549.845861
-19.0,1028,558.95202
-20.0,831,566.434773
-21.0,864,574.039151
-21.0,906,584.824393
-20.0,963,599.07484
-20.0,1015,607.941198
-19.0,1151,618.087972
-19.0,985,626.875731
-20.0,866,693.690436
-21.0,896,701.360981
-19.0,1013,712.33526
-20.0,946,724.867005
-21.0,789,736.982825
-20.0,896,744.921416
-21.0,822,752.156031
-21.0,822,759.474901
-20.0,1095,769.102286
-21.0,820,779.048128
-20.0,949,794.027425
-21.0,912,802.076585
-20.0,971,810.572342
-17.0,1248,821.526516
-21.0,779,828.291447
-20.0,1071,839.775287
-21.0,807,846.774773
-20.0,1007,911.592452
-21.0,778,918.50795
-19.0,1034,930.266402
-20.0,1066,945.289012
-19.0,1085,956.685445
-21.0,866,964.440406
-21.0,817,971.620483
-18.0,1185,982.025565
-20.0,947,991.411867
-20.0,1037,1008.041572
-19.0,1109,1017.81512
-19.0,933,1025.949963
-20.0,985,1034.528016
-21.0,789,1041.457885
-21.0,851,1052.69101
-21.0,847,1065.726726
-21.0,1070,1135.950282
-20.0,1105,1146.259187
-21.0,962,1154.670076
-18.0,1071,1164.103968
-20.0,953,1172.470679
-20.0,987,1181.089699
-21.0,1130,1192.775556
-21.0,918,1200.809427
-21.0,894,1212.050953
-21.0,823,1225.357189
-18.0,1148,1235.448015
-19.0,1013,1244.297253
-21.0,871,1251.95788
-21.0,781,1258.782944
-21.0,819,1269.688221
-20.0,837,1283.553869
-21.0,823,1351.057043
-20.0,944,1359.301487
-21.0,850,1366.742487
-19.0,1019,1375.738579
-21.0,929,1383.882659
-21.0,982,1396.31554
-20.0,835,1408.27976
-19.0,1024,1417.272208
-20.0,986,1425.940906
-21.0,852,1435.388219
-21.0,786,1442.29617
-19.0,1050,1452.541284
-19.0,908,1464.295603
-20.0,876,1475.93576
-18.0,1060,1485.231983
-20.0,1023,1496.983536
-21.0,902,1504.920482
-19.0,1069,1580.275137
-19.0,1004,1592.387527
-21.0,761,1599.038677
-21.0,1035,1608.153076
-20.0,980,1616.782622
-20.0,1006,1625.664594
-20.0,920,1636.593971
-21.0,1047,1651.344056
-20.0,864,1659.004434
-20.0,913,1666.966287
-21.0,851,1676.379361
-21.0,804,1684.876034
-20.0,1103,1700.53909
-20.0,1048,1709.840922
-20.0,1017,1718.792509
-18.0,1008,1727.689371
-20.0,896,1794.802692
-20.0,905,1803.541114
-20.0,979,1813.211232
-19.0,1109,1822.974421
-21.0,834,1830.409304
-21.0,824,1840.684191
-21.0,953,1855.257397
-19.0,1008,1864.113044
-21.0,907,1872.12132
-19.0,1024,1881.16098
-20.0,914,1889.147923
-19.0,972,1897.673113
-21.0,870,1905.32425
-21.0,782,1913.982291
-20.0,1106,1929.531514
-21.0,837,1936.788046
-21.0,936,1944.997172
-20.0,836,2014.433272
-20.0,865,2022.116456
-19.0,1142,2033.880921
-21.0,903,2046.053608
-20.0,1010,2058.029638
-20.0,1182,2068.383905
-17.0,1170,2078.74428
-19.0,934,2086.963947
-19.0,1065,2096.373751
-19.0,1223,2115.497429
-20.0,987,2127.02388
-20.0,1303,2138.862826
-20.0,1100,2148.506034
-19.0,1112,2162.412743
-21.0,937,2175.825726
-20.0,870,2246.514462
-18.0,1229,2257.364342
-21.0,907,2265.332504
-20.0,883,2275.866865
-19.0,1094,2292.880996
-19.0,987,2301.51315
-20.0,869,2309.033043
-20.0,1097,2318.663408
-20.0,974,2327.182257
-20.0,1038,2338.631341
-19.0,1104,2355.328798
-21.0,785,2362.194992
-21.0,777,2368.992298
-18.0,1263,2380.149404
-19.0,1006,2388.839188
-20.0,1147,2403.775136
-17.0,1308,2486.292103
-18.0,1553,2499.759005
-19.0,1133,2510.695875
-19.0,1096,2525.700672
-20.0,948,2537.842291
-17.0,1304,2549.214788
-20.0,1082,2558.561855
-18.0,1244,2572.09816
-20.0,1062,2586.881804
-18.0,1253,2597.747551
-21.0,1076,2607.161474
-19.0,1194,2617.795659
-16.0,1532,2716.833089
-17.0,1342,2728.490032
-18.0,1204,2739.221926
-17.0,1437,2758.419644
-19.0,1322,2773.634374
-18.0,1276,2784.762526
-21.0,1221,2795.369833
-17.0,1531,2813.523793
-17.0,1721,2832.293439
-19.0,1189,2842.534712
-14.0,1573,2856.357411
-20.0,1424,2877.277346
-20.0,1403,2999.16396
-17.0,1658,3020.929967
-19.0,1392,3033.106269
-20.0,1589,3047.830231
-15.0,1844,3071.688875
-19.0,1296,3082.97702
-19.0,1619,3096.530008
-15.0,1783,3121.088485
-20.0,1472,3134.035238
-15.0,2057,3273.936021
-21.0,1537,3294.80303
-16.0,2089,3314.61873
-19.0,1741,3329.870513
-13.0,1952,3351.87526
-19.0,1733,3370.588218
-12.0,2224,3390.066617
-11.0,2537,3420.952358
-21.0,1483,3433.804795
-8.0,2300,3569.437405
-14.0,2348,3598.739587
-19.0,1747,3613.986799
-19.0,1967,3639.371246
-15.0,2026,3656.969672
-14.0,2198,3675.97659
-14.0,2162,3702.077222
-13.0,2215,3849.704326
-13.0,2260,3869.324764
-21.0,1584,3882.971084
-14.0,2219,3913.194054
-9.0,2484,3934.665989
-9.0,2299,3956.374851
-20.0,1616,3978.632932
-8.0,2461,4135.11035
-17.0,1938,4154.798708
-19.0,2035,4177.881861
-12.0,2401,4203.400436
-18.0,1743,4218.513825
-18.0,1953,4235.351435
-13.0,2405,4256.121808
-15.0,1967,4280.73777
-17.0,2281,4491.860362
-10.0,2802,4525.943027
-2.0,3061,4557.04506
-16.0,2049,4580.390935
-10.0,2635,4603.158037
-15.0,1957,4622.804299
8.0,2523,4799.344583
-6.0,2805,4829.76065
-15.0,2157,4851.164677
-10.0,2734,4874.663055
18.0,1814,4900.514664
1.0,3147,4929.612748
