#{"t_start": 1572453376.4455345, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,933,223.137721
-21.0,791,447.69719
-21.0,934,673.651232
-19.0,945,893.444641
-19.0,1111,1121.275738
-21.0,902,1335.003723
-20.0,937,1552.843475
-21.0,875,1774.597679
-20.0,951,1995.905359
-20.0,1006,2228.423091
-21.0,1080,2454.568818
-17.0,1396,2702.325538
-19.0,1465,2950.54244
-15.0,1891,3246.118757
-21.0,1612,3514.615936
-13.0,2428,3835.873073
-7.0,2598,4128.054861
-15.0,2225,4402.894615
17.0,1772,4731.13392
-17.0,1481,5024.75626
88,293.976209
-19.0,933,308.314638
-21.0,820,315.591513
-21.0,877,323.294411
-20.0,894,331.162696
-19.0,993,341.244148
-21.0,913,356.06443
-21.0,777,364.277738
-21.0,821,371.544043
-20.0,957,380.033158
-21.0,822,387.193798
-21.0,837,394.559193
-21.0,932,407.535444
-20.0,838,469.386601
-21.0,819,484.764311
-21.0,843,492.082838
-21.0,817,499.291562
-21.0,847,506.725242
-21.0,875,514.45496
-20.0,976,523.001036
-20.0,946,534.232857
-20.0,841,548.131856
-19.0,965,556.632075
-21.0,957,565.15649
-20.0,896,572.993761
-17.0,1123,585.786101
-21.0,876,599.236188
-17.0,1086,608.760556
-20.0,880,616.427709
-21.0,881,624.275038
-20.0,978,692.085367
-20.0,989,700.716624
-20.0,1045,710.958555
-21.0,819,721.985273
-20.0,932,736.740617
-21.0,929,744.959754
-20.0,1035,754.107992
-21.0,883,761.82939
-21.0,764,768.66496
-20.0,864,778.962734
-21.0,788,792.528309
-20.0,896,800.302785
-21.0,960,808.741919
-20.0,957,817.147044
-21.0,878,824.86943
-21.0,824,834.072181
-21.0,822,841.406542
-19.0,946,905.733379
-20.0,1006,914.567621
-20.0,872,922.143742
-18.0,1115,939.401814
-21.0,881,948.18282
-21.0,777,956.696239
-21.0,758,963.518957
-21.0,787,970.466417
-19.0,990,979.17552
-19.0,979,987.846613
-20.0,918,999.618043
-20.0,972,1012.999442
-21.0,804,1019.983332
-21.0,896,1027.741934
-20.0,894,1035.567844
-19.0,1094,1047.066649
-21.0,911,1061.573566
-20.0,840,1070.790417
-21.0,832,1138.67845
-20.0,902,1146.577657
-21.0,893,1154.398047
-21.0,850,1161.78645
-20.0,872,1169.399782
-21.0,824,1176.649502
-21.0,942,1184.84235
-19.0,990,1195.403015
-20.0,836,1203.717729
-21.0,848,1214.991785
-21.0,821,1226.850862
-20.0,960,1235.297797
-21.0,847,1242.756864
-21.0,924,1250.85073
-21.0,1015,1259.811167
-20.0,1044,1275.758393
-19.0,1102,1288.796052
-21.0,782,1356.022774
-19.0,991,1364.621472
-19.0,1052,1373.850298
-20.0,985,1382.470145
-20.0,831,1391.637867
-20.0,842,1405.637587
-20.0,878,1413.390817
-20.0,926,1421.575136
-21.0,850,1429.072152
-21.0,809,1438.024198
-18.0,1048,1447.316382
-20.0,839,1456.616936
-19.0,949,1471.509635
-20.0,964,1479.948699
-21.0,837,1487.386862
-20.0,920,1498.291304
-19.0,910,1506.366861
-21.0,908,1579.801472
-19.0,989,1592.240515
-21.0,780,1599.051764
-20.0,838,1606.47507
-21.0,810,1613.622812
-21.0,884,1621.300608
-19.0,1093,1632.991269
-19.0,1097,1649.060462
-21.0,913,1657.103447
-20.0,997,1665.855991
-21.0,837,1675.121381
-20.0,964,1684.57347
-19.0,950,1699.376377
-21.0,883,1707.240034
-20.0,1026,1716.266647
-21.0,908,1724.297618
-21.0,851,1731.606403
-19.0,1035,1799.966779
-21.0,870,1808.391417
-21.0,886,1817.323855
-21.0,823,1824.564313
-20.0,835,1832.464717
-21.0,1001,1847.150147
-20.0,884,1857.911901
-21.0,776,1864.634391
-20.0,956,1873.047375
-19.0,1133,1883.024093
-20.0,1202,1893.534577
-20.0,1116,1903.381003
-20.0,883,1912.9126
-20.0,1056,1927.974212
-21.0,761,1934.665034
-19.0,1004,1943.501641
-21.0,965,2014.033297
-17.0,1139,2024.052876
-21.0,905,2033.798487
-21.0,814,2043.683195
-21.0,1030,2057.38737
-20.0,843,2064.614545
-19.0,1051,2073.913673
-21.0,910,2081.987567
-20.0,984,2090.694861
-20.0,1043,2099.875266
-21.0,929,2117.135058
-20.0,896,2127.148116
-20.0,1057,2136.873149
-20.0,898,2144.645851
-21.0,926,2155.497493
-20.0,979,2168.810927
-21.0,879,2178.485554
-21.0,1046,2250.637954
-20.0,1107,2260.41207
-21.0,781,2267.323688
-21.0,782,2277.902459
-18.0,1223,2295.061702
-20.0,1150,2305.199077
-20.0,986,2313.672902
-20.0,882,2321.446092
-20.0,867,2329.164411
-20.0,836,2338.309483
-21.0,852,2350.410795
-20.0,985,2361.864757
-18.0,1107,2371.540021
-20.0,1065,2380.928632
-19.0,1072,2390.212236
-21.0,985,2403.351834
-19.0,1136,2484.726748
-21.0,948,2492.903062
-19.0,1195,2503.520419
-21.0,1001,2514.951873
-21.0,1081,2530.669957
-19.0,1211,2542.342925
-20.0,1126,2552.213214
-20.0,1115,2561.871117
-20.0,1089,2574.357084
-20.0,1133,2589.364922
-18.0,1223,2600.208282
-21.0,909,2608.048511
-19.0,1150,2618.319646
-18.0,1275,2630.388388
-18.0,1100,2724.626038
-19.0,1156,2734.851702
-21.0,1101,2744.479146
-16.0,1310,2766.345159
-18.0,1420,2778.613497
-21.0,1246,2789.547637
-19.0,1180,2799.750202
-19.0,1291,2818.164438
