#{"t_start": 1572453377.7490602, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,785,213.174256
-21.0,816,447.728117
-21.0,779,663.683303
-21.0,851,887.618313
-21.0,818,1104.727536
-21.0,847,1330.262129
-21.0,897,1549.182341
-20.0,838,1771.480717
-21.0,820,1988.620124
-19.0,1026,2228.081594
-20.0,1303,2466.148908
-19.0,1277,2693.653207
-17.0,1700,2960.713474
-16.0,1587,3227.697049
-17.0,1745,3521.225807
-19.0,1660,3792.483382
-18.0,1851,4087.17322
-10.0,2806,4430.631786
-5.0,2676,4777.081867
-15.0,1525,5025.971018
