#{"t_start": 1572453377.3300407, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,866,218.122531
-21.0,881,451.439717
-21.0,851,668.073212
-20.0,924,891.418397
-20.0,900,1108.959451
-20.0,985,1338.311087
-21.0,870,1548.102547
-20.0,1082,1786.481526
-19.0,1098,2002.134524
-21.0,1027,2228.575529
-18.0,1328,2467.709654
-16.0,1476,2705.68178
-17.0,1533,2952.741243
-21.0,1384,3216.459915
-20.0,1806,3525.504521
-18.0,1880,3804.031753
-20.0,1944,4092.474202
-12.0,2537,4416.969302
8.0,2505,4769.417042
-3.0,2899,5098.256256
.748071
-21.0,908,288.516881
-21.0,938,304.696804
-21.0,792,312.048894
-21.0,822,319.302727
-21.0,818,326.499029
-20.0,988,335.210362
-21.0,778,345.95052
-21.0,820,358.798418
-20.0,831,366.25147
-21.0,819,373.404957
-18.0,1175,383.85874
-21.0,836,391.015552
-19.0,1003,403.763074
-21.0,822,464.799498
-21.0,810,479.009198
-21.0,851,489.126205
-21.0,856,496.58441
-19.0,934,504.837276
-21.0,797,511.930858
-21.0,776,518.591091
-21.0,885,528.283425
-21.0,868,538.793869
-20.0,1002,552.206408
-20.0,926,560.455318
-21.0,898,568.39201
-19.0,1003,577.227284
-21.0,868,588.164869
-17.0,1213,604.081375
-21.0,882,611.836662
-19.0,1001,620.751285
-21.0,906,687.9852
-19.0,915,696.064195
-21.0,846,703.507457
-21.0,1059,715.709435
-20.0,954,730.148061
-20.0,897,740.487766
-21.0,902,748.441151
-20.0,860,755.924366
-21.0,836,763.230327
-20.0,871,771.933815
-21.0,778,781.944599
-20.0,900,795.101314
-21.0,846,802.604524
-20.0,920,810.60032
-20.0,899,818.38955
-21.0,849,825.924867
-21.0,961,836.321253
-20.0,1215,847.01244
-20.0,1099,912.647948
-20.0,982,921.290846
-20.0,874,932.682516
-19.0,997,946.080968
-20.0,905,955.932292
-20.0,945,964.35554
-21.0,898,972.303261
-19.0,1023,981.264093
-19.0,1003,991.052827
-21.0,877,1003.841252
-20.0,956,1014.785784
-20.0,910,1022.771046
-21.0,819,1029.975288
-20.0,942,1038.099863
-20.0,1034,1049.938275
-20.0,957,1064.827523
-21.0,960,1131.976944
-20.0,954,1143.136282
-20.0,837,1150.436919
-19.0,975,1159.031409
-20.0,955,1167.407964
-20.0,837,1174.703531
-21.0,819,1181.944141
-21.0,988,1192.402626
-21.0,820,1199.57683
-21.0,937,1210.79503
-21.0,926,1225.387723
-20.0,1023,1234.340968
-20.0,935,1242.607253
-21.0,792,1249.424506
-20.0,923,1257.538842
-20.0,1017,1271.164934
-20.0,963,1285.197263
-18.0,1070,1354.903594
-20.0,885,1362.565148
-21.0,902,1370.497802
-20.0,985,1379.138953
-21.0,842,1388.412171
-21.0,821,1399.419492
-20.0,1038,1411.448047
-19.0,944,1419.800464
-21.0,875,1427.391437
-20.0,987,1438.020603
-19.0,964,1446.418449
-20.0,868,1456.078519
-20.0,1150,1472.799374
-21.0,959,1481.186836
-20.0,951,1489.513535
-21.0,968,1500.93245
-21.0,881,1508.633226
-20.0,1154,1588.158666
-21.0,945,1596.488917
-21.0,957,1604.870988
-19.0,1052,1614.147881
-21.0,823,1621.259196
-20.0,925,1630.391163
-21.0,914,1645.089276
-21.0,790,1652.831716
-20.0,835,1660.221588
-21.0,788,1667.057945
-20.0,973,1677.575789
-19.0,963,1688.825507
-21.0,1121,1703.318784
-20.0,857,1710.998184
-20.0,925,1719.050323
-20.0,991,1727.781108
