#{"t_start": 1572453377.6198292, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,909,220.309688
-20.0,834,448.831472
-20.0,957,673.666488
-20.0,915,890.66882
-20.0,900,1108.659486
-20.0,836,1329.570035
-21.0,825,1545.11006
-21.0,851,1772.169505
-20.0,887,1991.661443
-17.0,1123,2233.085542
-19.0,1164,2458.405849
-19.0,1314,2696.107815
-19.0,1397,2945.841597
-20.0,1470,3220.584344
-21.0,1428,3503.595804
-20.0,1701,3794.81372
-17.0,2273,4110.607504
-14.0,2559,4417.730572
-10.0,2376,4763.113775
-5.0,2949,5100.267458
