#{"t_start": 1572453377.4388716, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,926,221.766365
-21.0,788,446.557633
-21.0,787,664.540812
-21.0,809,885.613479
-20.0,924,1109.878211
-21.0,846,1330.487527
-20.0,1004,1555.042878
-21.0,853,1772.461786
-20.0,1064,2000.467371
-19.0,1170,2235.733478
-20.0,1102,2454.757028
-20.0,1342,2697.630374
-19.0,1479,2950.245961
-15.0,1878,3244.454246
-15.0,1985,3533.821501
-14.0,2193,3820.340921
-15.0,1787,4083.446588
-17.0,1896,4385.733499
-7.0,2751,4781.16432
9.0,2523,5078.728096
.699651
-20.0,893,288.294665
-21.0,1045,305.951785
-21.0,822,313.245108
-21.0,791,320.049881
-21.0,820,327.338889
-20.0,937,335.54394
-21.0,777,346.310868
-21.0,824,359.184394
-21.0,818,366.531917
-21.0,851,374.016961
-20.0,831,381.24274
-19.0,1101,390.847458
-21.0,779,400.560073
-21.0,825,412.811454
-21.0,849,474.811553
-19.0,1254,490.876649
-21.0,807,497.947801
-20.0,838,505.33925
-20.0,895,513.277501
-20.0,863,520.797679
-19.0,1091,533.265909
-18.0,1108,549.479729
-20.0,863,557.146194
-21.0,1082,566.803847
-18.0,1253,577.761698
-19.0,1167,595.581912
-21.0,820,603.787181
-21.0,942,612.084667
-20.0,1107,621.966915
-21.0,839,688.544957
-21.0,817,695.772068
-21.0,819,702.941485
-19.0,1120,715.738558
-21.0,844,727.817972
-21.0,821,738.791682
-21.0,885,746.527504
-21.0,779,753.446784
-19.0,934,761.635275
-21.0,850,769.180331
-21.0,1123,784.717757
-19.0,992,797.079637
-20.0,1183,807.462729
-20.0,837,814.805118
-21.0,811,822.006193
-17.0,1146,834.001066
-20.0,835,841.439521
-21.0,864,905.019063
-20.0,917,913.011408
-20.0,923,921.070081
-19.0,1110,937.33702
-21.0,865,946.828312
-20.0,960,957.126915
-21.0,818,964.441233
-21.0,781,971.289808
-20.0,902,979.263111
-21.0,788,986.255485
-21.0,885,996.753265
-20.0,1060,1011.917513
-20.0,987,1020.612286
-18.0,1026,1029.475152
-20.0,838,1036.700583
-19.0,992,1047.773442
-21.0,918,1062.802169
-21.0,926,1127.66844
-21.0,897,1140.336577
-21.0,762,1147.025746
-21.0,854,1154.477429
-21.0,883,1162.256911
-21.0,848,1169.541703
-21.0,1151,1179.665426
-20.0,947,1187.946337
-21.0,779,1196.626984
-20.0,955,1207.919896
-21.0,824,1219.912987
-20.0,882,1229.465152
-21.0,823,1236.752086
-20.0,912,1244.670068
-21.0,945,1253.005304
-21.0,808,1260.141323
-21.0,779,1271.802432
-21.0,792,1284.063334
-21.0,879,1352.069244
-21.0,836,1359.330057
-21.0,941,1367.568309
-21.0,837,1374.993012
-21.0,846,1382.404193
-18.0,1188,1397.092787
-20.0,919,1409.470052
-20.0,926,1417.510688
-21.0,847,1424.987138
-19.0,1001,1435.701531
-18.0,1103,1445.375546
-21.0,776,1453.263458
-19.0,1308,1472.313959
-21.0,871,1479.903306
-19.0,1035,1489.010533
-21.0,957,1500.288271
-20.0,1007,1509.143573
-20.0,947,1586.830183
-20.0,930,1595.001982
-21.0,881,1602.61972
-20.0,900,1610.623424
-21.0,840,1617.966265
-18.0,1255,1629.997473
-21.0,820,1642.231247
-20.0,1109,1654.576924
-21.0,1064,1663.854352
-21.0,846,1673.222422
-21.0,780,1679.939914
-21.0,908,1692.591647
-20.0,956,1703.785095
-21.0,785,1710.819071
-21.0,865,1718.330711
-19.0,1002,1727.177919
-21.0,822,1734.429907
-20.0,983,1802.37194
-20.0,1045,1813.319861
-17.0,1200,1823.912173
-20.0,928,1833.10108
-20.0,1079,1849.322773
-21.0,838,1858.379086
-21.0,823,1865.448092
-21.0,850,1872.971484
-21.0,786,1879.885153
-19.0,991,1888.607456
-17.0,1183,1898.930688
-21.0,901,1906.865198
-20.0,1035,1921.643741
-20.0,842,1931.022562
-19.0,1038,1940.11637
-20.0,882,1947.880643
-21.0,935,2018.08241
-20.0,933,2026.239319
-20.0,993,2038.677578
-21.0,1142,2054.111292
-20.0,1092,2063.701458
-20.0,980,2072.334763
-21.0,840,2079.839996
-20.0,912,2087.855791
-21.0,873,2095.586772
-21.0,926,2107.521818
-20.0,1052,2124.233414
-20.0,880,2132.469094
-19.0,1022,2141.302029
-21.0,909,2149.616055
-20.0,977,2161.449121
-21.0,823,2174.330885
-20.0,914,2245.434335
-21.0,909,2253.513474
-21.0,1020,2262.508818
-19.0,1198,2275.738231
-20.0,1067,2292.502878
-19.0,1164,2302.647299
-21.0,1057,2311.821495
-21.0,881,2319.606667
-20.0,1035,2328.749313
-20.0,930,2339.762487
-20.0,1008,2354.542228
-21.0,907,2362.942044
-20.0,899,2370.845167
