#{"t_start": 1572453377.7494428, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,970,224.000895
-21.0,792,446.476656
-20.0,1083,679.753495
-19.0,1096,898.986525
-21.0,883,1107.598271
-21.0,867,1331.456286
-21.0,911,1550.003315
-21.0,786,1768.390914
-21.0,941,1994.118213
-21.0,1080,2230.837858
-21.0,996,2449.295994
-16.0,1592,2711.397638
-18.0,1941,2971.923341
-5.0,2342,3267.882981
-20.0,1633,3514.288737
-17.0,1719,3795.438144
-19.0,1898,4089.572735
-9.0,2610,4419.736751
19.0,1809,4731.829424
-5.0,3099,5107.478165
