#{"t_start": 1572453377.6927915, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,824,215.560486
-21.0,877,450.849423
-20.0,895,670.215029
-21.0,820,885.985348
-19.0,1101,1119.55272
-21.0,909,1334.146121
-21.0,852,1546.695131
-21.0,894,1774.475876
-20.0,917,1993.116407
-18.0,1221,2238.002366
-20.0,983,2448.736668
-19.0,1295,2694.708328
-18.0,1576,2954.363447
-11.0,1984,3250.179231
-20.0,1731,3520.479492
-16.0,1981,3808.744207
-9.0,2560,4124.820993
-12.0,2451,4412.80525
-8.0,2487,4768.204222
-6.0,2749,5089.887767
