timestamp,rapl_power_draw_absolute,rapl_estimated_attributable_power_draw,nvidia_draw_absolute,nvidia_estimated_attributable_power_draw,cpu_time_seconds,average_gpu_estimated_utilization_absolute,average_gpu_estimated_utilization_relative,average_relative_cpu_utilization,absolute_cpu_utilization,per_gpu_performance_state,relative_mem_usage,absolute_mem_usage,absolute_mem_percent_usage,hz_actual,realtime_carbon_intensity
1570713257.154962,87.04796982212545,6.639182966132939,147.25,147.25,7.6499999999999995,0.7240000000000001,1.0,0.07507507507864451,0.9984374750650256,0::P0,0.08270982401333736,235765760,0.005102206182428765,2.4000 GHz,339.29678505003983
1570713268.774857,87.95705054163517,11.99795295353345,151.63,151.63,19.93,0.99,1.0,0.07808411362232119,1.0589111704873424,0::P0,0.41574546017534186,1647267840,0.025972314781519294,1.4611 GHz,339.29678505003983
1570713280.25023,80.17768542432522,51.39171830979035,157.33,157.33,32.38,0.99,1.0,0.6903192802569034,1.0994366791110721,0::P0,0.4157673018521673,1647284224,0.025972557339094884,1.5001 GHz,339.29678505003983
1570713291.74413,59.89924704911489,25.29598864144873,167.34,167.34,44.96,0.99,1.0,0.42412451372318977,1.0883659273708524,0::P0,0.41569289650845165,1647292416,0.02597264829818573,1.2002 GHz,339.29678505003983
1570713302.292856,63.184312568427146,26.880674843768535,151.87,151.87,56.43,0.99,1.0,0.42800000031888497,1.0686325956827243,0::P0,0.4151833013928754,1647284224,0.025972216242504214,1.2999 GHz,339.29678505003983
1570713313.788634,60.23242033696663,24.82154397510044,156.77,156.77,68.85,0.99,1.0,0.41132075480371577,1.0883601968897505,0::P0,0.415212847636922,1647288320,0.02597227688189811,1.3415 GHz,339.29678505003983
1570713325.294802,63.49170372545729,25.820416388152875,153.83,153.83,81.41,0.9866666666666667,1.0,0.4044943820337586,1.0783819096448606,0::P0,0.4152570472889449,1647284224,0.02597224656220116,1.2770 GHz,339.29678505003983
1570713336.790699,62.29686586880676,26.03551211661967,150.32,150.32,93.8,0.99,1.0,0.4186046511506987,1.0792692153445707,0::P0,0.41528237592044326,1647288320,0.025972307201595057,1.2859 GHz,339.29678505003983
1570713348.326333,61.94898934325401,26.136328540281358,157.52,157.52,106.38,0.99,1.0,0.4235294114862766,1.0794159840063726,0::P0,0.415268082218344,1647288320,0.025972307201595057,1.3117 GHz,339.29678505003983
1570713359.354498,58.20534261279906,22.694695729195427,148.68,148.68,118.36999999999999,0.9875,1.0,0.38351254479774416,1.0685795362338966,0::P0,0.4150818782450266,1647296512,0.025972428480382854,1.2000 GHz,339.29678505003983
1570713369.861833,58.18709956831054,24.149769651248327,155.63,155.63,129.79,0.988,1.0,0.41501976265029844,1.048401438040321,0::P0,0.4151019923581447,1647296512,0.025972428480382854,1.2000 GHz,339.29678505003983
1570713380.365744,58.286195719836,24.312194219155767,148.21,148.21,141.2,0.99,1.0,0.417624521168174,1.0884037164555969,0::P0,0.41516633386968577,1647300608,0.025972489119776752,1.2001 GHz,339.29678505003983
1570713390.839791,60.90924814513023,25.852828815785884,163.74,163.74,152.59,0.99,1.0,0.42682926829914253,1.0494411701542607,0::P0,0.4151206635952561,1647300608,0.025972489119776752,1.2000 GHz,339.29678505003983
1570713401.315693,57.39642269457657,23.54959949519099,136.73,136.73,163.96,0.99,1.0,0.4090909089985459,1.0783807503899898,0::P0,0.4151051375998302,1647304704,0.025972549759170648,1.2001 GHz,339.29678505003983
1570713412.797974,55.83182269549553,23.362600886328156,149.82,149.82,176.52,0.99,1.0,0.4192307692908381,1.0883690648904907,0::P0,0.4152238149065168,1647308800,0.025972610398564543,1.2787 GHz,339.29678505003983
1570713423.324368,53.20363088150605,23.495078900279893,151.51,151.51,188.03,0.99,1.0,0.44813277988209876,1.0794289734525122,0::P0,0.41518758990783355,1647308800,0.025972610398564543,1.2018 GHz,339.29678505003983
1570713434.83732,64.1398874388572,31.99924112054288,138.63,138.63,200.62999999999997,0.99,1.0,0.5240384617543276,1.0883847649056277,0::P0,0.4152646392411261,1647312896,0.02597267103795844,1.2811 GHz,339.29678505003983
1570713446.757698,58.58007678171613,25.169808552978463,152.12,152.12,213.67000000000002,0.99,1.0,0.4331983802858643,1.0683677644043876,0::P0,0.41521250736147697,1647312896,0.02597267103795844,2.7128 GHz,337.0688145683768
1570713457.427987,86.419693079435,11.060808465493915,136.07,136.07,225.27,0.99,1.0,0.07041343669470818,1.088476968113714,0::P0,0.4152084085626971,1647321088,0.025972792316746235,2.8047 GHz,337.0688145683768
1570713468.870726,89.07172249269473,12.329218184268047,141.85,141.85,237.77000000000004,0.99,1.0,0.08011653314737338,1.0983521697139507,0::P0,0.4151673573755936,1647321088,0.025972792316746235,2.8865 GHz,337.0688145683768
1570713480.351141,87.93666297442368,15.563528513566663,152.11,152.11,250.29000000000002,0.9875,1.0,0.13059250300062378,1.0783700985990388,0::P0,0.4100660982320829,1647325184,0.02597285295614013,1.4651 GHz,337.0688145683768
1570713491.85018,67.55976988320495,27.847327369926283,156.87,156.87,262.77,0.99,1.0,0.4113207546591602,1.0883796273314805,0::P0,0.41524251325752065,1647333376,0.025972974234927927,1.2788 GHz,337.0688145683768
1570713502.327371,62.200474122202536,26.032629716641587,149.35,149.35,274.05,0.99,1.0,0.41935483863409445,1.0384178463018836,0::P0,0.4152213796329284,1647333376,0.025972974234927927,1.2000 GHz,337.0688145683768
1570713513.981231,59.293323837406035,26.01244610302868,139.39,139.39,286.7,0.985,1.0,0.4448979593189649,1.088382368174684,0::P0,0.415282535367217,1647337472,0.025973034874321822,1.2409 GHz,337.0688145683768
1570713524.486004,53.660472838895416,23.231522943440638,156.8,156.8,298.13,0.99,1.0,0.4372469632791893,1.078449796587013,0::P0,0.41495283190234566,1647337472,0.025973034874321822,1.2497 GHz,337.0688145683768
1570713535.985483,56.41248567423281,23.33101101034614,152.97,152.97,310.61,0.98,1.0,0.4131274132997277,1.0684234656139102,0::P0,0.4152260992808796,1647345664,0.02597315615310962,1.2616 GHz,337.0688145683768
1570713547.493328,57.86355852891607,23.564204864451632,151.6,151.6,323.07,0.99,1.0,0.405204460764518,1.0883170309590713,0::P0,0.4152786362325269,1647345664,0.02597315615310962,1.2416 GHz,337.0688145683768
1570713557.966004,62.492357395123875,26.46706189247265,158.09,158.09,334.46999999999997,0.99,1.0,0.42570281136599075,1.0584859656344792,0::P0,0.41522928264499664,1647349760,0.025973216792503518,1.2000 GHz,337.0688145683768
1570713569.529974,63.57948679808105,26.53798823789663,138.72,138.72,347.01000000000005,0.99,1.0,0.41796875006690204,1.0694125660840101,0::P0,0.4151996983344416,1647349760,0.025973216792503518,1.2513 GHz,337.0688145683768
1570713580.160479,56.68308612070916,22.527928650123766,150.56,150.56,358.61,0.9825,1.0,0.39272727286026904,1.0783485469650949,0::P0,0.4152117361887631,1647353856,0.025973277431897413,1.2653 GHz,337.0688145683768
1570713590.911856,61.06068402307199,25.128719876236644,156.01,156.01,370.32,0.988,1.0,0.41064638770473283,1.0784406097076167,0::P0,0.4152455121052218,1647357952,0.025973338071291308,1.2000 GHz,337.0688145683768
1570713602.452913,63.054083636207544,25.452559316249037,151.24,151.24,382.90000000000003,0.99,1.0,0.40076335876152447,1.0494155402403267,0::P0,0.41520083209901437,1647357952,0.025973338071291308,1.2178 GHz,337.0688145683768
1570713614.011986,61.20363579729865,25.07323535012201,158.19,158.19,395.55,0.986,1.0,0.40823970038593027,1.0883721275319567,0::P0,0.4152712409064842,1647362048,0.025973398710685207,1.2002 GHz,337.0688145683768
1570713625.543493,57.07101560297137,24.70146192773101,157.69,157.69,408.09999999999997,0.99,1.0,0.43724696360890897,1.0783786825903299,0::P0,0.4152404431552905,1647362048,0.025973398710685207,1.2260 GHz,337.0688145683768
1570713636.029771,57.53304810495845,23.540939544951552,152.27,152.27,419.47999999999996,0.985,1.0,0.4076923076046871,1.0585993925870572,0::P0,0.41523638071611485,1647366144,0.025973459350079102,1.2000 GHz,337.0688145683768
1570713646.778151,57.37055331481416,24.381264323861544,158.9,158.9,431.13,0.99,1.0,0.42745098026726014,1.0884085121404103,0::P0,0.41527080127860205,1647366144,0.025973459350079102,1.2486 GHz,337.0688145683768
1570713658.259227,83.28719813165186,10.923385528387257,135.67,135.67,443.65999999999997,0.99,1.0,0.07194719471770397,1.0883497036466612,0::P0,0.41527563269140716,1647366144,0.025973459350079102,2.8837 GHz,337.0688145683768
1570713668.783549,66.80727423037793,32.558873293292734,156.8,156.8,454.96999999999997,0.99,1.0,0.5096153848252848,1.0583974434624748,0::P0,0.4152232983732358,1647366144,0.025973459350079102,1.3231 GHz,337.0688145683768
1570713679.284982,81.78013061596997,10.142090695739835,158.09,158.09,466.29,0.99,1.0,0.06508875739142939,1.099588970257165,0::P0,0.41515307034824467,1647366144,0.025973459350079102,2.6878 GHz,337.0688145683768
1570713691.256813,69.91970675432167,35.43365329856252,151.54,151.54,479.39,0.99,1.0,0.5314009665852347,1.0983366162406345,0::P0,0.4151146461567685,1647366144,0.025973459350079102,1.2210 GHz,337.0688145683768
1570713702.771359,58.76011187596838,26.687185316906934,158.71,158.71,491.94,0.99,1.0,0.46382978712376455,1.0883724554562677,0::P0,0.41514562636297553,1647366144,0.025973459350079102,1.2000 GHz,337.0688145683768
1570713713.337727,59.50038224354004,25.508035966516484,153.07,153.07,503.48,0.99,1.0,0.43199999983907245,1.0783917594005676,0::P0,0.41516896515626756,1647366144,0.025973459350079102,1.2576 GHz,337.0688145683768
1570713723.902953,61.4146336959592,25.725136601674784,150.4,150.4,514.99,0.99,1.0,0.4198473283755945,1.098327191221731,0::P0,0.4151460287337327,1647366144,0.025973459350079102,1.2352 GHz,337.0688145683768
1570713735.455083,62.513691639278406,27.494588579181087,136.51,136.51,527.5600000000001,0.99,1.0,0.44619437948596397,1.0894416572396959,0::P0,0.4151422062430307,1647366144,0.025973459350079102,1.2661 GHz,337.0688145683768
1570713747.164911,62.102091785053105,26.59150402649545,157.24,157.24,540.26,0.9833333333333333,1.0,0.4314516129874987,1.0694641015268302,0::P0,0.4152818734326697,1647366144,0.025973459350079102,1.2038 GHz,338.9948006932409
1570713758.781739,61.16674119352096,26.355875886491038,148.4,148.4,552.9399999999999,0.99,1.0,0.4349593496000799,1.0694348838947247,0::P0,0.41527092855789,1647374336,0.025973580628866896,1.3707 GHz,338.9948006932409
1570713769.298647,63.65365238161866,25.887779336324808,151.14,151.14,564.3,0.9875,1.0,0.4044943821748662,1.0783963122908515,0::P0,0.415328711335208,1647374336,0.025973580628866896,1.2208 GHz,338.9948006932409
1570713780.871195,57.51667735327945,24.89583402851618,154.68,154.68,576.8900000000001,0.9875,1.0,0.4372469634440434,1.0783985787218617,0::P0,0.4153011266099362,1647374336,0.025973580628866896,1.3000 GHz,338.9948006932409
1570713792.405397,61.022480686314,26.047390059410667,150.1,150.1,589.48,0.99,1.0,0.42968749991247,1.0983745385624955,0::P0,0.41533310417083824,1647378432,0.025973641268260794,1.2000 GHz,338.9948006932409
1570713803.902095,63.88789488077225,26.65066852178944,150.96,150.96,602.0799999999999,0.99,1.0,0.4176245211681495,1.0883618344530213,0::P0,0.4152853860249561,1647378432,0.025973641268260794,1.2323 GHz,338.9948006932409
1570713814.414857,60.45204620873774,25.202429803942366,164.68,164.68,613.57,0.99,1.0,0.4173228346395719,1.0584029492133853,0::P0,0.415222181399754,1647378432,0.025973641268260794,1.2040 GHz,338.9948006932409
1570713825.98061,64.61352818529967,26.085365613694275,136.82,136.82,626.25,0.98,1.0,0.40074906368159224,1.0683944955706686,0::P0,0.41530773366480683,1647378432,0.025973641268260794,1.4005 GHz,338.9948006932409
1570713836.449089,55.10457613572203,23.118822199548195,155.76,155.76,637.6700000000001,0.99,1.0,0.4206349205540623,1.0584929744937324,0::P0,0.41501619546565716,1647378432,0.025973641268260794,1.2087 GHz,338.9948006932409
1570713847.961587,66.3879334484354,28.203173852755782,151.43,151.43,650.24,0.99,1.0,0.42745098042337015,1.089441923481443,0::P0,0.41524673632533404,1647378432,0.025973641268260794,1.2468 GHz,338.9948006932409
