time_elapsed,serial_timesteps,policy_loss,clipfrac,value_loss,explained_variance,n_updates,policy_entropy,fps,approxkl,total_timesteps,ep_len_mean,ep_reward_mean
1462.3307838439941,158976,-0.008372136,0.1262207,0.010586046,0.8378509283065796,1242,1.4257337,1111,0.0012454487,1271808,2281.83,15.17
1463.2546410560608,159104,-0.00694964,0.17797852,0.006962346,0.8532729297876358,1243,1.4322459,976,0.001769792,1272832,2281.83,15.17
1464.3054020404816,159232,-0.009256266,0.20507812,0.008349303,0.9051404297351837,1244,1.466963,1049,0.0020839009,1273856,2274.51,15.2
1465.2823343276978,159360,-0.0073409085,0.15429688,0.009366962,0.7982088625431061,1245,1.4204472,979,0.001946458,1274880,2273.98,15.2
1466.3293144702911,159488,-0.007102282,0.13012695,0.008617628,0.8879335224628448,1246,1.4132503,993,0.0013147198,1275904,2265.05,15.32
1467.3628733158112,159616,-0.008396811,0.14990234,0.008246493,0.870540052652359,1247,1.4342515,1068,0.0015318214,1276928,2265.05,15.32
1468.3224506378174,159744,-0.0054697515,0.103515625,0.009297389,0.8042514324188232,1248,1.414099,1097,0.0014286163,1277952,2265.05,15.32
1469.2564024925232,159872,-0.007965831,0.1328125,0.012235148,0.8508032858371735,1249,1.4201733,1048,0.0013102455,1278976,2264.75,15.43
1470.2345087528229,160000,-0.009821691,0.1616211,0.017811468,0.8182175904512405,1250,1.4204389,1089,0.0016453576,1280000,2267.79,15.43
1471.1768112182617,160128,-0.008165828,0.12426758,0.022950381,0.6342069506645203,1251,1.4224101,1087,0.0013487457,1281024,2267.79,15.43
1472.1204934120178,160256,-0.006948474,0.111572266,0.019071177,0.7925085574388504,1252,1.4040238,986,0.0012070363,1282048,2271.55,15.45
1473.1607093811035,160384,-0.007713086,0.14770508,0.0090425825,0.8520407527685165,1253,1.4271098,969,0.0013640403,1283072,2271.55,15.45
1474.21919131279,160512,-0.00810261,0.11035156,0.009857419,0.859632596373558,1254,1.4059361,1020,0.0012545575,1284096,2276.23,15.44
1475.2244806289673,160640,-0.0053832117,0.10498047,0.0140197165,0.8525791764259338,1255,1.3732195,934,0.0012258394,1285120,2276.23,15.44
1476.3220937252045,160768,-0.0071075154,0.14697266,0.008673226,0.8585180193185806,1256,1.4344244,1012,0.0014482834,1286144,2276.23,15.44
1477.3352854251862,160896,-0.0069728997,0.16113281,0.016898137,0.8291839361190796,1257,1.4708192,995,0.001638515,1287168,2276.23,15.44
1478.365910768509,161024,-0.0055348724,0.07055664,0.026094792,0.7593922913074493,1258,1.4094502,1031,0.0008423198,1288192,2276.23,15.44
1479.3603389263153,161152,-0.0076117343,0.12866211,0.014017731,0.8157566636800766,1259,1.458311,1122,0.0013952836,1289216,2276.23,15.44
1480.2742328643799,161280,-0.008451983,0.13452148,0.011716517,0.8681537210941315,1260,1.4299673,1022,0.0014528311,1290240,2260.54,15.65
1481.2779324054718,161408,-0.007157156,0.13696289,0.015775537,0.8644931316375732,1261,1.4428155,1030,0.0014988154,1291264,2260.56,15.63
1482.2738015651703,161536,-0.00617399,0.14257812,0.022429097,0.8080908507108688,1262,1.4654026,1045,0.0016349837,1292288,2260.56,15.63
1483.255918264389,161664,-0.007811771,0.15307617,0.021809863,0.8423388451337814,1263,1.4417316,897,0.001661598,1293312,2261.67,15.64
1484.3998239040375,161792,-0.009495152,0.10571289,0.022000017,0.843268558382988,1264,1.4606476,944,0.0011399252,1294336,2261.67,15.64
1485.487152338028,161920,-0.0078366315,0.10961914,0.017408766,0.8297962844371796,1265,1.4833721,974,0.001192945,1295360,2261.67,15.64
1486.5398852825165,162048,-0.006905994,0.10253906,0.019862825,0.7326422035694122,1266,1.4602231,846,0.0009988603,1296384,2260.86,15.62
1487.751654624939,162176,-0.008502688,0.15283203,0.024757938,0.8078199177980423,1267,1.4524512,980,0.0016049403,1297408,2261.35,15.61
1488.7971458435059,162304,-0.007305499,0.115478516,0.01555028,0.8070765435695648,1268,1.4659659,1137,0.001344112,1298432,2261.35,15.61
1489.6992654800415,162432,-0.009128622,0.14428711,0.019808043,0.7387433052062988,1269,1.4534476,1018,0.0015703306,1299456,2268.35,15.55
1490.7068510055542,162560,-0.008694988,0.14868164,0.019542962,0.8202632367610931,1270,1.4869976,1052,0.0014279753,1300480,2268.35,15.55
1491.681923866272,162688,-0.007483289,0.19335938,0.01719484,0.7940028160810471,1271,1.4357213,1093,0.0017875241,1301504,2268.35,15.55
1492.6193537712097,162816,-0.0072657615,0.1303711,0.012902346,0.8483172059059143,1272,1.4461755,1042,0.0012842508,1302528,2268.35,15.55
1493.6053323745728,162944,-0.0071714474,0.14282227,0.011211334,0.8648663610219955,1273,1.4579742,1048,0.0015646338,1303552,2268.35,15.55
1494.5831265449524,163072,-0.0070685176,0.12695312,0.011974671,0.8384431302547455,1274,1.4401661,1042,0.0013368609,1304576,2268.35,15.55
1495.5670919418335,163200,-0.006996328,0.14819336,0.0115839355,0.8146211057901382,1275,1.4622321,995,0.001763108,1305600,2268.35,15.55
1496.5977613925934,163328,-0.0072948392,0.10473633,0.0046609133,0.9182098731398582,1276,1.4619899,852,0.0011580354,1306624,2268.47,15.52
1497.801231622696,163456,-0.008910582,0.17089844,0.0133088585,0.8351552933454514,1277,1.4714199,989,0.0016945531,1307648,2268.47,15.52
1498.8379344940186,163584,-0.007388662,0.1730957,0.031116731,0.684508740901947,1278,1.4259712,1002,0.002053596,1308672,2263.52,15.6
1499.860478401184,163712,-0.008045793,0.12768555,0.010781184,0.8364494293928146,1279,1.4766353,985,0.0013043738,1309696,2249.93,15.75
1500.902449131012,163840,-0.007820362,0.1821289,0.0049028876,0.9004312083125114,1280,1.4565853,965,0.0016802902,1310720,2254.51,15.7
1501.965859413147,163968,-0.008310281,0.15209961,0.024109624,0.7744909822940826,1281,1.4413203,886,0.0016522063,1311744,2255.85,15.65
1503.1230409145355,164096,-0.007478549,0.16235352,0.01294164,0.8291063159704208,1282,1.4258072,943,0.0014116383,1312768,2252.75,15.73
1504.209665775299,164224,-0.008453099,0.19091797,0.020680811,0.7466863989830017,1283,1.4368815,856,0.001977746,1313792,2245.03,15.76
1505.4072790145874,164352,-0.0071940776,0.122802734,0.018447183,0.8142401874065399,1284,1.4237484,928,0.0011444051,1314816,2243.71,15.77
1506.5131213665009,164480,-0.008397346,0.1640625,0.016849482,0.8515764325857162,1285,1.4304258,949,0.0016539544,1315840,2243.71,15.77
1507.5933997631073,164608,-0.008040121,0.1328125,0.020047743,0.8061950355768204,1286,1.4329203,978,0.0012970727,1316864,2243.71,15.77
1508.6425688266754,164736,-0.008576972,0.14038086,0.023938442,0.8065349608659744,1287,1.4142289,1029,0.001499701,1317888,2243.71,15.77
1509.6399595737457,164864,-0.0085414015,0.14648438,0.010947227,0.8646086603403091,1288,1.4194791,1057,0.0015453066,1318912,2243.71,15.77
1510.6109697818756,164992,-0.009264192,0.24072266,0.016317666,0.863429456949234,1289,1.4094373,1122,0.0024647298,1319936,2243.71,15.77
1511.5256595611572,165120,-0.005378964,0.10083008,0.023587802,0.7987161576747894,1290,1.4393817,979,0.0013859029,1320960,2240.03,15.76
1512.5737245082855,165248,-0.0072690677,0.15283203,0.020429792,0.8362344950437546,1291,1.4118237,912,0.0015177975,1321984,2233.43,15.84
1513.6985881328583,165376,-0.008479424,0.12841797,0.014277872,0.8851216956973076,1292,1.4065679,934,0.0014611222,1323008,2233.43,15.84
1514.7967178821564,165504,-0.005172419,0.1430664,0.019960606,0.8382864594459534,1293,1.4185753,1065,0.001656458,1324032,2233.43,15.84
1515.759093284607,165632,-0.008362732,0.17626953,0.011951906,0.8454977720975876,1294,1.4221033,1190,0.0017146431,1325056,2233.43,15.84
1516.6206638813019,165760,-0.0065296805,0.111083984,0.011358461,0.8486970067024231,1295,1.4407158,1127,0.0010394457,1326080,2233.43,15.84
1517.531270980835,165888,-0.008190623,0.11376953,0.012296549,0.8907711356878281,1296,1.4314487,883,0.0012652841,1327104,2224.93,15.86
1518.692447423935,166016,-0.0074417256,0.12231445,0.012790741,0.8641405403614044,1297,1.4233077,1024,0.0012972644,1328128,2224.93,15.86
