#{"t_start": 1572313020.061719, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,878,290.546698
-20.0,1827,640.648058
16.0,2052,985.064757
16.0,1954,1376.064328
18.0,1779,1766.916564
13.0,2444,2208.144052
18.0,1783,2586.818815
20.0,2068,3012.216316
14.0,2456,3443.677606
19.0,1982,3854.93205
17.0,1794,4275.662621
20.0,2128,4670.477823
18.0,2852,5140.411897
20.0,2072,5491.646697
21.0,1577,5839.179488
19.0,2364,5953.228698
21.0,1576,6275.587961
19.0,2476,6713.090431
21.0,1573,7057.059185
20.0,1898,7447.630134
20.0,2611,7887.571123
21.0,1577,8208.772151
20.0,1619,8590.388861
20.0,2069,8982.123895
20.0,2069,9356.216089
21.0,2527,9779.041414
20.0,2668,10155.457035
18.0,2782,10542.575471
20.0,2133,10883.153988
21.0,1577,11229.094409
20.0,2069,11635.236181
20.0,2073,12006.771616
21.0,2595,12415.930216
21.0,2590,12796.917928
20.0,2730,13174.327558
21.0,2529,13537.651672
20.0,2035,13902.001744
19.0,2410,14296.904676
21.0,1574,14648.631584
21.0,2594,15072.55529
