#{"t_start": 1572313019.1668184, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,984,296.335615
-19.0,1620,630.70805
6.0,2895,1028.582724
13.0,2064,1382.648062
10.0,2575,1807.995345
19.0,2075,2190.227292
19.0,2211,2608.810163
10.0,2274,3023.700846
20.0,2072,3425.366266
17.0,2200,3867.397748
20.0,2068,4290.642968
16.0,2749,4700.937907
20.0,2214,5110.358306
20.0,2190,5498.302354
18.0,2229,5871.939111
21.0,1576,6276.439114
19.0,2480,6714.110426
19.0,2662,7113.270625
21.0,1576,7432.455332
20.0,2130,7864.675209
20.0,1723,8217.182296
20.0,2343,8627.093936
19.0,2113,8985.041897
20.0,1639,9335.241622
21.0,2527,9779.874767
20.0,1566,10099.853802
20.0,2073,10508.870334
20.0,2728,10915.411476
18.0,2813,11292.961626
20.0,2070,11636.19869
21.0,2716,12040.28809
16.0,2851,12429.561559
21.0,2590,12797.806709
21.0,1578,13116.630739
21.0,1575,13491.6177
20.0,1726,13887.780825
20.0,2072,14280.874809
21.0,2527,14695.995356
21.0,1579,15022.430866
4,363.670354
-17.0,1599,375.836807
-21.0,898,382.936155
-21.0,939,389.98562
-21.0,1159,398.814222
-20.0,1053,406.872723
-19.0,950,413.873632
-20.0,1031,421.99526
-20.0,971,429.287435
-20.0,892,435.985564
-21.0,1010,443.962119
-18.0,1172,453.322474
-20.0,1234,463.095109
-19.0,1216,472.473966
-21.0,1278,482.981721
-20.0,1407,494.156897
-19.0,1358,505.259297
-19.0,1658,518.719062
-17.0,2088,534.752998
-20.0,1961,550.308005
-20.0,1930,666.02059
-17.0,2014,681.363372
-16.0,2144,697.744096
-17.0,1961,712.499004
-20.0,1589,724.615246
-14.0,2184,740.965123
-20.0,1753,753.41725
-13.0,2350,771.463024
-16.0,1895,785.290298
-14.0,2472,803.484962
-13.0,2430,821.693512
-18.0,1830,834.812975
-12.0,2784,855.221642
2.0,3295,880.287466
-5.0,2835,1059.653358
6.0,2915,1082.290964
-1.0,3326,1108.198882
9.0,2803,1130.067951
20.0,2073,1146.027115
5.0,2957,1168.192121
20.0,1614,1180.533942
17.0,1837,1194.054666
19.0,2254,1211.008218
17.0,1770,1224.190592
20.0,1627,1236.331632
19.0,2078,1252.008796
9.0,2263,1268.854166
1.0,3536,1457.586265
15.0,2188,1475.048023
13.0,2286,1492.968211
14.0,2263,1510.63108
17.0,1913,1524.982293
1.0,3339,1550.602205
20.0,2070,1566.326518
18.0,1732,1578.79499
18.0,2214,1595.498391
20.0,2036,1610.648462
-6.0,2880,1631.929484
6.0,3085,1654.641331
19.0,1801,1668.201476
19.0,2035,1683.894088
19.0,2113,1868.259203
18.0,1716,1881.712625
17.0,1908,1896.534523
20.0,2036,1912.822714
20.0,2038,1928.754276
20.0,2042,1944.35794
19.0,1735,1957.711143
20.0,1614,1969.481008
20.0,2071,1984.939776
17.0,2169,2001.214223
1.0,2959,2023.014652
21.0,1576,2034.465167
20.0,1619,2046.371079
20.0,2040,2061.07454
20.0,2074,2076.53059
19.0,1705,2088.525262
5.0,3221,2289.428534
17.0,2072,2305.522646
15.0,2388,2323.660116
10.0,2899,2345.408719
7.0,3365,2370.680069
18.0,1859,2384.560833
1.0,3495,2410.602225
14.0,2693,2430.626508
20.0,2146,2446.894472
9.0,2921,2468.675406
20.0,2074,2484.653894
18.0,2071,2501.009742
16.0,2373,2693.792189
21.0,1572,2705.868473
20.0,2069,2721.269472
20.0,2127,2736.632172
-3.0,3535,2762.772575
17.0,2038,2777.874439
9.0,2589,2797.268303
20.0,1708,2809.560474
20.0,1649,2821.875606
3.0,3412,2847.562636
20.0,1613,2859.736272
20.0,2127,2875.759477
-3.0,3262,2900.162489
21.0,1579,3091.793489
-2.0,3440,3117.960558
15.0,2308,3135.148603
20.0,1613,3146.971687
21.0,1764,3159.962011
18.0,2129,3175.886671
-2.0,3768,3203.749453
3.0,3415,3229.015278
21.0,1572,3240.678601
18.0,2086,3255.917477
18.0,1895,3270.109573
20.0,2070,3285.337255
3.0,3413,3312.02636
20.0,2073,3524.647676
21.0,1572,3536.613575
15.0,2281,3553.935489
20.0,2068,3569.113088
20.0,1613,3580.690966
19.0,1738,3593.368505
19.0,1744,3606.711207
21.0,1576,3618.201787
18.0,1956,3632.432384
20.0,2128,3648.113467
19.0,1999,3663.163151
20.0,2131,3679.311436
18.0,2193,3696.497917
16.0,2130,3712.975566
20.0,2069,3729.059075
-2.0,3589,3756.311275
20.0,2067,3963.976901
17.0,2161,3980.148521
20.0,2073,3996.003804
20.0,2126,4011.84793
20.0,2071,4027.328831
18.0,1943,4041.703788
11.0,2846,4063.715865
20.0,2129,4079.527346
19.0,1918,4094.026129
20.0,1619,4106.888096
20.0,2068,4122.239454
20.0,1613,4134.677543
21.0,2033,4150.682714
20.0,1732,4164.001306
20.0,2073,4180.435462
20.0,2074,4333.962125
19.0,1754,4347.563281
-11.0,2319,4365.127716
16.0,2290,4382.007744
21.0,1578,4393.751389
4.0,3360,4419.32285
5.0,3288,4443.776767
20.0,2068,4458.921229
20.0,1613,4471.706333
20.0,2069,4488.220875
14.0,2264,4505.305571
16.0,2064,4521.372374
14.0,2605,4541.774761
11.0,2870,4564.548202
4.0,3454,4786.310034
19.0,2177,4802.272167
20.0,1756,4815.271237
13.0,2821,4836.488141
19.0,2224,4854.213074
21.0,1574,4866.16394
15.0,2586,4885.909607
20.0,1627,4898.825938
19.0,2151,4915.730063
17.0,2639,4936.633135
21.0,1578,4949.066921
9.0,3009,4972.662167
21.0,1576,4984.71369
19.0,2481,5004.885946
