#{"t_start": 1572313020.0379407, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,837,288.597624
-18.0,1729,635.663034
9.0,2563,1011.326595
-6.0,3069,1432.176991
20.0,1740,1764.930785
16.0,2487,2210.269442
13.0,2371,2616.227844
14.0,2460,3032.16105
20.0,1613,3402.072164
20.0,2127,3862.556885
19.0,1933,4282.78636
17.0,2706,4698.189572
20.0,2124,5105.44108
21.0,1572,5467.321505
20.0,2132,5866.128555
14.0,2372,6312.443551
21.0,1784,6678.502002
21.0,1575,7057.194844
21.0,1577,7431.666365
21.0,1575,7510.954227
21.0,1783,7846.262965
21.0,1572,8208.438119
21.0,1575,8587.985532
16.0,2334,8995.871696
21.0,2532,9380.494417
20.0,2069,9755.186917
21.0,2594,10151.907897
20.0,1619,10487.097338
21.0,1573,10855.645325
21.0,1577,11229.105717
17.0,2159,11639.674413
20.0,2074,12006.876451
19.0,2629,12417.707374
21.0,2591,12797.050173
21.0,1578,13115.77105
21.0,2594,13540.983278
21.0,1576,13879.686934
21.0,2527,14302.77027
21.0,2530,14695.409179
18.0,2371,15061.433727
