#{"t_start": 1572313019.451512, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,956,294.791415
-18.0,1798,639.789105
1.0,2996,1033.468898
6.0,2800,1419.638371
18.0,2345,1796.316323
12.0,2536,2213.526605
20.0,2068,2601.300854
20.0,1613,2990.287919
20.0,1620,3403.104214
21.0,2163,3510.103679
4.0,3851,3946.969574
20.0,2067,4290.305869
17.0,2427,4685.786556
21.0,1572,4760.346581
20.0,1718,5087.811731
20.0,2070,5492.089694
21.0,1577,5839.732943
21.0,1576,5915.122654
21.0,1573,6276.021157
19.0,2493,6714.379784
20.0,1845,7071.866663
21.0,2653,7486.485509
21.0,2654,7890.247282
21.0,2529,8257.146733
19.0,1679,8593.853414
20.0,1722,8965.802745
20.0,1639,9334.954621
21.0,2639,9785.416304
19.0,2143,10129.744544
17.0,2702,10539.055247
20.0,2003,10877.126535
20.0,2193,11261.033288
20.0,2135,11639.159433
21.0,1577,11982.789766
20.0,2577,12415.71405
21.0,2529,12794.735744
21.0,2593,13168.413837
21.0,2589,13541.344185
21.0,1579,13880.413062
21.0,1576,14257.055062
21.0,1575,14649.300776
21.0,1579,15022.153806
29337
-21.0,849,386.973569
-20.0,1043,394.991474
-19.0,1114,403.560577
-19.0,1033,411.19576
-20.0,1299,421.233262
-18.0,1312,431.065341
-20.0,1068,439.37976
-21.0,1098,448.185902
-16.0,1222,457.969569
-20.0,1131,466.704401
-20.0,919,474.02611
-21.0,932,481.407961
-17.0,1450,492.977381
-19.0,1154,502.43503
-20.0,1352,513.348975
-20.0,1478,524.997064
-15.0,2114,541.811191
-19.0,1670,655.149368
-18.0,1665,668.300275
-20.0,2129,684.424201
-20.0,1703,697.509523
-15.0,2282,714.906693
-17.0,2134,730.914218
-17.0,2346,748.258554
-13.0,2165,764.053966
-19.0,1433,775.19732
-15.0,2437,792.908688
-12.0,2525,811.464622
-14.0,2389,829.135435
-8.0,2993,850.949132
-6.0,2781,871.756726
14.0,2147,1045.524504
14.0,2263,1063.351357
13.0,2321,1081.609218
18.0,1761,1094.994082
8.0,2854,1117.618785
10.0,2606,1137.789444
13.0,2498,1156.770099
13.0,2318,1174.160262
14.0,2358,1191.86889
6.0,2638,1211.520286
20.0,1580,1223.210325
18.0,1821,1236.83687
8.0,2655,1256.784242
17.0,2207,1273.44091
20.0,2040,1450.448255
10.0,2686,1471.566515
20.0,2061,1487.794554
-7.0,3015,1511.509405
17.0,2021,1526.717871
-2.0,3627,1554.518265
19.0,1653,1567.172671
17.0,2035,1581.825642
13.0,2393,1599.833215
10.0,2727,1620.060863
5.0,3044,1642.421456
18.0,2261,1659.320364
19.0,1904,1673.803975
19.0,1725,1855.272815
6.0,2580,1874.848411
20.0,2115,1891.600327
17.0,1867,1906.351921
16.0,2083,1923.028162
3.0,3410,1948.825117
20.0,1614,1961.452415
18.0,2351,1978.525956
7.0,3228,2002.763774
20.0,2070,2018.175612
18.0,2121,2033.519189
11.0,2494,2051.922255
20.0,2072,2066.823685
20.0,2074,2081.993288
17.0,2063,2273.026088
7.0,3141,2297.791979
-2.0,3573,2324.929756
13.0,3289,2349.397234
16.0,2156,2365.932479
9.0,2837,2386.951597
-1.0,3491,2412.856687
15.0,2087,2428.456292
21.0,1972,2443.317014
20.0,1621,2455.713929
16.0,2419,2473.833948
3.0,3415,2500.340266
20.0,2007,2690.507691
20.0,2128,2706.68521
7.0,3186,2730.023813
20.0,2069,2745.689057
21.0,2102,2760.897749
21.0,1618,2773.014947
19.0,1832,2786.656781
21.0,1573,2798.354947
19.0,2265,2814.887727
20.0,2069,2830.319815
19.0,1840,2844.173676
20.0,1567,2856.01115
19.0,2149,2872.040968
20.0,1613,2884.206431
4.0,3333,2909.530152
18.0,2137,3105.36538
20.0,2123,3121.220262
1.0,3632,3148.227713
17.0,2209,3164.446583
19.0,2047,3179.85111
21.0,1575,3191.36358
21.0,1576,3202.960602
17.0,2143,3219.06215
-1.0,3608,3245.595061
20.0,1616,3257.499896
21.0,1573,3269.166756
20.0,2068,3284.363012
21.0,1746,3297.881966
2.0,3479,3324.852269
16.0,2220,3538.426525
20.0,1618,3550.860579
20.0,1642,3563.315534
13.0,2639,3582.094583
20.0,1613,3594.008628
18.0,2162,3610.414461
21.0,1574,3621.629002
20.0,2067,3636.664179
9.0,2925,3658.536897
20.0,2128,3674.73934
-3.0,3130,3698.940433
19.0,1689,3712.15165
7.0,3185,3737.010012
20.0,1818,3750.394878
20.0,2068,3957.890785
18.0,2206,3974.831841
20.0,2071,3990.541848
20.0,2072,4005.989313
21.0,1579,4017.843275
5.0,3340,4042.873221
8.0,3118,4066.850542
19.0,1635,4078.994927
20.0,2072,4094.719686
18.0,1874,4109.164434
20.0,2068,4124.723367
20.0,2073,4140.811165
19.0,1809,4154.961243
20.0,2073,4171.182465
11.0,2542,4328.785769
17.0,1882,4342.947644
21.0,1573,4355.039763
20.0,1698,4367.894915
17.0,1823,4381.242587
15.0,2488,4400.018691
-1.0,3711,4427.930715
20.0,2073,4443.402851
20.0,1659,4455.483923
6.0,4050,4487.514507
20.0,2070,4503.112236
21.0,1572,4515.232517
20.0,2105,4531.931653
13.0,2504,4551.61997
19.0,2145,4764.67685
15.0,2311,4781.416954
20.0,2074,4796.812939
21.0,2239,4813.422526
16.0,2429,4831.386142
20.0,1777,4845.374086
21.0,1577,4857.672616
20.0,2070,4873.634585
21.0,1576,4885.633756
18.0,2187,4902.999199
19.0,1801,4917.025138
18.0,2423,4936.258187
20.0,1614,4948.97304
20.0,2073,4965.19557
21.0,1577,4977.419521
21.0,1578,4990.007394
20.0,2075,5153.979559
20.0,2153,5170.19149
17.0,2154,5186.45516
17.0,1829,5199.898246
18.0,2374,5217.640803
20.0,1618,5230.16505
19.0,2111,5246.034505
20.0,1820,5259.666305
20.0,1617,5272.374345
20.0,2098,5288.841603
18.0,2065,5304.957166
19.0,2185,5321.649204
18.0,2193,5339.235798
21.0,1577,5351.402931
18.0,2310,5369.154708
17.0,2390,5387.946172
20.0,2072,5529.816114
21.0,1579,5541.758224
16.0,2475,5559.654778
20.0,2471,5578.380975
15.0,2558,5597.634196
21.0,1572,5609.752755
13.0,2482,5629.27123
20.0,1679,5642.605142
17.0,2480,5662.068161
21.0,1574,5674.018624
20.0,1614,5687.018225
21.0,1576,5699.603721
20.0,2065,5715.545879
19.0,2075,5731.987087
21.0,1579,5743.904498
17.0,2355,5762.200321
21.0,1578,5970.931528
21.0,1577,5982.644936
20.0,2429,6001.905318
17.0,1909,6017.075444
21.0,1577,6029.740789
20.0,1698,6043.071879
20.0,1642,6055.939263
20.0,2073,6072.139683
17.0,2496,6091.385652
11.0,3161,6116.23
17.0,2278,6134.216569
21.0,1573,6147.267173
15.0,2576,6167.108114
14.0,3027,6190.979743
21.0,1574,6203.148532
15.0,2437,6370.422073
21.0,1579,6382.710285
19.0,2146,6399.555665
20.0,2069,6415.954361
20.0,2162,6433.184709
18.0,2240,6450.910369
21.0,1579,6462.765697
21.0,1579,6474.792192
18.0,2717,6495.974512
21.0,2053,6511.744134
16.0,2755,6533.21775
21.0,1787,6546.824145
21.0,2652,6568.000001
21.0,2652,6587.835399
18.0,2161,6748.726761
16.0,3012,6772.024852
17.0,2708,6793.823061
19.0,2100,6810.488838
21.0,2112,6827.536309
21.0,1578,6839.77073
20.0,1618,6852.746408
21.0,2655,6873.621477
21.0,1574,6886.066895
21.0,1572,6898.224085
18.0,2164,6914.769628
16.0,2179,6931.515344
21.0,1579,6943.427961
18.0,2208,6960.165952
18.0,2908,6981.836247
18.0,2523,7136.194926
20.0,1682,7149.299986
20.0,2071,7165.439914
20.0,2030,7181.618927
18.0,2202,7197.949634
20.0,2125,7214.926857
19.0,2542,7234.761907
20.0,1817,7248.837322
16.0,1895,7263.782278
20.0,2067,7279.685963
21.0,1579,7291.978296
21.0,1573,7304.204679
19.0,2191,7320.435521
20.0,2159,7336.579854
21.0,1579,7348.55345
21.0,2527,7528.350931
18.0,2574,7547.994741
18.0,2123,7564.273464
21.0,1786,7578.855931
19.0,2071,7594.980143
21.0,1572,7607.331993
18.0,2350,7626.282977
20.0,2073,7642.597971
19.0,1943,7657.526489
20.0,1700,7670.646278
20.0,1697,7683.318985
19.0,2274,7700.722596
19.0,2216,7717.271855
20.0,1641,7729.344737
21.0,1577,7741.113762
21.0,2531,7760.203806
21.0,1578,7900.763296
21.0,2532,7920.513634
20.0,2072,7936.553144
19.0,2189,7954.066254
20.0,2076,7970.095477
21.0,1579,7982.672438
21.0,1577,7994.842901
20.0,2221,8012.013838
21.0,2533,8031.379938
21.0,1579,8043.27045
20.0,2212,8059.878132
20.0,2130,8076.957527
20.0,2163,8093.599974
20.0,1616,8105.477927
21.0,2527,8124.181938
20.0,2129,8280.862943
17.0,2140,8297.540868
21.0,2530,8316.830372
20.0,2071,8332.544116
21.0,1572,8344.663301
20.0,1755,8358.07836
18.0,2779,8380.227386
21.0,1575,8392.393237
21.0,1572,8404.563583
21.0,1573,8416.406855
20.0,1714,8429.113391
20.0,2067,8444.362494
20.0,2325,8461.812768
20.0,1722,8474.558493
19.0,1699,8487.344154
20.0,2074,8502.604792
-19.0,1149,8511.13548
20.0,2074,8655.954583
19.0,2205,8673.39578
21.0,1579,8685.709888
20.0,1636,8698.250034
20.0,2327,8716.371564
21.0,1576,8729.254259
20.0,1637,8742.162157
20.0,1735,8755.988658
18.0,2170,8773.353225
21.0,2531,8792.329545
19.0,1950,8807.425904
15.0,2410,8824.732793
15.0,2524,8842.719924
20.0,1939,8856.946569
19.0,1674,8869.639895
21.0,2530,9022.09168
18.0,2317,9040.473243
19.0,2185,9057.485119
19.0,2235,9075.278466
20.0,2069,9091.843767
19.0,2138,9108.644824
17.0,2323,9126.792379
20.0,2131,9142.699871
19.0,2203,9159.367317
21.0,2595,9179.470376
20.0,2669,9199.283179
14.0,2550,9218.090388
20.0,2065,9233.691091
21.0,1578,9245.064283
20.0,1799,9418.184555
21.0,2529,9438.15437
20.0,2069,9454.290998
21.0,1576,9466.439303
21.0,1574,9477.893549
21.0,1577,9489.755886
21.0,2529,9508.26876
21.0,2528,9526.965313
21.0,2595,9546.803521
20.0,1719,9560.184369
21.0,2089,9575.454871
21.0,1575,9587.647589
20.0,2609,9608.234124
20.0,2067,9624.799058
20.0,2069,9641.215126
20.0,2068,9657.38666
20.0,2127,9804.98896
21.0,2529,9824.571951
21.0,1577,9836.43342
21.0,2117,9852.353597
19.0,2149,9868.565117
20.0,2213,9885.356134
20.0,2635,9905.312055
19.0,2823,9926.58391
20.0,2068,9941.616419
20.0,2065,9956.805971
20.0,2088,9972.695851
20.0,1799,9986.262666
20.0,2190,10002.486539
19.0,3021,10025.762594
20.0,2009,10184.894266
20.0,2013,10200.57193
20.0,1802,10214.759655
20.0,2039,10230.46547
21.0,1572,10242.705202
20.0,2716,10263.007416
21.0,1576,10274.807686
21.0,2530,10294.057776
20.0,2744,10314.597284
21.0,1576,10326.241266
20.0,2731,10346.617856
21.0,1575,10358.510776
12.0,2943,10380.075248
20.0,2069,10396.131591
21.0,1575,10547.311275
20.0,2792,10569.062046
21.0,2533,10588.687685
21.0,1578,10601.119984
21.0,1577,10613.114084
20.0,2576,10631.928745
17.0,2753,10652.551006
20.0,2131,10668.151245
21.0,2529,10687.306154
21.0,1575,10698.977443
21.0,1574,10710.596712
20.0,2095,10725.944025
20.0,2129,10741.608803
20.0,2733,10761.884167
21.0,1574,10773.273113
21.0,2055,10928.559073
21.0,1575,10940.980516
21.0,2531,10960.379957
20.0,2638,10980.282347
21.0,2592,10999.454115
21.0,1576,11010.985191
19.0,2450,11029.313955
20.0,2190,11045.384041
20.0,2818,11066.409299
20.0,2732,11086.938668
20.0,2134,11103.150298
21.0,1576,11114.791176
20.0,2187,11131.361058
21.0,2592,11150.530916
21.0,1575,11305.470264
21.0,1575,11317.514844
20.0,2148,11333.849312
20.0,2135,11350.114593
21.0,2532,11369.559522
21.0,2590,11389.618418
20.0,2071,11405.707438
21.0,1579,11418.21667
21.0,2530,11436.675366
20.0,2073,11451.949461
21.0,1577,11463.600857
21.0,1579,11475.072975
20.0,1619,11487.115141
19.0,1636,11499.469584
19.0,1958,11513.899737
20.0,2097,11529.213804
20.0,2190,11679.181767
21.0,2532,11698.949208
21.0,1576,11710.904356
21.0,1572,11723.179449
21.0,1573,11735.35292
21.0,2530,11754.916519
20.0,2712,11776.256501
21.0,1575,11788.437599
21.0,2590,11808.235321
21.0,2529,11826.977991
21.0,1574,11838.85513
21.0,2527,11857.600444
21.0,2528,11876.526673
21.0,1574,11888.108899
21.0,2590,11906.751648
18.0,2019,12066.656274
20.0,2074,12082.994191
19.0,3050,12105.948867
19.0,3175,12130.665923
20.0,2138,12147.266085
21.0,1577,12159.381847
20.0,2071,12175.733898
19.0,2621,12195.895974
21.0,1575,12207.665226
21.0,1574,12219.503927
21.0,2094,12235.353042
21.0,2591,12254.76417
21.0,1576,12266.640788
21.0,1577,12277.994667
20.0,2807,12439.698161
19.0,2120,12455.875216
20.0,2501,12475.145453
20.0,2071,12491.552271
20.0,2070,12507.871715
21.0,2594,12528.341499
20.0,2074,12544.900937
19.0,2437,12563.455502
21.0,2589,12582.716598
20.0,2067,12598.541341
21.0,1572,12610.701716
21.0,2529,12630.131454
21.0,1575,12641.820501
19.0,2209,12657.936859
21.0,2533,12806.918444
20.0,2795,12828.708386
21.0,2589,12848.669175
21.0,2532,12868.496245
20.0,2070,12884.78752
21.0,2533,12904.585431
21.0,2530,12923.531809
20.0,2579,12942.92579
21.0,2533,12961.758195
21.0,2591,12981.303975
20.0,2074,12997.006737
20.0,2575,13016.327517
19.0,1756,13029.309113
21.0,2594,13184.817403
21.0,1576,13196.832816
21.0,2530,13216.540143
21.0,1575,13229.035896
20.0,2070,13245.05104
