#{"t_start": 1572313020.0437691, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,980,295.265018
-19.0,1715,634.923264
10.0,2430,1004.427889
7.0,2713,1414.573438
3.0,3412,1848.581297
19.0,1818,2176.265851
16.0,2381,2616.758109
20.0,1614,2989.825525
19.0,1753,3409.289821
17.0,2188,3517.087092
20.0,2071,3859.447894
19.0,2073,4290.068184
11.0,3955,4757.99398
20.0,2068,5102.882755
20.0,2074,5491.755608
21.0,2114,5865.171721
21.0,1579,5940.443408
21.0,1572,6275.361639
21.0,2527,6715.543698
20.0,2067,7082.484639
21.0,1572,7431.349274
21.0,1572,7510.573437
20.0,2446,7879.478174
21.0,1577,8208.797499
18.0,2223,8620.422595
20.0,2340,8996.160731
18.0,3170,9412.586154
18.0,2183,9761.545378
21.0,2589,10151.637826
20.0,1617,10486.975226
21.0,1574,10855.708674
20.0,2679,11285.200772
20.0,2073,11635.549645
20.0,2067,12006.480213
20.0,2096,12391.514721
21.0,1574,12746.053254
21.0,1574,13115.559798
20.0,2069,13515.241285
21.0,2532,13926.48581
21.0,1577,14256.552683
20.0,2067,14672.290259
21.0,1578,15021.500386
