#{"t_start": 1572313019.263075, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,904,292.682609
-15.0,1913,645.877033
-6.0,3145,1041.656153
17.0,2195,1389.054868
3.0,3332,1845.603204
18.0,2378,2205.391749
16.0,2376,2617.23718
21.0,1576,2988.640559
20.0,1614,3069.627181
20.0,1674,3406.382701
-6.0,3044,3908.279468
17.0,1984,4286.017253
15.0,2878,4706.673581
20.0,2133,5106.638693
19.0,1683,5473.345411
20.0,2217,5871.316625
20.0,2096,6300.243986
15.0,2988,6738.641446
21.0,2012,7080.164481
19.0,2091,7457.874295
20.0,2133,7864.738589
21.0,1576,8209.485197
20.0,2193,8619.758947
18.0,1924,8975.717803
21.0,2532,9381.263767
20.0,2073,9756.242922
20.0,2037,10124.673708
20.0,2132,10511.353496
20.0,2795,10918.461061
20.0,2071,11254.878325
20.0,2073,11636.308379
21.0,2531,12031.020934
21.0,2527,12413.679051
20.0,2637,12800.366566
21.0,2589,13168.424568
21.0,1572,13491.374192
21.0,2532,13927.242133
21.0,1575,14257.180602
20.0,2072,14673.365499
21.0,1577,15022.21891
