#{"t_start": 1572313019.7385314, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,954,294.416343
-20.0,1811,640.064361
14.0,2435,1004.950082
-7.0,2086,1383.278028
20.0,2116,1784.546376
5.0,3060,2238.42972
20.0,2071,2601.140853
19.0,2137,3016.28882
16.0,2285,3435.274294
20.0,2067,3859.448815
11.0,2693,4321.235846
20.0,2073,4668.006462
20.0,2070,5103.292358
17.0,2413,5507.869467
15.0,2594,5889.213255
18.0,2507,6319.080207
18.0,2789,6728.63147
19.0,1653,7061.60757
17.0,2181,7462.307803
20.0,2373,7876.324062
19.0,2526,8256.700183
20.0,2190,8619.134659
20.0,2155,8986.82248
21.0,1573,9331.181501
21.0,1573,9731.038569
19.0,2689,10156.896776
21.0,1575,10485.069067
20.0,1797,10867.068945
21.0,2529,11277.928825
20.0,2132,11638.686197
21.0,2699,12038.939517
21.0,2595,12416.239497
21.0,2591,12797.315999
20.0,2577,13167.279541
20.0,2067,13515.462508
21.0,1575,13879.909306
21.0,2527,14303.052908
20.0,2074,14672.998631
21.0,2590,15072.720387
94
-20.0,1093,361.586793
-21.0,1088,369.778563
-21.0,780,375.510957
-21.0,883,382.520483
-21.0,805,388.711483
-21.0,1031,396.637934
-20.0,924,403.670986
-20.0,1033,411.288402
-21.0,883,417.980071
-20.0,1061,426.336283
-19.0,1143,434.861146
-21.0,1053,443.069616
-16.0,1428,454.545083
-18.0,1324,465.00782
-20.0,1140,473.962386
-21.0,1086,482.721028
-19.0,1588,495.445081
-20.0,1651,508.774254
-17.0,1470,520.8054
-17.0,1759,534.2677
-17.0,1850,548.836964
-20.0,1531,661.340751
-14.0,2023,677.074128
-17.0,2163,693.594316
-16.0,2345,711.290794
-20.0,1884,725.551987
-20.0,1851,739.35244
-18.0,2012,753.935281
-15.0,2129,769.959242
-19.0,1842,783.635256
-21.0,2030,798.300328
-17.0,1926,812.869832
-13.0,2787,833.277272
-16.0,2429,850.941819
6.0,2795,871.888936
-11.0,2308,1046.844472
15.0,2227,1064.470971
13.0,2320,1082.763377
12.0,2203,1099.65273
17.0,1819,1113.953671
18.0,1866,1128.463925
15.0,2319,1146.447497
15.0,2175,1162.922523
12.0,2475,1181.487408
-2.0,3351,1206.145422
16.0,1920,1220.599654
19.0,2116,1236.482952
13.0,2375,1254.279193
19.0,2147,1270.458736
-6.0,3055,1455.442166
13.0,2221,1472.97002
15.0,2080,1489.197637
-3.0,3366,1515.570574
19.0,2281,1532.963214
18.0,2113,1549.009888
19.0,1747,1562.367649
19.0,1629,1574.176469
14.0,1883,1588.234817
20.0,1663,1600.721257
17.0,1970,1615.43222
17.0,2321,1632.33565
16.0,1912,1646.400802
20.0,2035,1661.732589
18.0,1962,1676.774548
9.0,2478,1863.799078
15.0,1959,1878.933604
13.0,2548,1898.920368
17.0,1907,1914.321078
1.0,3538,1941.489685
20.0,2036,1957.091915
20.0,2002,1971.923089
20.0,2067,1987.235433
20.0,2125,2003.371469
21.0,1579,2014.922213
20.0,1712,2027.385024
14.0,2274,2043.867085
21.0,1578,2055.54398
19.0,1633,2067.360944
20.0,1664,2079.704122
15.0,2328,2272.339605
-1.0,3490,2299.997203
12.0,2435,2318.485714
6.0,4394,2351.41345
20.0,2067,2367.102895
6.0,2846,2388.167506
19.0,1633,2400.460644
18.0,2246,2417.350608
20.0,2092,2432.751566
20.0,1562,2444.521112
20.0,2070,2460.205662
18.0,2090,2475.84381
20.0,2073,2491.686003
19.0,2051,2682.181111
14.0,2545,2702.243726
19.0,2146,2718.073158
20.0,1617,2729.825199
21.0,1577,2741.498699
21.0,1577,2753.227316
17.0,2234,2769.553941
16.0,2024,2784.886022
21.0,2054,2800.081563
20.0,1616,2811.987988
6.0,3154,2835.377397
20.0,1623,2847.582441
3.0,3441,2873.53293
4.0,3460,2899.410852
19.0,2048,3094.565372
20.0,2070,3110.514592
20.0,2068,3125.763548
20.0,2052,3141.16815
21.0,1572,3152.62814
20.0,2072,3167.822938
20.0,2065,3183.648159
20.0,2070,3198.696687
20.0,2068,3213.952259
21.0,1577,3225.561878
18.0,2306,3242.630258
20.0,1817,3256.019167
17.0,1950,3270.768202
2.0,3567,3297.3214
2.0,3595,3325.451025
19.0,2076,3537.914242
20.0,1679,3550.715538
20.0,2074,3566.310651
20.0,1716,3578.289583
18.0,1915,3592.268871
21.0,2029,3607.852167
18.0,2246,3623.894947
12.0,2524,3642.459537
2.0,3481,3668.652322
18.0,2243,3685.928331
-6.0,2705,3707.01714
21.0,1578,3719.331913
21.0,1577,3731.754899
21.0,1620,3743.853891
-2.0,3391,3961.322556
14.0,2600,3981.018166
21.0,1573,3993.132453
20.0,2035,4008.262084
20.0,2074,4024.00558
16.0,1895,4037.85473
15.0,2558,4057.181474
16.0,2071,4073.067505
16.0,2194,4089.553329
20.0,2073,4105.889437
20.0,2070,4121.314124
20.0,1759,4134.804691
19.0,1739,4148.325604
19.0,2117,4164.827245
14.0,2301,4183.202935
20.0,2073,4336.532215
13.0,2592,4356.297637
20.0,2073,4371.927137
20.0,2070,4387.451572
17.0,2142,4403.263648
3.0,3409,4429.054529
4.0,3102,4451.92727
21.0,1574,4463.820027
17.0,1916,4479.186426
20.0,1768,4493.327938
16.0,2460,4511.516685
17.0,2182,4528.922775
8.0,3052,4552.915124
21.0,1578,4565.286756
19.0,1997,4776.343795
21.0,1621,4788.440249
20.0,1839,4801.700939
18.0,2073,4817.08559
15.0,2144,4833.123164
20.0,2071,4849.65363
20.0,1636,4861.939811
20.0,1755,4875.774288
21.0,2033,4891.261743
20.0,2024,4907.381566
21.0,1577,4919.808282
19.0,2311,4938.152446
21.0,1576,4950.484388
20.0,2067,4966.562844
20.0,2071,4982.581104
20.0,1671,4996.134278
20.0,1710,5157.003859
21.0,2031,5172.22478
19.0,2091,5188.15087
18.0,2127,5203.49302
17.0,2025,5218.813432
20.0,2070,5234.754812
19.0,1798,5248.257916
20.0,2097,5264.17482
17.0,1832,5278.56723
19.0,2107,5295.404619
17.0,2464,5314.380636
20.0,1566,5326.324977
21.0,1576,5338.864113
20.0,1696,5351.892867
19.0,2063,5367.956884
20.0,1618,5380.470877
20.0,2072,5522.806117
18.0,1746,5535.867463
19.0,2345,5552.863274
19.0,1780,5566.409619
20.0,2072,5581.794124
20.0,2086,5597.726971
21.0,1577,5609.862511
21.0,1574,5621.976272
19.0,2076,5638.693296
17.0,2608,5659.232756
20.0,2256,5676.480448
21.0,1785,5690.717277
15.0,2601,5711.333973
20.0,1615,5724.015113
21.0,1578,5736.331315
21.0,1579,5748.372604
20.0,2071,5961.317533
15.0,2396,5978.996036
10.0,3449,6006.253225
19.0,2404,6025.257433
16.0,2289,6043.419094
13.0,3562,6071.277089
20.0,2125,6087.594653
14.0,2912,6110.318986
17.0,1980,6126.302163
19.0,2223,6144.19164
19.0,1952,6159.083551
20.0,1756,6173.032208
20.0,2128,6189.943161
20.0,2247,6355.710128
19.0,2262,6373.34025
20.0,2129,6390.34527
19.0,2062,6406.494615
20.0,2071,6422.55218
21.0,1783,6436.833278
18.0,2978,6460.067568
20.0,2074,6475.703232
20.0,2134,6492.315696
20.0,2085,6508.288028
20.0,2136,6524.971141
18.0,1781,6538.526129
20.0,2072,6554.774405
21.0,1577,6567.342932
17.0,2294,6584.534197
20.0,2131,6745.401439
19.0,2361,6763.41705
20.0,2160,6780.676984
21.0,2528,6800.947456
20.0,2100,6817.55972
21.0,1575,6829.977479
20.0,2160,6847.108644
20.0,2156,6864.269873
18.0,2292,6882.158371
21.0,1572,6894.421402
17.0,1969,6909.326805
21.0,1578,6921.895486
19.0,1742,6935.115727
20.0,1741,6948.303142
20.0,1616,6960.364347
18.0,2505,6978.977218
21.0,1574,7125.937791
14.0,2905,7148.418168
20.0,2127,7165.035346
20.0,2494,7184.643732
19.0,1666,7196.95438
20.0,1876,7211.878332
20.0,2129,7228.439613
21.0,1576,7240.794297
21.0,2527,7260.73775
16.0,2423,7279.19454
20.0,2129,7296.058767
18.0,3303,7321.017956
20.0,2067,7336.353115
20.0,2155,7352.532521
20.0,2071,7529.177534
21.0,2527,7548.478791
20.0,2069,7564.1423
21.0,1781,7578.663855
19.0,2553,7598.563668
19.0,2225,7616.512656
20.0,2162,7633.411054
18.0,2570,7653.228098
20.0,1756,7667.329105
20.0,1798,7680.522378
20.0,1700,7693.524984
19.0,1683,7705.985906
17.0,2490,7724.764153
20.0,2854,7746.060895
17.0,1807,7759.585179
19.0,2055,7904.043971
21.0,1579,7916.258277
19.0,1676,7929.200881
19.0,2104,7946.082653
21.0,1574,7958.562542
21.0,1578,7970.500879
19.0,2195,7987.833534
21.0,2528,8007.310291
21.0,1576,8019.475867
19.0,2179,8035.914717
20.0,2278,8052.748165
21.0,1576,8065.496537
21.0,2111,8082.010292
20.0,2071,8097.755214
21.0,1579,8109.456593
21.0,2654,8129.313836
21.0,1579,8281.798077
21.0,1575,8294.158477
20.0,2153,8310.493374
20.0,2161,8327.061771
21.0,2531,8346.280664
21.0,2652,8367.057509
21.0,1579,8379.484604
21.0,1574,8391.855936
21.0,2528,8411.043056
18.0,2333,8428.582877
21.0,2533,8447.242511
21.0,1579,8459.027226
21.0,2528,8477.791733
20.0,1716,8490.814357
20.0,1636,8502.92544
20.0,1618,8643.308056
18.0,2746,8665.034939
9.0,2485,8684.630999
17.0,2804,8706.204918
20.0,2157,8723.53287
20.0,2248,8741.305806
20.0,2074,8757.979273
20.0,2134,8774.892981
21.0,1781,8788.468668
20.0,1697,8801.220122
20.0,1908,8815.608779
20.0,1638,8827.243403
21.0,2533,8845.382424
20.0,2134,8860.948783
18.0,2697,8881.095018
21.0,2530,9034.367329
20.0,2102,9051.151575
20.0,2067,9067.410675
21.0,1782,9081.310867
21.0,1579,9094.026178
21.0,1576,9106.554603
20.0,1878,9121.317312
21.0,1574,9133.080822
20.0,1858,9147.326909
19.0,2161,9163.57489
20.0,2133,9180.00742
21.0,2095,9195.687864
21.0,1578,9207.44238
20.0,1688,9219.829124
21.0,1578,9231.501337
21.0,2533,9250.288656
19.0,2132,9426.196447
21.0,2527,9445.95775
20.0,2635,9466.505587
21.0,2533,9485.046884
21.0,2531,9503.733569
20.0,2580,9522.586447
21.0,1576,9534.7887
20.0,2100,9551.069728
19.0,2617,9570.516218
19.0,2128,9586.856761
20.0,2131,9603.436455
20.0,2071,9619.830033
21.0,1579,9632.701265
20.0,1720,9646.673242
18.0,2640,9797.778066
20.0,1617,9810.502869
20.0,2131,9826.849705
21.0,2532,9845.875944
20.0,2744,9866.650902
20.0,1725,9879.701081
20.0,2131,9895.808329
21.0,1685,9908.315012
19.0,1973,9923.409709
20.0,2133,9938.967713
21.0,1575,9950.581246
19.0,2676,9970.767769
21.0,1572,9982.546281
20.0,2133,9998.123472
20.0,2073,10013.992283
21.0,2533,10177.392002
19.0,2141,10193.943266
21.0,2114,10210.645319
21.0,2193,10227.754997
19.0,2357,10246.03597
19.0,2352,10263.471529
20.0,2790,10284.541941
20.0,2636,10304.415395
18.0,2296,10321.425787
20.0,2222,10338.163662
19.0,2738,10358.519124
19.0,2676,10377.825853
21.0,1579,10389.935004
21.0,1572,10402.323558
20.0,1991,10556.901702
20.0,2073,10572.946301
21.0,2527,10592.686443
20.0,2074,10608.94337
20.0,2132,10624.429181
17.0,2403,10642.522611
21.0,2533,10661.146477
21.0,2236,10677.927626
21.0,1577,10689.79714
20.0,1614,10701.653306
20.0,2112,10717.348596
21.0,2590,10736.416213
21.0,1578,10747.699607
19.0,2124,10763.46977
