#{"t_start": 1572313019.1547744, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,884,291.743689
-18.0,1862,643.141167
1.0,2863,1027.173493
11.0,2485,1404.156515
17.0,2165,1787.940554
4.0,3419,2257.574935
14.0,2381,2617.625502
20.0,1618,2990.932791
20.0,2070,3425.296792
19.0,1709,3510.196719
18.0,2120,3863.02181
20.0,2127,4293.511287
18.0,2210,4675.891707
19.0,2061,5103.47184
19.0,2133,5495.390708
20.0,2097,5865.188221
18.0,3079,6347.254511
21.0,2655,6722.566891
20.0,2127,7086.32167
21.0,1781,7442.369161
21.0,1625,7839.731182
20.0,2219,8242.259836
19.0,1648,8592.760024
20.0,2234,8991.592888
20.0,2190,9363.816936
21.0,1573,9731.622084
21.0,1579,10100.574247
21.0,1573,10485.514436
18.0,2244,10889.921369
21.0,1573,11229.773814
20.0,2193,11642.103917
16.0,2915,12050.101554
21.0,1577,12366.33941
19.0,2631,12800.136351
20.0,2073,13142.121432
20.0,2073,13516.339418
21.0,2094,13906.031562
21.0,2593,14306.86703
21.0,1576,14649.665599
20.0,2071,15047.522798
355675
-21.0,1026,374.95059
-19.0,1041,383.197355
-21.0,1000,390.859457
-20.0,1025,398.567316
-20.0,834,404.948232
-18.0,1164,413.432054
-20.0,1002,421.365729
-19.0,1107,429.830798
-20.0,1078,437.924987
-19.0,1007,445.912982
-20.0,1082,454.854241
-18.0,1207,464.100056
-18.0,1326,474.633998
-15.0,1684,488.031679
-19.0,1350,499.076312
-17.0,1563,511.614417
-20.0,1705,525.124837
-21.0,1517,536.984154
-19.0,1499,548.81299
-17.0,2036,665.294454
-18.0,1607,677.590403
-20.0,1411,688.345548
-19.0,1986,703.401677
-18.0,1906,718.189611
-21.0,1907,732.500562
-18.0,1754,745.139753
-20.0,1826,758.540032
-18.0,1728,771.832121
-15.0,2178,787.577473
-14.0,2360,805.095126
-11.0,2558,824.15555
-8.0,2734,843.982446
3.0,3267,868.126335
1.0,3043,1048.779322
9.0,2611,1069.526573
4.0,2756,1090.880221
21.0,1966,1106.286386
14.0,2460,1125.332965
17.0,2131,1141.974976
18.0,1826,1155.780537
12.0,2150,1171.726878
17.0,1914,1186.421131
10.0,2611,1205.590302
21.0,1971,1220.303622
16.0,1891,1234.561996
