#{"t_start": 1572417420.379515, "env_id": "PongNoFrameskip-v4"}
r,l,t
-12.0,2180,1353.559417
-8.0,2443,2736.453421
20.0,1670,4119.421898
21.0,1641,5495.998175
21.0,1635,6836.559983
20.0,1665,8190.976673
21.0,1633,9533.633851
19.0,1785,10883.169304
21.0,1631,12225.144006
21.0,1632,13569.079974
17.0,1890,14922.668902
20.0,1674,16270.183547
21.0,1597,17609.65662
21.0,1585,18953.086853
19.0,1727,20299.120291
21.0,1584,21636.560158
21.0,1584,22974.976436
21.0,1585,24316.184376
21.0,1593,25648.122595
