#{"t_start": 1572417419.970435, "env_id": "PongNoFrameskip-v4"}
r,l,t
-17.0,2141,1352.126726
-11.0,2669,2748.5374
20.0,1675,4120.315161
21.0,1637,5496.153554
20.0,1666,6838.715696
20.0,1670,8191.756647
20.0,1762,9541.054309
21.0,1639,10876.194705
21.0,1633,12225.66431
20.0,1666,13571.106624
20.0,1686,14912.337126
21.0,1631,16268.150653
21.0,1588,17609.484403
21.0,1585,18953.498276
21.0,1584,20292.041106
21.0,1591,21637.42189
21.0,1585,22975.442897
21.0,1587,24316.812031
21.0,1598,25648.906951
