#{"t_start": 1572417419.5319579, "env_id": "PongNoFrameskip-v4"}
r,l,t
-16.0,1637,1326.987734
-7.0,2535,2741.923564
20.0,1685,4121.281812
20.0,1721,5500.969668
20.0,1661,6838.887171
20.0,1754,8196.780718
21.0,1638,9534.867945
21.0,1635,10876.345913
20.0,1666,12227.866456
21.0,1620,13569.252105
17.0,1890,14923.512793
21.0,1626,16268.226378
19.0,1726,17616.957
21.0,1589,18954.181004
20.0,1616,20294.134903
21.0,1594,21638.055269
20.0,1691,22981.239266
21.0,1585,24317.053383
21.0,1597,25649.294765
