#{"t_start": 1572417419.4128096, "env_id": "PongNoFrameskip-v4"}
r,l,t
-14.0,2185,1354.856244
-7.0,2535,2742.043055
20.0,1690,4121.638934
20.0,1743,5502.161719
20.0,1667,6839.36153
20.0,1689,8193.271624
21.0,1632,9534.530838
21.0,1635,10876.439646
20.0,1671,12228.354621
20.0,1678,13572.244459
17.0,1885,14923.361338
21.0,1631,16268.684749
19.0,1719,17616.671757
21.0,1591,18954.471143
19.0,1725,20299.96796
21.0,1589,21637.853477
21.0,1599,22976.753152
21.0,1593,24317.749348
21.0,1595,25649.238729
