#{"t_start": 1572417419.6993344, "env_id": "PongNoFrameskip-v4"}
r,l,t
-17.0,2140,1352.346737
-8.0,2440,2736.970759
20.0,1673,4120.409494
20.0,1718,5500.625658
21.0,1634,6837.200716
20.0,1748,8196.226859
20.0,1727,9539.334087
21.0,1637,10876.332552
20.0,1686,12229.052605
21.0,1632,13569.7784
20.0,1682,14912.412205
21.0,1625,16267.973167
19.0,1723,17616.635734
21.0,1595,18954.489044
19.0,1728,20299.868166
21.0,1596,21638.016815
20.0,1689,22980.929618
21.0,1596,24317.675334
21.0,1593,25648.834066
