#{"t_start": 1572417420.5089278, "env_id": "PongNoFrameskip-v4"}
r,l,t
-12.0,2162,1352.461497
-8.0,2443,2736.329393
20.0,1688,4120.434763
21.0,1635,5495.501924
20.0,1665,6838.091571
20.0,1748,8195.395588
21.0,1635,9533.635473
21.0,1639,10875.656226
20.0,1671,12227.283755
20.0,1666,13570.577574
15.0,1914,14923.81617
21.0,1626,16267.247908
21.0,1597,17609.522157
21.0,1602,18954.060604
21.0,1595,20292.138295
21.0,1595,21637.151519
21.0,1599,22975.647603
21.0,1595,24316.779945
21.0,1591,25647.89639
