#{"t_start": 1572417420.133775, "env_id": "PongNoFrameskip-v4"}
r,l,t
-12.0,2165,1353.046794
-2.0,3270,2779.762441
20.0,1671,4119.778419
21.0,1641,5496.272658
21.0,1637,6836.971895
20.0,1663,8191.054523
20.0,1728,9538.938056
21.0,1637,10875.912287
20.0,1689,12228.797996
21.0,1624,13568.903295
17.0,1889,14922.836122
21.0,1628,16267.773097
21.0,1591,17609.519002
21.0,1601,18954.384274
21.0,1590,20292.178725
21.0,1594,21637.469908
21.0,1600,22976.149322
21.0,1591,24316.926103
21.0,1590,25648.203147
