#{"t_start": 1572417420.4095378, "env_id": "PongNoFrameskip-v4"}
r,l,t
-12.0,2182,1353.672313
-7.0,2535,2741.035548
20.0,1676,4119.950085
21.0,1636,5495.657949
21.0,1636,6836.594468
20.0,1667,8191.107291
20.0,1724,9538.374227
21.0,1639,10875.744758
20.0,1669,12227.191139
20.0,1684,13571.626703
15.0,1912,14923.798772
21.0,1626,16267.340667
21.0,1586,17608.893458
21.0,1593,18953.625947
19.0,1724,20298.914173
21.0,1585,21636.59848
21.0,1602,22975.988945
21.0,1587,24316.364811
21.0,1589,25647.83531
