timestamp,rapl_power_draw_absolute,rapl_estimated_attributable_power_draw,nvidia_draw_absolute,nvidia_estimated_attributable_power_draw,cpu_time_seconds,average_gpu_estimated_utilization_absolute,average_gpu_estimated_utilization_relative,average_relative_cpu_utilization,absolute_cpu_utilization,per_gpu_performance_state,relative_mem_usage,absolute_mem_usage,absolute_mem_percent_usage,hz_actual,realtime_carbon_intensity
1570659880.057871,64.5689775391322,22.244928532466677,152.75,152.75,9.22,0.79,1.0,0.3300330034748091,0.998321182423829,0::P0,0.3989224527663991,826802176,0.013845178834668513,2.1816 GHz,165.57085396039605
1570659890.590361,70.89349103565522,29.807897913970567,153.01,153.01,20.619999999999997,0.95,1.0,0.3516129032680594,1.0885141453354816,0::P0,0.6698449259447732,1633202176,0.025782051103242814,2.8390 GHz,165.57085396039605
1570659902.074405,71.89563407611729,29.328484091685,151.87,151.87,33.17,0.95,1.0,0.3543046358140354,1.0683965899295145,0::P0,0.6000865184373896,1633214464,0.025782233021424506,2.3999 GHz,165.57085396039605
1570659912.572761,69.97860144192578,27.72325399774018,152.56,152.56,44.64,0.95,1.0,0.3527508090785002,1.089420568932266,0::P0,0.5528975443305297,1633226752,0.0257824149396062,2.3999 GHz,165.57085396039605
1570659923.018666,70.83822788060831,27.429961180998717,151.44,151.44,55.98,0.955,1.0,0.35197368409838337,1.0683711700550627,0::P0,0.508448956773127,1633239040,0.025782596857787887,2.8769 GHz,165.57085396039605
1570659933.464478,72.60125693057415,27.395873536119257,152.1,152.1,67.34,0.9566666666666667,1.0,0.3493589742421757,1.0883231536495157,0::P0,0.4703945294046712,1633259520,0.025782869735060426,2.3999 GHz,165.57085396039605
1570659943.937829,73.9843298244493,27.530898418490004,152.39,152.39,78.77,0.95,1.0,0.35081967215257115,1.0683712992079357,0::P0,0.4509016771566283,1633263616,0.02578293037445432,2.9072 GHz,165.57085396039605
1570659955.401103,74.27874398715396,27.552390766426175,153.02,153.02,91.23,0.955,1.0,0.3540983606773644,1.0782887179196023,0::P0,0.4333150061172816,1633263616,0.02578293037445432,2.8780 GHz,165.57085396039605
1570659966.88263,72.919505633487,26.800131595044974,152.1,152.1,103.75,0.955,1.0,0.3516129031624284,1.088354073782531,0::P0,0.42742957383657665,1633263616,0.02578293037445432,2.6917 GHz,165.57085396039605
1570659978.344332,73.56158189551881,26.476179159025165,153.05,153.05,116.2,0.955,1.0,0.3419354838093314,1.0586357667386181,0::P0,0.42760157047870134,1633263616,0.02578290763468161,2.8750 GHz,165.57085396039605
1570659989.810526,74.23085591992901,26.386987164545417,156.15,156.15,128.66,0.955,1.0,0.3540983605692364,1.0783835442385725,0::P0,0.3604992860253943,1632342016,0.025772682316885703,2.4000 GHz,165.57085396039605
1570660001.303544,76.34795447717322,26.882565856572914,152.08,152.08,141.23000000000002,0.9533333333333333,1.0,0.3517915309104732,1.0796225299197688,0::P0,0.3533047125389088,1632342016,0.025772682316885703,2.9484 GHz,165.57085396039605
1570660012.773165,75.8600931318156,26.463086221761216,156.06,156.06,153.72,0.95,1.0,0.3495145631236528,1.0783760512214733,0::P0,0.3462591928463016,1632342016,0.025772682316885703,2.9032 GHz,165.57085396039605
1570660024.228572,76.05123407671135,26.363886546197875,151.98,151.98,166.19000000000003,0.9566666666666667,1.0,0.34853420181483336,1.0683803022337555,0::P0,0.3395682447358855,1632342016,0.025772682316885703,2.9028 GHz,165.57085396039605
1570660034.672048,72.36397075883625,25.19882442853393,153.31,153.31,177.56000000000003,0.95,1.0,0.35620915026609384,1.088357296248902,0::P0,0.3159652926642597,1632342016,0.025772682316885703,2.8895 GHz,165.57085396039605
1570660045.147294,72.83135559352175,24.854408408542486,152.17,152.17,188.95000000000002,0.955,1.0,0.3552631578903875,1.078582285581244,0::P0,0.28579642134147576,1632055296,0.025768232901358504,2.3999 GHz,166.46794107465672
1570660055.716468,73.46647601587415,22.980400634565832,152.84,152.84,200.52,0.95,1.0,0.321321321403996,1.06838759855136,0::P0,0.28342361326949983,1632055296,0.025768232901358504,2.9005 GHz,166.46794107465672
1570660067.176881,61.58897895942334,20.62745474316446,153.21,153.21,212.98000000000002,0.95,1.0,0.3495145631236551,1.0785807246207735,0::P0,0.27913223703722195,1632055296,0.025768232901358504,2.3999 GHz,166.46794107465672
1570660078.648144,68.68463738146437,21.89839438466046,152.74,152.74,225.46999999999997,0.95,1.0,0.330275229308886,1.0785716759543487,0::P0,0.27660456851057186,1632055296,0.02576818742181308,2.8794 GHz,166.46794107465672
1570660089.105173,61.855335386396874,19.925123082163402,153.4,153.4,236.85,0.95,1.0,0.3343653249347131,1.0783745349812068,0::P0,0.27309712142137815,1632055296,0.025768232901358504,2.3999 GHz,166.46794107465672
1570660100.586937,64.25733489768528,20.56253622264103,151.89,151.89,249.37,0.95,1.0,0.3333333333103416,1.0783859088927465,0::P0,0.2706550681013127,1632055296,0.025768232901358504,2.3999 GHz,166.46794107465672
1570660112.064575,72.03840991573998,22.8272342566677,156.41,156.41,261.88,0.95,1.0,0.3302752293088773,1.078350420114049,0::P0,0.2671298333511444,1632055296,0.025768232901358504,2.2941 GHz,166.46794107465672
1570660123.534557,62.2119341224694,20.030266032536872,156.15,156.15,274.38,0.95,1.0,0.336507936667121,1.0594892251124348,0::P0,0.2639938925236998,1632055296,0.025768232901358504,2.9512 GHz,166.46794107465672
1570660133.955859,59.74432953988608,18.43996099991817,155.2,155.2,285.74,0.955,1.0,0.32058823525898844,1.0883127866088342,0::P0,0.26204548187477456,1632055296,0.025768232901358504,2.4000 GHz,166.46794107465672
1570660144.443044,53.80078233710845,17.64721972016024,153.21,153.21,297.23999999999995,0.955,1.0,0.34607855370644974,1.0983372252065022,0::P0,0.2590425792938269,1632055296,0.025768232901358504,2.3968 GHz,166.46794107465672
1570660154.931027,53.60156788705466,15.711667946043649,152.3,152.3,308.67,0.95,1.0,0.3027777778091063,1.0883536345407758,0::P0,0.2578282775423131,1632055296,0.025768232901358504,2.3999 GHz,166.46794107465672
1570660165.402189,54.18192309594596,15.900269451831454,151.82,151.82,320.08000000000004,0.95,1.0,0.30311614728638797,1.0683859771388322,0::P0,0.25776814267620396,1632055296,0.025768232901358504,1.7020 GHz,166.46794107465672
1570660175.902242,54.85390401176528,16.879473647086606,152.46,152.46,331.5,0.95,1.0,0.32132132131413,1.0684073658733433,0::P0,0.2577893313459619,1632055296,0.025768232901358504,1.7996 GHz,166.46794107465672
1570660186.388309,53.10539570553526,15.95148809702295,153.12,153.12,342.94,0.95,1.0,0.31213872832706785,1.079397420733513,0::P0,0.2577717390315319,1632055296,0.025768232901358504,2.4000 GHz,166.46794107465672
1570660197.894774,53.42893766600373,15.562188184912486,152.36,152.36,355.53000000000003,0.955,1.0,0.30083565468664175,1.0783648199133626,0::P0,0.2567629419692585,1632055296,0.025768164682040372,2.4009 GHz,166.46794107465672
1570660208.376123,54.46018578651771,16.18519827154941,152.36,152.36,366.95,0.955,1.0,0.3081395348470152,1.0585522896977309,0::P0,0.25674454169381883,1631969280,0.025766785135829213,2.7922 GHz,166.46794107465672
1570660219.873135,53.0122371366328,16.255597434540697,152.55,152.55,379.49,0.95,1.0,0.32035928145142906,1.0683567289736822,0::P0,0.25675896963648925,1631969280,0.025766785135829213,2.8955 GHz,166.46794107465672
1570660231.320518,53.66492721546777,16.10733939360934,151.54,151.54,391.98,0.955,1.0,0.31213872841108986,1.078523786760311,0::P0,0.2567555564283567,1631969280,0.025766785135829213,2.3999 GHz,166.46794107465672
1570660241.838427,53.26943536301087,16.12100101721769,152.26,152.26,403.44,0.95,1.0,0.3152027614335164,1.0983183577147317,0::P0,0.2567173191863939,1631969280,0.025766785135829213,2.3999 GHz,166.46794107465672
1570660252.330836,59.90739677094873,17.945454870614324,156.06,156.06,414.87,0.95,1.0,0.3112391931069585,1.0785753214852627,0::P0,0.25679411544300373,1631969280,0.025766785135829213,2.3970 GHz,166.46794107465672
1570660262.803191,53.07938023904438,16.28823528478015,153.21,153.21,426.28999999999996,0.95,1.0,0.32058823543462267,1.0883237264535042,0::P0,0.25680221386402735,1631985664,0.0257669670540109,2.3999 GHz,166.46794107465672
1570660274.272763,60.604327543473865,18.649837021767063,153.88,153.88,438.72,0.95,1.0,0.3213213213141513,1.0685030136402431,0::P0,0.25680764594590266,1631985664,0.0257669670540109,2.3999 GHz,166.46794107465672
1570660284.79179,63.248257181609404,19.38601723415512,156.24,156.24,450.16,0.95,1.0,0.31952662722950786,1.0794772143780573,0::P0,0.2568295318036552,1631985664,0.0257669670540109,2.9577 GHz,166.46794107465672
1570660296.265419,53.73315695223037,14.973214473771518,151.45,151.45,462.70000000000005,0.95,1.0,0.2845744682429876,1.0684646312522164,0::P0,0.2568513437628261,1631985664,0.0257669670540109,2.0999 GHz,166.46794107465672
1570660306.808363,54.3945747475675,16.00515989249372,154.16,154.16,474.26,0.95,1.0,0.3042253519690183,1.0783186957852244,0::P0,0.25682681527103274,1631985664,0.0257669670540109,2.4005 GHz,166.46794107465672
1570660318.283684,67.75530022856636,19.627804852810876,155.01,155.01,486.78,0.955,1.0,0.2978142077139347,1.0883747914165285,0::P0,0.2568280571073867,1631985664,0.0257669670540109,2.3999 GHz,166.46794107465672
1570660329.741903,65.92002100166147,18.34526948847248,156.44,156.44,499.2,0.95,1.0,0.283464566821029,1.0795058474716155,0::P0,0.2568462203363194,1631985664,0.0257669670540109,2.3055 GHz,166.46794107465672
1570660340.232157,57.84767111938492,17.96484153192883,150.56,150.56,510.64,0.955,1.0,0.3252279636142157,1.0683629957351009,0::P0,0.256785608638781,1631985664,0.0257669670540109,2.3999 GHz,169.8098742716958
