#{"t_start": 1572369126.708625, "env_id": "PongNoFrameskip-v4"}
r,l,t
-16.0,1282,326.551683
-18.0,1420,635.70024
-10.0,2168,1016.046394
-7.0,2367,1412.80399
12.0,2503,1797.279194
20.0,1561,2157.788723
20.0,1994,2520.713048
20.0,1996,2901.712781
19.0,1661,3254.720634
20.0,2083,3666.489688
20.0,2004,4039.774176
16.0,2260,4446.959188
20.0,2021,4781.050707
21.0,2072,5127.655555
20.0,2123,5521.747614
20.0,2085,5909.77909
20.0,1995,6007.516526
19.0,1636,6327.028045
20.0,1566,6402.014419
20.0,1566,6709.493766
3.0,3445,7200.900597
20.0,2121,7529.612628
20.0,2070,7922.365106
11.0,2415,8301.708266
19.0,2406,8658.819135
21.0,2628,9025.737085
20.0,2529,9407.050701
21.0,2630,9823.89634
21.0,2593,10184.029168
4.0,3355,10617.811939
20.0,2098,10954.844538
21.0,2633,11342.132029
21.0,2595,11702.19633
21.0,2591,12098.00983
21.0,2591,12472.607452
21.0,2064,12815.445935
21.0,2592,13204.984297
20.0,2101,13542.464959
20.0,2074,13903.695725
19.0,2732,14316.878014
21.0,2053,14650.858492
,421.76692
-20.0,976,429.127205
-18.0,1160,438.048827
-20.0,926,445.191649
-20.0,919,452.288661
-18.0,1095,460.427124
-21.0,869,467.003373
-19.0,1063,474.88663
-20.0,912,481.482964
-20.0,1014,489.378406
-18.0,1040,497.187584
-17.0,1275,506.29531
-18.0,1413,517.595609
-17.0,1276,527.67997
-20.0,1152,536.736794
-15.0,1499,548.354949
-16.0,1583,560.549444
-18.0,1395,571.036124
-15.0,1760,583.259498
-15.0,1546,706.234578
-20.0,1405,716.972547
-10.0,2227,733.2616
-17.0,1770,745.822425
-9.0,2028,760.296877
-20.0,1395,770.526908
-16.0,1947,784.620974
-17.0,1734,797.058307
-9.0,2401,813.941327
-15.0,1888,828.36717
-20.0,1512,839.424917
-12.0,2062,854.929953
-9.0,2269,871.934965
1.0,3017,893.699128
3.0,2884,915.095643
-14.0,1905,929.743326
-9.0,2239,1102.805088
-12.0,1767,1115.782367
