#{"t_start": 1572369127.401912, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,924,308.074284
-19.0,1572,642.482937
2.0,2895,1049.435633
19.0,1687,1379.25122
20.0,1684,1756.061902
20.0,1566,2157.356161
13.0,2329,2536.920518
17.0,2201,2910.614989
15.0,1993,3269.491515
18.0,1788,3651.03417
17.0,2154,4046.862773
20.0,2006,4432.877897
18.0,1763,4767.728991
20.0,1995,5123.102884
16.0,2058,5518.069246
20.0,1626,5886.81623
17.0,2159,5991.842343
19.0,1717,6330.051885
18.0,1784,6719.742834
20.0,1562,7109.34783
20.0,2128,7529.263714
21.0,2728,7952.266209
19.0,2609,8309.989617
19.0,2282,8652.269537
20.0,2129,9000.500189
20.0,2123,9386.52458
14.0,2693,9826.579264
17.0,2413,10173.55567
20.0,2071,10552.925052
21.0,1577,10927.945957
20.0,2069,11313.879845
20.0,2109,11677.474217
21.0,2595,12097.56759
20.0,2529,12468.95152
19.0,2408,12831.648847
20.0,2003,13173.919531
19.0,2285,13550.29543
21.0,2590,13927.123194
21.0,2591,14309.002573
21.0,2594,14677.80144
