#{"t_start": 1572369126.3722863, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,818,303.807281
-19.0,1458,638.090709
5.0,2670,1040.007612
14.0,1987,1394.946894
10.0,2702,1807.736643
20.0,2004,2179.428897
19.0,2108,2527.227509
20.0,1561,2880.149049
17.0,1800,3261.475375
19.0,2105,3668.05346
20.0,2001,4039.9813
20.0,1566,4412.673643
18.0,2056,4783.26323
18.0,1790,5114.62256
20.0,2011,5516.595147
17.0,1922,5902.115185
18.0,1727,5986.051642
20.0,1614,6326.391705
20.0,2002,6730.217818
20.0,1562,7110.364833
15.0,2409,7543.957241
20.0,2121,7925.241745
20.0,2125,8288.180633
20.0,1616,8621.342083
21.0,2592,9024.620575
20.0,1564,9361.50488
20.0,2006,9792.744694
21.0,2589,10184.070498
20.0,2123,10556.783479
20.0,2125,10956.517389
21.0,2060,11314.479351
21.0,2062,11675.982867
20.0,2138,12075.253712
21.0,2591,12472.925541
20.0,2125,12818.870353
21.0,2593,13205.386923
21.0,2589,13566.349833
21.0,2634,13930.413484
20.0,2628,14311.975823
21.0,2592,14678.695801
.0,922,423.396335
-20.0,969,430.742669
-19.0,1147,439.477733
-19.0,959,446.968157
-21.0,788,453.067711
-18.0,1235,462.104309
-20.0,1044,469.954532
-19.0,959,477.082472
-19.0,1135,485.587188
-20.0,1068,493.441787
-18.0,1393,503.659281
-18.0,1160,512.524535
-18.0,1252,522.48309
-19.0,1416,533.816906
-18.0,1147,543.052014
-18.0,1216,552.060862
-17.0,1592,564.554014
-19.0,1365,574.345314
-21.0,1248,583.055897
-19.0,1540,706.014429
-21.0,1555,717.843807
-17.0,1680,730.045509
-14.0,1659,741.719396
-12.0,2034,756.28669
-10.0,2304,773.332583
-21.0,1469,783.865566
-13.0,2025,798.30172
-10.0,2297,814.483355
-15.0,1802,828.2901
-9.0,1967,843.110549
-15.0,1807,856.290309
-5.0,2558,875.273967
-12.0,1930,889.381589
-5.0,2617,908.409139
11.0,2220,925.414999
16.0,1865,1095.838931
13.0,2012,1110.704314
10.0,2211,1127.154891
-8.0,2252,1143.931316
14.0,1983,1158.61868
-8.0,2385,1176.80652
19.0,1652,1188.972299
16.0,1897,1202.883004
-4.0,2671,1222.410622
20.0,1561,1234.659408
11.0,2175,1251.050596
17.0,1772,1264.840178
-6.0,2521,1283.34117
-3.0,2760,1303.90609
-1.0,2886,1325.207802
-7.0,2549,1485.54881
-4.0,2649,1505.459913
2.0,2816,1526.03987
-5.0,2309,1542.498816
19.0,1635,1555.027399
11.0,2240,1571.765399
19.0,1636,1583.849395
11.0,2125,1600.115989
-12.0,1928,1614.878312
-3.0,2904,1637.138931
14.0,2037,1652.2873
20.0,1562,1663.588297
15.0,1934,1677.828469
10.0,2528,1696.400064
19.0,1796,1881.710823
17.0,1853,1895.886487
9.0,2914,1917.002927
18.0,1769,1930.302227
8.0,2776,1951.256368
14.0,2042,1966.706486
15.0,2352,1984.105865
16.0,1903,1998.056185
19.0,1630,2010.139199
11.0,2496,2028.709791
19.0,2086,2044.021493
20.0,1564,2055.873232
20.0,1590,2067.392319
11.0,2776,2088.415353
20.0,1562,2100.14211
20.0,1992,2230.009084
20.0,2001,2244.595374
20.0,2004,2258.964803
20.0,1563,2270.370462
18.0,2051,2285.1542
20.0,1561,2297.028308
19.0,2040,2312.077448
12.0,2306,2328.756477
3.0,3402,2353.728886
-9.0,2552,2373.265422
19.0,1631,2385.400485
19.0,2039,2400.797506
20.0,2007,2415.532409
13.0,1919,2429.113204
19.0,1832,2442.734195
19.0,1630,2599.597172
20.0,1995,2614.039994
20.0,1992,2628.993885
20.0,1564,2640.749162
20.0,1627,2652.803988
18.0,2177,2669.041645
20.0,1561,2680.48698
20.0,2005,2695.398915
2.0,3439,2720.302123
20.0,2001,2734.91294
17.0,2156,2750.770769
20.0,1567,2762.604445
20.0,2050,2777.906358
13.0,2182,2794.050831
15.0,1960,2809.231728
20.0,2052,2824.720136
16.0,2336,2979.05549
20.0,1610,2990.944368
16.0,2011,3005.927263
18.0,2115,3021.929371
15.0,2067,3036.696883
20.0,2005,3051.713081
19.0,2082,3067.430794
16.0,1866,3081.929402
17.0,1942,3096.014723
20.0,1565,3106.984847
20.0,1561,3118.904137
20.0,1623,3130.882206
19.0,1631,3143.463293
13.0,2328,3160.610709
19.0,2036,3175.396782
-4.0,3479,3201.025069
17.0,2094,3372.411542
20.0,1566,3384.583314
18.0,2132,3400.362489
17.0,1852,3414.329601
19.0,2022,3429.740985
20.0,1992,3444.184342
20.0,1994,3459.343147
20.0,1995,3473.757287
19.0,1696,3486.785354
16.0,2177,3502.641562
18.0,2062,3517.767093
17.0,1935,3532.20606
19.0,2048,3547.504097
20.0,1591,3559.60273
17.0,2104,3575.513324
19.0,2060,3591.001704
-4.0,2882,3758.899082
18.0,2083,3774.24992
20.0,2005,3789.236463
20.0,1590,3800.944764
19.0,1708,3813.882417
15.0,2292,3830.900467
18.0,1753,3843.754471
20.0,1566,3855.378785
20.0,2006,3870.122187
20.0,1996,3885.256971
19.0,1635,3897.055693
20.0,1595,3909.069275
19.0,2082,3924.166724
15.0,2065,3939.34461
20.0,1991,3954.554805
20.0,2058,3969.365427
20.0,2003,4145.02182
20.0,2007,4160.128887
9.0,2340,4177.297329
19.0,2053,4192.279588
20.0,1567,4204.304858
20.0,1584,4216.433629
17.0,2084,4231.353942
20.0,1993,4246.192709
20.0,1593,4258.062908
18.0,2111,4273.981618
14.0,2334,4291.778802
20.0,1990,4306.40712
20.0,1562,4318.179888
20.0,2211,4334.294841
19.0,1634,4346.816998
17.0,1948,4360.80468
17.0,2113,4495.75089
-1.0,3555,4521.943945
20.0,2003,4536.538849
15.0,2001,4551.01443
20.0,2018,4566.220963
20.0,1566,4577.473463
20.0,1996,4592.26212
16.0,2149,4607.900811
20.0,1565,4619.48927
19.0,2040,4634.479024
10.0,3043,4657.180696
18.0,2150,4672.529089
20.0,1567,4684.326266
19.0,1689,4696.764705
-2.0,3452,4836.306473
19.0,2019,4851.122475
20.0,1995,4866.109791
19.0,1636,4877.574365
14.0,2117,4893.010851
20.0,2004,4907.879301
19.0,1722,4920.285832
19.0,1684,4932.745939
18.0,2068,4947.732885
20.0,1567,4959.216099
-1.0,3567,4985.183517
19.0,1855,4998.299355
17.0,1868,5011.871077
18.0,1787,5024.874084
19.0,2158,5041.202156
15.0,2237,5057.291551
14.0,2206,5237.096476
20.0,1566,5248.791959
17.0,1913,5262.758312
9.0,2518,5281.288889
2.0,3519,5306.904263
18.0,1704,5319.54694
14.0,2043,5334.759577
18.0,1734,5347.450349
20.0,1567,5358.798575
20.0,1996,5373.26815
20.0,2031,5387.972549
20.0,2061,5402.974584
17.0,1919,5417.193986
18.0,1833,5430.391045
20.0,1564,5441.725283
21.0,1988,5615.302349
19.0,1883,5629.2396
13.0,2061,5644.038104
19.0,2038,5659.234495
20.0,1561,5670.440414
20.0,1992,5685.027907
20.0,2003,5699.718052
20.0,1564,5710.808081
17.0,2017,5725.453959
20.0,1628,5737.484087
20.0,2003,5752.029821
19.0,2206,5768.38184
20.0,1684,5780.816638
20.0,1567,5791.777325
20.0,2004,5806.264703
20.0,2002,5820.858171
20.0,1994,5835.452884
20.0,1563,6056.341257
3.0,3378,6080.857126
15.0,2454,6099.101589
20.0,1994,6113.05513
19.0,1851,6126.695876
18.0,1785,6139.707211
12.0,2806,6159.621586
18.0,1788,6172.411773
15.0,2282,6188.934794
18.0,2201,6204.842779
20.0,1627,6216.489494
13.0,2843,6237.215334
19.0,2195,6253.24958
5.0,3313,6439.005003
20.0,1561,6450.114445
20.0,1561,6461.848878
19.0,2025,6476.283456
20.0,1627,6488.066197
20.0,2116,6503.924073
18.0,2194,6520.067996
20.0,2007,6534.52321
20.0,1563,6546.041727
19.0,1634,6557.680547
19.0,2081,6572.872719
17.0,2332,6589.956536
20.0,1622,6601.410909
20.0,1565,6613.240415
18.0,2116,6628.664875
18.0,1761,6641.388168
19.0,2037,6656.067642
19.0,2040,6840.455667
20.0,1563,6851.340002
10.0,3240,6873.640917
20.0,1990,6887.850093
13.0,2229,6904.271694
20.0,2002,6919.143568
18.0,2128,6934.555022
20.0,1563,6946.436781
20.0,1566,6957.931867
20.0,1563,6969.653127
18.0,2188,6985.272052
20.0,1996,6999.537549
17.0,2079,7014.337954
19.0,1785,7027.358313
16.0,2239,7043.854836
17.0,1936,7058.020158
20.0,2006,7238.634853
21.0,1994,7253.125615
16.0,2151,7268.674616
20.0,2129,7283.66922
17.0,2010,7298.58814
21.0,1762,7311.620738
20.0,1994,7326.537069
5.0,3213,7350.178797
16.0,2012,7364.568785
20.0,1589,7376.019103
19.0,2130,7391.507554
20.0,2118,7406.793171
19.0,1883,7420.821832
19.0,2097,7435.925472
17.0,2275,7452.739375
20.0,1660,7629.285598
20.0,2126,7644.726077
19.0,2134,7660.622543
16.0,2130,7676.145903
20.0,1614,7687.98367
20.0,1624,7699.721022
17.0,1963,7714.488424
19.0,1690,7726.470742
20.0,1669,7738.512223
20.0,1614,7750.196404
20.0,1990,7764.275209
20.0,2123,7779.86186
19.0,2518,7798.2714
17.0,2183,7813.824973
20.0,2074,7828.587955
3.0,3442,7991.68294
20.0,2090,8007.045768
20.0,2070,8022.067121
19.0,2835,8042.416366
21.0,1614,8054.083848
18.0,2315,8070.619991
17.0,2159,8085.503111
19.0,2544,8104.034544
20.0,1702,8116.163214
19.0,2118,8131.007397
20.0,2005,8145.499134
19.0,1649,8157.547933
20.0,2070,8172.462251
20.0,1723,8184.923952
20.0,1989,8199.51353
19.0,2671,8351.584237
19.0,2222,8367.513929
18.0,2184,8383.170193
20.0,2123,8398.389866
19.0,2265,8414.600496
20.0,2069,8429.517049
17.0,2266,8446.043432
20.0,2147,8461.877155
18.0,2151,8477.551421
20.0,2124,8493.198801
20.0,2129,8508.701322
19.0,1862,8522.304396
17.0,2323,8539.143497
15.0,2376,8555.991381
19.0,1756,8568.97975
20.0,1941,8707.408147
20.0,2125,8723.046614
20.0,2037,8737.850561
21.0,1576,8749.156168
19.0,1755,8761.925762
20.0,1717,8774.407864
20.0,2125,8789.89001
20.0,2002,8804.505311
19.0,1860,8817.72606
18.0,2298,8834.299189
19.0,2116,8849.481201
19.0,2481,8867.842551
20.0,2126,8883.62271
19.0,2131,8898.841769
16.0,2361,8916.200212
19.0,2148,9093.879784
20.0,2067,9108.569885
8.0,3057,9130.703037
19.0,2661,9150.059211
20.0,1719,9162.768123
19.0,1698,9174.82606
21.0,2693,9194.381777
21.0,2589,9212.842875
8.0,3230,9236.213012
21.0,2057,9250.982338
18.0,2183,9266.423793
20.0,2136,9282.01515
19.0,2176,9297.980475
14.0,2613,9491.000288
20.0,2172,9507.000434
20.0,2331,9524.628057
19.0,2526,9543.813672
21.0,2608,9563.452186
20.0,2107,9579.319562
20.0,1613,9591.696938
21.0,2631,9611.329611
19.0,2703,9632.018225
8.0,3262,9656.023667
20.0,2323,9672.859452
21.0,2631,9692.220139
20.0,2089,9707.290372
21.0,2592,9857.840808
20.0,2001,9872.766175
20.0,2069,9887.824013
21.0,2592,9907.072099
4.0,3397,9932.058283
20.0,2090,9947.388445
21.0,2595,9965.852271
20.0,1814,9978.799176
20.0,2125,9994.095997
20.0,2092,10009.303602
20.0,1994,10023.854475
20.0,2003,10038.727344
21.0,2592,10057.696654
21.0,2629,10077.067334
20.0,2071,10256.572232
19.0,2147,10271.979139
20.0,2128,10288.046852
20.0,1857,10301.687984
19.0,2154,10318.043095
21.0,2592,10337.210961
20.0,2127,10353.27457
21.0,2592,10371.794334
21.0,2630,10390.767648
21.0,2593,10410.652682
20.0,2001,10425.344282
20.0,2068,10440.399873
21.0,2590,10460.078117
20.0,2005,10474.543028
20.0,2072,10654.678343
21.0,2593,10673.529124
20.0,2132,10689.359912
20.0,1564,10701.458739
21.0,2592,10720.612961
21.0,1621,10732.453166
20.0,2096,10748.54185
20.0,2072,10763.92455
19.0,2083,10779.182481
21.0,2628,10798.425622
20.0,2099,10813.738353
21.0,2634,10832.838361
20.0,2126,10848.923265
20.0,2073,10864.307131
21.0,2632,11015.153517
21.0,2596,11034.134799
21.0,2595,11053.198194
20.0,2140,11068.902459
20.0,2628,11088.233665
20.0,2115,11104.210795
20.0,2096,11119.135161
20.0,2128,11134.795465
20.0,2647,11154.107573
21.0,2627,11173.82586
21.0,2590,11192.406836
19.0,2246,11209.259956
21.0,2589,11228.294439
21.0,2592,11377.39116
21.0,2590,11397.313233
