#{"t_start": 1572369126.6193602, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,932,309.289728
-11.0,2023,666.125561
-5.0,3171,1063.299672
-5.0,2565,1422.219731
1.0,3423,1844.911379
20.0,1561,2157.89647
20.0,2004,2521.43988
20.0,1995,2901.745922
17.0,1800,3261.251975
19.0,1686,3646.993207
20.0,1994,4039.437582
18.0,2178,4442.888636
15.0,2302,4795.033966
19.0,2039,5126.219161
17.0,2197,5525.517463
20.0,1990,5905.188044
20.0,2007,6003.422687
14.0,2478,6367.809146
16.0,2096,6734.348474
20.0,1562,7110.133745
20.0,1615,7188.078981
19.0,2124,7529.878739
20.0,1759,7908.001848
20.0,1561,8259.716384
16.0,2301,8653.964245
21.0,2590,9024.253066
20.0,1712,9367.577119
20.0,2073,9795.655955
20.0,2628,10186.056558
21.0,2628,10581.792275
20.0,2239,10962.330302
21.0,2591,11339.83858
21.0,2591,11701.987213
19.0,2275,12082.159269
21.0,2592,12472.816732
21.0,2590,12841.383465
20.0,2201,13184.922517
20.0,2120,13543.50677
20.0,2118,13905.633468
21.0,2630,14311.861757
21.0,2630,14680.478098
