total_timesteps,fps,policy_entropy,approxkl,clipfrac,value_loss,explained_variance,time_elapsed,serial_timesteps,policy_loss,n_updates,ep_len_mean,ep_reward_mean
1569792,959,1.3852575,0.0018850816,0.21850586,0.019190107,0.7831808030605316,1714.9302484989166,196224,-0.0064601786,1533,1918.71,17.14
1570816,1037,1.3288513,0.0014754673,0.16845703,0.013564693,0.811399295926094,1715.9989457130432,196352,-0.006908208,1534,1913.44,17.22
1571840,1145,1.3545314,0.0024260846,0.21435547,0.017054088,0.7152179777622223,1716.9880845546722,196480,-0.0051402478,1535,1913.44,17.22
1572864,1100,1.2991515,0.0011427912,0.1381836,0.0050944593,0.925668865442276,1717.883606672287,196608,-0.0071273674,1536,1914.17,17.19
1573888,1179,1.3677521,0.0012425816,0.13256836,0.0042931456,0.9210422039031982,1718.8157424926758,196736,-0.0076436438,1537,1912.52,17.22
1574912,1064,1.317246,0.001363734,0.15234375,0.0037958443,0.9197928085923195,1719.685203075409,196864,-0.006950069,1538,1912.52,17.22
1575936,1064,1.296041,0.0011235556,0.114746094,0.0016812988,0.9581710435450077,1720.6485307216644,196992,-0.0060150065,1539,1912.52,17.22
1576960,1115,1.3431731,0.0018625257,0.23120117,0.0016707303,0.9705170076340437,1721.6119723320007,197120,-0.0063982983,1540,1912.52,17.22
1577984,1151,1.3237702,0.0015088691,0.17041016,0.015258473,0.8098098635673523,1722.5313956737518,197248,-0.0062806983,1541,1912.52,17.22
1579008,1182,1.3090876,0.0012089082,0.12207031,0.0035689003,0.9137180149555206,1723.423032283783,197376,-0.0049339505,1542,1912.52,17.22
1580032,1123,1.3338084,0.004028544,0.14672852,0.0030783166,0.9377410188317299,1724.2900893688202,197504,-0.0061242343,1543,1913.43,17.22
1581056,1102,1.3030119,0.0012206533,0.13623047,0.003996581,0.9284441471099854,1725.2041158676147,197632,-0.0059412103,1544,1906.24,17.33
1582080,1145,1.3109945,0.0014952386,0.15649414,0.003898988,0.9154423996806145,1726.1342144012451,197760,-0.0063509177,1545,1903.78,17.36
1583104,1107,1.3253453,0.0012197648,0.13916016,0.003995561,0.9243030697107315,1727.0296182632446,197888,-0.0034875104,1546,1900.65,17.42
1584128,880,1.3009609,0.0013063088,0.14746094,0.008545762,0.8788626044988632,1727.9561085700989,198016,-0.007840456,1547,1890.87,17.55
1585152,1106,1.3483174,0.0028432438,0.20605469,0.013489995,0.7309516072273254,1729.1207957267761,198144,-0.0052996,1548,1890.87,17.55
1586176,888,1.3486397,0.0011666352,0.123535156,0.011750826,0.8328374177217484,1730.0473291873932,198272,-0.0060466807,1549,1890.87,17.55
1587200,999,1.3469703,0.0015624336,0.14550781,0.02473875,0.7389162182807922,1731.201192855835,198400,-0.005696312,1550,1888.96,17.6
1588224,925,1.4114525,0.000950347,0.09814453,0.006773323,0.9080423265695572,1732.2272157669067,198528,-0.0065146335,1551,1878.25,17.75
1589248,966,1.2991877,0.0014031064,0.14282227,0.0049730167,0.8980494514107704,1733.3359231948853,198656,-0.0055978154,1552,1878.25,17.75
1590272,1086,1.3548079,0.0011559585,0.12573242,0.0072670486,0.8356541693210602,1734.39732837677,198784,-0.004058173,1553,1878.25,17.75
1591296,1122,1.3766185,0.0015450305,0.15283203,0.011126502,0.8332223296165466,1735.3416090011597,198912,-0.00486091,1554,1878.25,17.75
1592320,1097,1.30581,0.0010045157,0.106933594,0.004312794,0.9032836407423019,1736.255747795105,199040,-0.0069272416,1555,1878.25,17.75
1593344,1123,1.391897,0.00094380596,0.11621094,0.002090285,0.954837404191494,1737.1907587051392,199168,-0.0068209586,1556,1878.25,17.75
1594368,1066,1.328544,0.001345688,0.12719727,0.006204098,0.8985777348279953,1738.103210926056,199296,-0.0062352144,1557,1877.76,17.76
1595392,939,1.3523403,0.0012307472,0.123291016,0.0040429747,0.9239501729607582,1739.0649404525757,199424,-0.0063493843,1558,1869.59,17.88
1596416,1063,1.4278344,0.0014483593,0.13378906,0.020823782,0.7408625483512878,1740.1569242477417,199552,-0.005784416,1559,1869.59,17.88
1597440,906,1.3436339,0.0013119704,0.13671875,0.009480134,0.8663808405399323,1741.1216804981232,199680,-0.0077626617,1560,1863.89,17.96
1598464,917,1.3146042,0.0011725733,0.11816406,0.009500858,0.8962744846940041,1742.2534022331238,199808,-0.008252863,1561,1862.92,17.99
1599488,1064,1.3632263,0.0014110609,0.15820312,0.0052077333,0.8760899603366852,1743.371961593628,199936,-0.0070747393,1562,1862.92,17.99
1600512,1126,1.3333124,0.0009649832,0.10888672,0.0026227308,0.9485277906060219,1744.3348536491394,200064,-0.006452052,1563,1856.16,18.08
1601536,1078,1.3037821,0.0012723429,0.14160156,0.0043637264,0.9424075148999691,1745.2452433109283,200192,-0.0064536748,1564,1853.99,18.12
1602560,1181,1.3320409,0.0010823319,0.11376953,0.0035559947,0.9207960963249207,1746.1969363689423,200320,-0.0052381726,1565,1853.99,18.12
1603584,1091,1.3617103,0.0011447928,0.14331055,0.0018609087,0.9598828963935375,1747.065120458603,200448,-0.005206641,1566,1853.99,18.12
1604608,1079,1.3453012,0.0011570199,0.13061523,0.0017359894,0.9641187749803066,1748.0050783157349,200576,-0.0055110343,1567,1853.99,18.12
1605632,1080,1.3507267,0.0018944647,0.13378906,0.021934384,0.7196671962738037,1748.9557752609253,200704,-0.0050149835,1568,1853.99,18.12
1606656,1138,1.3589315,0.0011697778,0.1237793,0.004211591,0.9068348705768585,1749.904670715332,200832,-0.006713107,1569,1853.99,18.12
1607680,1084,1.3819,0.00089274324,0.087646484,0.005891364,0.9077514410018921,1750.8052797317505,200960,-0.00511588,1570,1852.21,18.14
1608704,1085,1.3423085,0.0019702448,0.1640625,0.013391904,0.7947880774736404,1751.7508072853088,201088,-0.0053420416,1571,1852.21,18.14
1609728,1059,1.3919159,0.0014721244,0.15454102,0.008926079,0.8845935836434364,1752.6971480846405,201216,-0.0077724326,1572,1847.12,18.21
1610752,1094,1.3842531,0.0008048686,0.08496094,0.010820999,0.8769383579492569,1753.6668682098389,201344,-0.0064608725,1573,1843.06,18.24
1611776,1085,1.3449947,0.0010649561,0.099121094,0.005397063,0.8888051360845566,1754.6051688194275,201472,-0.0060598333,1574,1844.37,18.23
1612800,1067,1.4243711,0.001033735,0.106933594,0.004935867,0.9012148231267929,1755.5499260425568,201600,-0.005269787,1575,1842.31,18.25
1613824,1094,1.3116752,0.0010516105,0.119628906,0.0025081243,0.9460977204144001,1756.5118651390076,201728,-0.0060120346,1576,1834.59,18.35
1614848,1038,1.3829887,0.001164681,0.11816406,0.0043713325,0.907853938639164,1757.448450088501,201856,-0.006648029,1577,1830.93,18.4
1615872,1066,1.3761866,0.0011893881,0.13256836,0.0029161584,0.9403102397918701,1758.4358174800873,201984,-0.0075159874,1578,1830.93,18.4
1616896,1111,1.3493096,0.0021751202,0.23046875,0.011448864,0.7779131680727005,1759.3976938724518,202112,-0.0047629653,1579,1830.93,18.4
1617920,1163,1.4066468,0.0010571721,0.11035156,0.004251167,0.9034762531518936,1760.320217847824,202240,-0.007953765,1580,1830.93,18.4
1618944,1104,1.3794526,0.001895725,0.16308594,0.020022882,0.7138898074626923,1761.202166557312,202368,-0.0056920247,1581,1830.93,18.4
1619968,1022,1.3475267,0.00189023,0.20288086,0.012035858,0.7689144015312195,1762.1312584877014,202496,-0.0052424916,1582,1830.93,18.4
1620992,1085,1.4264282,0.0018332057,0.16503906,0.016596725,0.7824588119983673,1763.1339440345764,202624,-0.006340962,1583,1830.93,18.4
1622016,1099,1.334966,0.00070568325,0.071777344,0.006516802,0.8904608637094498,1764.078171491623,202752,-0.0063108597,1584,1829.24,18.43
1623040,1085,1.4053719,0.001720474,0.17504883,0.012743114,0.7472754120826721,1765.0114285945892,202880,-0.0042628613,1585,1821.14,18.52
1624064,1076,1.4060855,0.0014584246,0.11621094,0.015832061,0.8024374097585678,1765.956651687622,203008,-0.004648706,1586,1819.22,18.54
1625088,875,1.3617681,0.0013969102,0.15014648,0.009789419,0.8425748497247696,1766.9098637104034,203136,-0.004368693,1587,1815.07,18.62
1626112,868,1.4266491,0.0012512635,0.15356445,0.006729606,0.887502908706665,1768.0826518535614,203264,-0.0049803243,1588,1815.78,18.6
1627136,1121,1.423095,0.00092130154,0.08935547,0.009201093,0.8668422549962997,1769.263973236084,203392,-0.005781126,1589,1815.78,18.6
1628160,1116,1.378078,0.00090736646,0.11230469,0.004214491,0.9106800630688667,1770.178141593933,203520,-0.0064143506,1590,1809.11,18.68
1629184,1052,1.3871824,0.0011519457,0.119140625,0.0040500388,0.9247872084379196,1771.097068309784,203648,-0.0076311673,1591,1805.57,18.73
1630208,909,1.3916892,0.0011021142,0.1184082,0.002332218,0.9492326006293297,1772.0718405246735,203776,-0.0057210186,1592,1805.57,18.73
1631232,963,1.3966868,0.0012653576,0.1459961,0.001758347,0.957798819988966,1773.199362039566,203904,-0.00631791,1593,1805.57,18.73
1632256,881,1.4149485,0.0012158593,0.14331055,0.001391677,0.9665949903428555,1774.2641990184784,204032,-0.006726806,1594,1805.57,18.73
1633280,993,1.4069685,0.0013646935,0.13647461,0.020891095,0.7588030397891998,1775.4276375770569,204160,-0.0051119225,1595,1805.57,18.73
1634304,1009,1.4543799,0.0013513799,0.14477539,0.033925045,0.6579230427742004,1776.4602100849152,204288,-0.004260043,1596,1805.57,18.73
1635328,980,1.3907361,0.0015649032,0.1418457,0.019680582,0.8073458522558212,1777.4767560958862,204416,-0.0057488056,1597,1804.46,18.74
1636352,1036,1.4138509,0.0011443321,0.14941406,0.008363927,0.8766889497637749,1778.5228490829468,204544,-0.006868972,1598,1804.46,18.74
1637376,1076,1.4368777,0.001183923,0.13623047,0.003718627,0.9345545694231987,1779.5117831230164,204672,-0.0065520504,1599,1804.87,18.72
1638400,957,1.3722842,0.0011921551,0.12646484,0.012662071,0.8811094537377357,1780.4655640125275,204800,-0.005627918,1600,1797.91,18.81
1639424,1054,1.4282237,0.0015190442,0.14941406,0.049587924,0.5564710795879364,1781.537118434906,204928,-0.0072151814,1601,1796.52,18.82
1640448,1000,1.4186125,0.0011266243,0.12573242,0.023102539,0.7070346772670746,1782.510451555252,205056,-0.0074369204,1602,1798.5,18.78
1641472,953,1.4224304,0.0019270035,0.19970703,0.01762516,0.7854449898004532,1783.5358006954193,205184,-0.0070616566,1603,1798.5,18.78
1642496,1053,1.4305676,0.0014689392,0.12963867,0.022405477,0.7849106192588806,1784.6127738952637,205312,-0.0036041387,1604,1798.5,18.78
1643520,1002,1.4163159,0.0013001983,0.11230469,0.0229707,0.7977959215641022,1785.5871043205261,205440,-0.0048634135,1605,1799.18,18.78
1644544,1082,1.4268734,0.0011919542,0.1394043,0.009321377,0.9197690188884735,1786.6101417541504,205568,-0.005295382,1606,1799.18,18.78
1645568,960,1.4032221,0.0012256592,0.13378906,0.0047324193,0.9205606505274773,1787.5583424568176,205696,-0.0076544974,1607,1803.17,18.7
1646592,1097,1.445868,0.0009421526,0.10961914,0.0019472006,0.9608361274003983,1788.626802444458,205824,-0.0054323412,1608,1803.17,18.7
1647616,1145,1.4237709,0.0015890055,0.15795898,0.015905917,0.8350423276424408,1789.5619113445282,205952,-0.0071506603,1609,1803.17,18.7
1648640,1094,1.4245763,0.0012989515,0.16894531,0.005155051,0.9315665885806084,1790.4584999084473,206080,-0.006958951,1610,1803.17,18.7
1649664,1140,1.3895478,0.00090386503,0.104003906,0.018034928,0.7255609631538391,1791.3954377174377,206208,-0.0040208646,1611,1803.17,18.7
1650688,1037,1.4458026,0.0016824703,0.15991211,0.003865765,0.9343940541148186,1792.2944424152374,206336,-0.0061843563,1612,1799.49,18.71
1651712,979,1.4019471,0.0015259809,0.15551758,0.03656779,0.686290442943573,1793.2839848995209,206464,-0.0060962895,1613,1797.31,18.72
1652736,1021,1.4355987,0.0010555306,0.10498047,0.0147943795,0.8276050239801407,1794.3310067653656,206592,-0.0054402254,1614,1797.04,18.72
1653760,1049,1.4017658,0.00089642627,0.092285156,0.013197001,0.8811556771397591,1795.335478067398,206720,-0.005861032,1615,1797.19,18.71
1654784,962,1.4176161,0.0013393504,0.13671875,0.020161705,0.7677608281373978,1796.3135001659393,206848,-0.0055676997,1616,1797.06,18.71
1655808,1086,1.4002509,0.00096040766,0.10888672,0.0143379485,0.8670452386140823,1797.3795812129974,206976,-0.007488705,1617,1794.5,18.75
1656832,1031,1.4393325,0.0012755324,0.14379883,0.0066469475,0.8889767378568649,1798.323780298233,207104,-0.00615666,1618,1790.47,18.82
1657856,1042,1.4315729,0.0015527421,0.17822266,0.021486433,0.7451792657375336,1799.3188610076904,207232,-0.005060515,1619,1790.47,18.82
1658880,1061,1.4247315,0.0010353838,0.11206055,0.0038058718,0.9160125777125359,1800.3035531044006,207360,-0.006171887,1620,1790.47,18.82
1659904,1114,1.4505795,0.0013614888,0.13452148,0.01094377,0.8575644344091415,1801.2692430019379,207488,-0.004610369,1621,1790.83,18.81
1660928,1154,1.4187772,0.0012643086,0.16137695,0.0040888702,0.9204190894961357,1802.1891186237335,207616,-0.0071340096,1622,1790.83,18.81
1661952,1099,1.4297161,0.0019621884,0.18920898,0.016460096,0.8144705295562744,1803.077702999115,207744,-0.0064878697,1623,1790.83,18.81
1662976,1001,1.4703854,0.001132572,0.12597656,0.014047312,0.8849926516413689,1804.0108180046082,207872,-0.0052453447,1624,1790.83,18.81
1664000,1002,1.4109825,0.001215993,0.15625,0.0038061878,0.9016437977552414,1805.0356929302216,208000,-0.005392551,1625,1790.83,18.81
1665024,1072,1.4307067,0.0011021141,0.08984375,0.029632881,0.6745165884494781,1806.0586984157562,208128,-0.0026958282,1626,1790.83,18.81
1666048,1094,1.4345248,0.0012789563,0.1430664,0.02491903,0.7943601012229919,1807.0154716968536,208256,-0.007842708,1627,1786.5,18.85
1667072,1059,1.4475529,0.0014585702,0.12866211,0.030339671,0.7898000478744507,1807.9525849819183,208384,-0.0072594527,1628,1786.11,18.82
1668096,1033,1.4483815,0.001289633,0.107910156,0.03941788,0.7115509808063507,1808.9212098121643,208512,-0.0042091734,1629,1776.96,18.98
1669120,1093,1.4419987,0.0009608363,0.11230469,0.01447666,0.8502742797136307,1809.914025068283,208640,-0.005602786,1630,1776.96,18.98
1670144,1177,1.4395149,0.0011690499,0.12963867,0.014812606,0.8182532042264938,1810.8515558242798,208768,-0.0047118696,1631,1776.96,18.98
1671168,1125,1.4381852,0.0011260981,0.1171875,0.021181488,0.7631279826164246,1811.7224934101105,208896,-0.00521962,1632,1773.69,19.04
1672192,1006,1.4377275,0.0011660898,0.1159668,0.0068273977,0.9010012745857239,1812.6339437961578,209024,-0.006263373,1633,1776.71,18.94
1673216,1079,1.4128084,0.0020974283,0.18725586,0.014565777,0.7805208414793015,1813.6530656814575,209152,-0.0059784045,1634,1776.71,18.94
1674240,1048,1.3873827,0.0015680876,0.12426758,0.013145308,0.8580012768507004,1814.604189157486,209280,-0.0053480007,1635,1775.25,18.97
1675264,1090,1.4124632,0.0012204215,0.12548828,0.012279051,0.8514127284288406,1815.5836317539215,209408,-0.0058687595,1636,1775.25,18.97
1676288,1106,1.3764788,0.0010338236,0.12426758,0.012502031,0.8705654293298721,1816.5242013931274,209536,-0.0044766637,1637,1775.25,18.97
1677312,985,1.3936208,0.0011449853,0.12231445,0.0041674674,0.9308623149991035,1817.4524092674255,209664,-0.0066381097,1638,1775.25,18.97
1678336,919,1.415417,0.0014207324,0.17871094,0.012157036,0.8174809366464615,1818.4929089546204,209792,-0.0037080483,1639,1775.25,18.97
1679360,1018,1.3718696,0.0014105622,0.14648438,0.024688853,0.7906174510717392,1819.6084396839142,209920,-0.0035394062,1640,1775.7,18.97
1680384,1141,1.3727415,0.00096006395,0.11450195,0.011731087,0.7377398908138275,1820.6157975196838,210048,-0.0063438467,1641,1775.7,18.97
1681408,1119,1.3726884,0.0016476987,0.15258789,0.022046013,0.7813175320625305,1821.5153489112854,210176,-0.0034189092,1642,1770.54,19.05
1682432,1004,1.3291768,0.0011981825,0.12207031,0.019363744,0.8285397589206696,1822.431532382965,210304,-0.00519489,1643,1773.59,18.99
1683456,1000,1.3839041,0.0013558522,0.14770508,0.017015632,0.8583456128835678,1823.4526896476746,210432,-0.0071220654,1644,1775.52,18.92
1684480,1067,1.3704498,0.0017716461,0.15600586,0.028781524,0.7918593883514404,1824.4781277179718,210560,-0.005007581,1645,1775.52,18.92
1685504,918,1.3515517,0.00079474575,0.08544922,0.013200754,0.8758232370018959,1825.438700914383,210688,-0.00523121,1646,1776.56,18.89
1686528,975,1.3555887,0.0015121446,0.15917969,0.008533467,0.8469025045633316,1826.5561401844025,210816,-0.0071454616,1647,1775.31,18.89
1687552,1105,1.3286437,0.0009882386,0.12084961,0.007245083,0.9133840724825859,1827.6087565422058,210944,-0.0058532134,1648,1775.2,18.9
1688576,1121,1.395769,0.0012467948,0.10668945,0.0063890917,0.8926265612244606,1828.537386417389,211072,-0.0062733665,1649,1775.2,18.9
1689600,1116,1.341667,0.001329628,0.1472168,0.015408657,0.7597901374101639,1829.4526081085205,211200,-0.00431686,1650,1775.2,18.9
1690624,1052,1.3524626,0.0014974483,0.14160156,0.012073074,0.8749030530452728,1830.371851682663,211328,-0.005484793,1651,1775.2,18.9
1691648,1112,1.369326,0.0011535315,0.11816406,0.004294781,0.9357556998729706,1831.346029996872,211456,-0.0051961765,1652,1775.2,18.9
1692672,1176,1.3948288,0.0017557902,0.17651367,0.0018488725,0.9597256295382977,1832.268226146698,211584,-0.0053586373,1653,1775.2,18.9
1693696,1055,1.3483732,0.0017571946,0.18017578,0.017680693,0.7311223447322845,1833.140988111496,211712,-0.0053926604,1654,1776.45,18.87
1694720,1023,1.3969449,0.001430579,0.19799805,0.012163261,0.8490828275680542,1834.113490819931,211840,-0.0071006445,1655,1776.45,18.87
1695744,1093,1.3951463,0.0011347907,0.1159668,0.007925849,0.9072603136301041,1835.115867137909,211968,-0.0072448296,1656,1771.51,18.92
1696768,1045,1.37471,0.0014211694,0.13110352,0.009088008,0.8942064121365547,1836.0542781352997,212096,-0.0042411927,1657,1773.29,18.88
1697792,1080,1.4144808,0.0011088141,0.109375,0.01357782,0.7434695959091187,1837.0350739955902,212224,-0.0046414323,1658,1773.29,18.88
1698816,1097,1.3920118,0.0012424202,0.13598633,0.008656158,0.8773888200521469,1837.9840724468231,212352,-0.005633907,1659,1771.47,18.92
1699840,800,1.3461949,0.0011759,0.14086914,0.002637267,0.9413666613399982,1838.919058084488,212480,-0.0048907767,1660,1773.27,18.9
1700864,872,1.4354753,0.0013974833,0.16210938,0.012909943,0.8027774542570114,1840.2003719806671,212608,-0.0049326606,1661,1770.97,18.95
1701888,1056,1.3915684,0.0014400034,0.15551758,0.019654386,0.8327212035655975,1841.3767733573914,212736,-0.0069264984,1662,1770.97,18.95
1702912,977,1.4180593,0.0010723709,0.11694336,0.01129931,0.893241360783577,1842.3492302894592,212864,-0.0064321393,1663,1770.97,18.95
1703936,1149,1.4496143,0.001400238,0.1784668,0.011332416,0.8984373956918716,1843.3984751701355,212992,-0.0058548586,1664,1770.97,18.95
1704960,1084,1.3769671,0.0011022047,0.12597656,0.0046474845,0.9097200483083725,1844.290272474289,213120,-0.003519319,1665,1770.97,18.95
1705984,1146,1.4022483,0.0013999217,0.12207031,0.013352129,0.7939080893993378,1845.2365279197693,213248,-0.005148262,1666,1770.97,18.95
1707008,1097,1.4263116,0.0011017813,0.103515625,0.01192718,0.9089632630348206,1846.131115913391,213376,-0.0049403496,1667,1770.97,18.95
1708032,1032,1.3993584,0.0012936841,0.16088867,0.014654513,0.840573713183403,1847.0661373138428,213504,-0.00611867,1668,1768.43,18.99
1709056,862,1.4350296,0.0014959355,0.15185547,0.022046907,0.8528914749622345,1848.0603034496307,213632,-0.0044267667,1669,1764.2,19.04
1710080,1010,1.3981366,0.0016145417,0.1574707,0.016879033,0.688643753528595,1849.2506177425385,213760,-0.006975808,1670,1764.6,19.04
1711104,1027,1.4145826,0.0009496153,0.08862305,0.035287715,0.7221419513225555,1850.2656610012054,213888,-0.0053243134,1671,1764.6,19.04
1712128,1080,1.4553379,0.0009092789,0.109375,0.01680291,0.7696552127599716,1851.2639150619507,214016,-0.0060735643,1672,1764.6,19.04
1713152,1143,1.3908695,0.00093728176,0.106933594,0.0038576883,0.9144974052906036,1852.2138109207153,214144,-0.0066102804,1673,1763.3,19.05
1714176,1009,1.4324533,0.000956287,0.10083008,0.006488337,0.8987912908196449,1853.1108021736145,214272,-0.0059627495,1674,1761.62,19.08
1715200,1094,1.4239163,0.0009244308,0.100097656,0.0077297096,0.8841479122638702,1854.1271405220032,214400,-0.005287783,1675,1761.62,19.08
1716224,990,1.3993771,0.0013139658,0.13574219,0.0162973,0.7895327657461166,1855.0647237300873,214528,-0.0044737733,1676,1772.72,18.85
1717248,1046,1.4464663,0.0012525662,0.15600586,0.01196698,0.7949771732091904,1856.1011338233948,214656,-0.0063807843,1677,1772.72,18.85
1718272,1019,1.4121747,0.00091179454,0.11694336,0.0027893821,0.9323103427886963,1857.0813841819763,214784,-0.0052930815,1678,1772.72,18.85
1719296,1120,1.4014494,0.0013759808,0.19482422,0.0029330412,0.9423401430249214,1858.0870661735535,214912,-0.005625909,1679,1772.72,18.85
1720320,1079,1.4260334,0.0011418863,0.14331055,0.0019050712,0.95743003860116,1859.0020544528961,215040,-0.0046869935,1680,1772.72,18.85
1721344,884,1.4090917,0.0015099008,0.16625977,0.01854237,0.7651703059673309,1859.9522867202759,215168,-0.004908529,1681,1772.04,18.85
1722368,964,1.3975421,0.0009953182,0.13183594,0.005287418,0.8948235064744949,1861.112104177475,215296,-0.0074344114,1682,1771.85,18.86
1723392,1078,1.4377763,0.0013152827,0.1459961,0.0071611376,0.8999082744121552,1862.1758477687836,215424,-0.006854121,1683,1771.85,18.86
1724416,1101,1.4088907,0.0012020166,0.109375,0.015166029,0.8474960327148438,1863.127151966095,215552,-0.00444422,1684,1771.84,18.85
1725440,1087,1.4723499,0.0010915567,0.123046875,0.008976383,0.8841635435819626,1864.0594868659973,215680,-0.006843528,1685,1771.84,18.85
1726464,1006,1.4368043,0.00079571205,0.09277344,0.002155992,0.9542803205549717,1865.002027273178,215808,-0.0061186473,1686,1771.84,18.85
1727488,945,1.4194258,0.0013431592,0.17285156,0.025666261,0.7671209871768951,1866.0208077430725,215936,-0.0053285034,1687,1770.16,18.86
1728512,1038,1.4555029,0.00090345135,0.107421875,0.024688473,0.7614964693784714,1867.1060628890991,216064,-0.00494668,1688,1772.11,18.84
1729536,1088,1.4463804,0.0010688407,0.12475586,0.008735999,0.8683801293373108,1868.0942106246948,216192,-0.005241419,1689,1772.11,18.84
1730560,971,1.3886995,0.00097580376,0.106933594,0.005240692,0.8866544291377068,1869.0362524986267,216320,-0.0063942485,1690,1771.57,18.84
1731584,1028,1.4718078,0.0009902285,0.1237793,0.0034919416,0.9238685071468353,1870.0924825668335,216448,-0.0066962396,1691,1771.57,18.84
1732608,949,1.3648641,0.0010275403,0.111083984,0.001609744,0.9672727882862091,1871.0898969173431,216576,-0.003886991,1692,1771.57,18.84
1733632,1156,1.3909456,0.00093107333,0.110839844,0.0015502481,0.9533128812909126,1872.1693091392517,216704,-0.0063832877,1693,1771.57,18.84
1734656,1149,1.4452109,0.0011589006,0.14282227,0.0017665419,0.9655527733266354,1873.0569446086884,216832,-0.0064985477,1694,1771.57,18.84
1735680,945,1.3524309,0.0013407987,0.1459961,0.013264079,0.8218428194522858,1873.949375152588,216960,-0.0051528946,1695,1772.22,18.83
1736704,1041,1.4201274,0.0008459911,0.103515625,0.0038453136,0.930053785443306,1875.035344362259,217088,-0.0050885314,1696,1773.54,18.8
1737728,1100,1.4058422,0.0013480148,0.14672852,0.0032469537,0.9371204525232315,1876.021744966507,217216,-0.0064341943,1697,1773.8,18.79
1738752,1013,1.360753,0.0011689127,0.13208008,0.0035111876,0.9312447980046272,1876.95383477211,217344,-0.0067530065,1698,1773.8,18.79
1739776,1094,1.4520721,0.000980435,0.119628906,0.0017096468,0.9624476432800293,1877.9656014442444,217472,-0.00571534,1699,1773.8,18.79
1740800,1080,1.3761514,0.001385366,0.12719727,0.0025373898,0.9490621499717236,1878.902426958084,217600,-0.007032574,1700,1774.53,18.78
1741824,1021,1.3806481,0.001653432,0.14746094,0.00476432,0.9161146432161331,1879.8523156642914,217728,-0.006049582,1701,1775.72,18.75
1742848,939,1.4222376,0.00092676486,0.10205078,0.0037573366,0.9111489653587341,1880.8575973510742,217856,-0.004417839,1702,1775.72,18.75
1743872,866,1.3658385,0.0012661156,0.1616211,0.017717404,0.7685217261314392,1881.9496910572052,217984,-0.004139651,1703,1774.55,18.76
1744896,973,1.4286343,0.0016488888,0.1484375,0.018387197,0.7448253929615021,1883.1331655979156,218112,-0.005860603,1704,1774.55,18.76
1745920,959,1.4203155,0.0014812446,0.17285156,0.0021824685,0.9599491618573666,1884.1862559318542,218240,-0.0046452666,1705,1774.55,18.76
1746944,960,1.3954064,0.0011726692,0.1340332,0.0016376369,0.9625251553952694,1885.2556850910187,218368,-0.004623521,1706,1774.55,18.76
1747968,1107,1.4528562,0.0013518928,0.15991211,0.0018988809,0.9626312367618084,1886.3227903842926,218496,-0.004550999,1707,1774.55,18.76
1748992,1062,1.3969641,0.0011289844,0.12915039,0.0037617688,0.9342843368649483,1887.2493631839752,218624,-0.006621906,1708,1774.51,18.76
1750016,1000,1.3821462,0.002113775,0.15112305,0.014567243,0.7379317879676819,1888.2140097618103,218752,-0.00566872,1709,1774.54,18.76
1751040,1102,1.4731888,0.0012709758,0.12695312,0.004123226,0.9139788597822189,1889.2403664588928,218880,-0.0073386813,1710,1774.54,18.76
1752064,1120,1.3842465,0.0012084778,0.13769531,0.0035180538,0.9261690974235535,1890.1709661483765,219008,-0.0072991904,1711,1773.3,18.79
1753088,1114,1.455337,0.0011256784,0.13842773,0.001871514,0.9568603858351707,1891.0871493816376,219136,-0.0058708303,1712,1773.3,18.79
1754112,1116,1.4224507,0.0012841483,0.14477539,0.003139261,0.9425081163644791,1892.0080161094666,219264,-0.0060493234,1713,1772.35,18.8
1755136,1093,1.3907076,0.00192502,0.21069336,0.008965851,0.856142669916153,1892.928085565567,219392,-0.00701412,1714,1770.32,18.83
1756160,1084,1.449052,0.001156277,0.119140625,0.003789036,0.9210955500602722,1893.865849494934,219520,-0.006946807,1715,1771.25,18.81
1757184,1051,1.3723184,0.0010767884,0.11767578,0.027210493,0.8119709640741348,1918.4771859645844,219648,-0.004770902,1716,1771.23,18.81
1758208,1157,1.421084,0.0016270247,0.18798828,0.011810433,0.8090280592441559,1919.4526314735413,219776,-0.0074808137,1717,1771.5,18.8
1759232,1181,1.4073858,0.0015261744,0.15600586,0.020928783,0.8007851094007492,1920.3386681079865,219904,-0.004792357,1718,1771.5,18.8
1760256,1075,1.4102694,0.0012082532,0.14038086,0.0070436527,0.852126732468605,1921.206434249878,220032,-0.006194951,1719,1771.5,18.8
1761280,831,1.4180996,0.0012331837,0.1418457,0.0025425414,0.9286924377083778,1922.1598613262177,220160,-0.005277888,1720,1771.5,18.8
1762304,980,1.4029857,0.0009804273,0.10620117,0.0021088107,0.9534408301115036,1923.3934626579285,220288,-0.0059343693,1721,1772.38,18.79
1763328,1116,1.3938805,0.0018846123,0.15966797,0.0055425027,0.9268370941281319,1924.4397342205048,220416,-0.0059598326,1722,1772.38,18.79
1764352,1058,1.4001806,0.00092107675,0.1237793,0.005794183,0.9072601795196533,1925.3580338954926,220544,-0.0057710847,1723,1773.52,18.77
1765376,1164,1.4270307,0.0015335656,0.1538086,0.020500623,0.846223846077919,1926.3270399570465,220672,-0.0051705833,1724,1773.52,18.77
1766400,1186,1.3886203,0.0009819599,0.10571289,0.0200542,0.8472378849983215,1927.208378314972,220800,-0.0064912103,1725,1773.52,18.77
