#{"t_start": 1572369126.9002023, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,820,303.385736
-17.0,1566,642.674672
6.0,2813,1045.975254
20.0,1579,1374.100909
-1.0,2871,1816.198833
20.0,1994,2178.412101
20.0,2002,2521.002604
20.0,1565,2879.822265
19.0,1634,3253.081
18.0,2132,3668.906506
20.0,1992,4039.046675
20.0,2043,4435.395657
20.0,1561,4759.193639
20.0,2003,5124.035496
18.0,2200,5525.390847
15.0,3040,5956.558663
19.0,2153,6351.937508
17.0,2014,6730.212752
20.0,1564,6805.886728
19.0,1736,7118.224994
21.0,1593,7194.943604
20.0,2058,7526.375664
21.0,2729,7952.824242
20.0,1617,8261.982217
14.0,2353,8656.085364
20.0,2125,9000.807634
21.0,2594,9410.064159
21.0,2589,9821.747876
20.0,2125,10159.459735
21.0,2591,10579.78622
21.0,2589,10978.975361
21.0,2589,11339.422653
21.0,2595,11702.008328
21.0,2592,12097.869921
20.0,2178,12453.374877
19.0,2258,12824.620744
21.0,2049,13176.984354
20.0,2071,13540.983944
18.0,2787,13937.313192
20.0,2133,14286.120885
20.0,2173,14656.751572
,1173,428.409514
-21.0,809,434.467162
-19.0,999,442.492594
-19.0,959,449.762884
-20.0,880,456.410315
-21.0,996,463.940178
-20.0,960,471.386777
-20.0,840,477.279649
-21.0,972,484.458536
-20.0,933,491.393316
-19.0,1223,500.564467
-19.0,1192,509.333664
-16.0,1409,520.354755
-16.0,1238,530.396535
-19.0,1357,541.132896
-14.0,1535,552.868589
-17.0,1484,564.501941
-18.0,1376,574.410544
-17.0,1472,584.823367
-11.0,2114,711.951458
-15.0,1613,723.961734
-14.0,1877,737.573117
-14.0,1895,751.186515
-15.0,1721,763.616742
-20.0,1435,774.260729
-18.0,1464,784.607789
-7.0,2363,801.350898
-20.0,1535,812.143183
-16.0,1852,826.322557
-18.0,1541,837.579068
-12.0,2076,853.19591
-13.0,1930,867.741418
-7.0,2401,884.979497
-14.0,1929,899.144731
2.0,2896,920.901068
-13.0,2200,1093.922771
-7.0,2348,1111.195221
13.0,2091,1126.864265
-7.0,2231,1143.354958
-15.0,1641,1155.679636
-12.0,1968,1170.640378
-10.0,2204,1186.881426
13.0,1911,1200.933711
-16.0,1622,1213.00776
9.0,2306,1230.248562
-5.0,2599,1249.99709
8.0,2383,1268.44532
-12.0,1855,1281.885355
-9.0,2095,1297.474829
-8.0,2323,1315.144925
-7.0,2581,1475.216014
-6.0,2549,1494.016171
19.0,1708,1507.085062
13.0,1907,1520.945884
-9.0,2328,1537.577942
-3.0,2903,1559.965746
16.0,1889,1573.607617
-8.0,2352,1591.105817
18.0,1718,1604.644849
-4.0,2801,1625.495405
-9.0,2354,1643.567129
-1.0,3094,1666.530291
17.0,1927,1680.436068
-2.0,3009,1874.939293
18.0,1724,1887.671426
12.0,2478,1905.878594
19.0,1636,1918.016669
17.0,1820,1931.61141
18.0,1836,1945.043631
18.0,2123,1961.39708
16.0,1907,1975.733433
12.0,2321,1992.45183
18.0,1692,2005.364706
17.0,2175,2021.388699
17.0,1905,2035.739409
19.0,1633,2047.83977
20.0,1564,2059.330362
20.0,1567,2070.903774
19.0,2053,2086.32847
15.0,1956,2101.215995
20.0,1692,2228.87179
18.0,1760,2241.651915
19.0,1635,2253.039426
14.0,1987,2267.883145
18.0,1662,2279.752534
20.0,1601,2291.511646
17.0,2277,2308.686491
14.0,2134,2324.285444
19.0,1633,2336.195808
20.0,1618,2347.892803
20.0,2035,2362.977466
20.0,1563,2375.153001
20.0,1654,2387.467994
19.0,1632,2399.754546
20.0,1996,2414.310249
20.0,2114,2429.476589
19.0,1739,2442.406053
17.0,2271,2604.067209
20.0,2005,2618.556436
14.0,2287,2635.809047
17.0,1825,2649.498558
16.0,1962,2663.812735
14.0,2421,2681.831299
20.0,1566,2693.518534
14.0,2377,2711.00361
20.0,1562,2722.132694
13.0,2240,2738.6858
9.0,2284,2755.06836
20.0,2004,2770.05203
20.0,1567,2782.047125
18.0,2216,2798.438504
12.0,2143,2815.207766
16.0,2030,2830.4246
-5.0,2724,2987.562664
13.0,2055,3002.569993
20.0,1566,3014.63475
19.0,2104,3030.154533
-1.0,3616,3057.036313
19.0,2050,3072.402443
20.0,1992,3087.338277
20.0,2006,3102.159872
20.0,1994,3116.53633
19.0,1661,3129.030304
19.0,1632,3141.45565
20.0,1589,3153.214841
3.0,3406,3178.360875
2.0,3488,3359.550641
20.0,2001,3375.013026
20.0,1567,3386.777814
20.0,2117,3402.367251
13.0,2419,3420.967799
14.0,2188,3436.961785
20.0,2029,3452.342269
20.0,1992,3467.162777
20.0,1565,3478.526806
1.0,3565,3505.02676
20.0,2002,3519.684793
21.0,1992,3534.70095
21.0,1528,3545.846905
20.0,1626,3558.190837
18.0,2155,3574.533372
18.0,1758,3587.8998
20.0,2005,3748.841219
18.0,2116,3764.746955
18.0,2123,3780.783256
15.0,1942,3795.084576
20.0,1564,3806.879845
16.0,1830,3820.679822
16.0,2249,3836.792165
20.0,2001,3852.00871
20.0,2019,3866.610841
19.0,1635,3879.035989
19.0,1746,3891.890483
19.0,1636,3904.098128
18.0,1878,3917.681837
19.0,1631,3929.764772
18.0,1755,3942.629277
17.0,2321,3960.276591
20.0,1993,4135.814689
20.0,1992,4150.409374
20.0,1566,4162.309644
19.0,1690,4174.410875
20.0,1565,4185.803135
20.0,2006,4200.905077
20.0,1567,4212.71453
18.0,2239,4229.160191
19.0,1631,4241.299397
20.0,2006,4255.990145
16.0,2171,4272.325527
20.0,2024,4287.997746
19.0,1691,4300.257972
16.0,2236,4317.153741
17.0,1866,4330.648551
20.0,1565,4342.591276
20.0,2001,4357.234858
20.0,1563,4488.326751
18.0,1902,4502.345932
20.0,2021,4516.907937
20.0,1563,4528.806663
15.0,2307,4545.098797
20.0,2003,4560.226381
18.0,2168,4575.997201
21.0,1968,4590.307262
20.0,1990,4604.696263
20.0,2030,4619.946768
20.0,1596,4631.55611
20.0,2043,4647.058607
15.0,2210,4663.125511
20.0,1626,4674.876511
19.0,2130,4690.653073
20.0,1994,4705.157977
19.0,1713,4832.040593
20.0,2004,4846.792641
20.0,2020,4861.758488
20.0,1992,4875.925983
19.0,2033,4890.980745
20.0,1565,4902.473604
16.0,1837,4915.975689
20.0,1565,4927.359823
12.0,2406,4944.969359
20.0,2007,4959.481123
19.0,2092,4974.767474
20.0,1594,4986.473179
18.0,1846,4999.317394
-7.0,3627,5025.774654
20.0,2001,5040.86049
20.0,1995,5055.365925
20.0,1993,5233.551115
20.0,2001,5248.229771
20.0,2004,5263.188003
12.0,2537,5281.848577
18.0,1968,5296.011665
15.0,2601,5315.054596
18.0,1845,5329.093363
20.0,2005,5343.73608
13.0,2563,5362.093256
18.0,1876,5375.982177
18.0,1736,5388.370223
20.0,1625,5400.218564
19.0,2132,5416.027015
19.0,2166,5431.802312
17.0,2124,5447.146537
19.0,2133,5621.802004
16.0,2273,5638.345785
20.0,1993,5652.693427
13.0,2484,5671.181737
20.0,1562,5682.498304
19.0,1645,5694.472201
21.0,1593,5706.007146
20.0,1995,5720.540478
20.0,2050,5735.456362
20.0,1994,5749.883546
18.0,2086,5765.139599
19.0,1665,5777.624537
20.0,1993,5791.789474
19.0,1664,5803.699185
17.0,1992,5818.61434
14.0,2645,5837.612845
20.0,2004,6061.602611
20.0,1997,6076.262115
19.0,1741,6089.086294
20.0,2051,6103.894785
20.0,1565,6115.157059
19.0,2024,6129.871642
3.0,3411,6154.376794
19.0,1783,6167.269536
19.0,2026,6181.804465
21.0,2033,6196.493136
18.0,2167,6212.007837
17.0,2334,6228.981714
20.0,2006,6243.497978
20.0,1990,6258.420756
21.0,2156,6273.9917
20.0,2115,6450.700953
16.0,2341,6468.057124
20.0,1561,6479.244237
18.0,2225,6495.505355
-4.0,3309,6519.920547
19.0,1901,6533.530571
15.0,2108,6549.026211
20.0,1563,6560.087475
20.0,1592,6571.735933
20.0,1562,6583.276237
20.0,1686,6595.440077
16.0,2375,6612.767997
18.0,2057,6627.930888
19.0,1691,6640.188118
20.0,1997,6654.452316
19.0,2084,6839.136731
20.0,2004,6853.276198
20.0,1564,6864.170597
20.0,1996,6878.020617
19.0,2196,6893.685993
20.0,1994,6908.568852
19.0,1917,6922.786846
20.0,1562,6934.019962
20.0,1561,6945.700363
17.0,2143,6961.697212
20.0,1566,6973.192048
18.0,1756,6985.800401
19.0,1857,6998.914337
20.0,2063,7013.611293
21.0,1987,7028.286555
18.0,1884,7041.885904
21.0,1535,7053.161885
18.0,1865,7233.028086
19.0,2132,7248.435441
18.0,1711,7260.896568
19.0,1631,7272.424752
19.0,2176,7287.977869
20.0,1563,7299.684744
20.0,2127,7315.190434
18.0,1689,7328.096045
14.0,2531,7346.513091
20.0,1561,7357.643952
19.0,2032,7372.394025
19.0,2134,7388.092792
3.0,3368,7412.372032
20.0,1595,7424.255876
9.0,2982,7445.985319
21.0,1995,7625.06211
16.0,2301,7641.806432
19.0,1623,7653.811646
20.0,1626,7665.958321
17.0,1933,7679.882345
21.0,1960,7693.97535
19.0,2553,7713.049657
3.0,3540,7738.605172
20.0,1994,7752.865492
18.0,2138,7768.134966
19.0,2546,7786.829959
20.0,2084,7802.181621
20.0,2128,7817.234876
20.0,1622,7828.89149
20.0,2693,7848.736109
19.0,1683,7998.723279
19.0,2026,8013.295012
18.0,2139,8028.712082
20.0,2125,8044.281888
21.0,1592,8055.93747
20.0,2128,8070.939591
11.0,2874,8091.033352
20.0,2002,8105.638867
19.0,2790,8125.468354
17.0,2142,8140.303751
20.0,2074,8155.639969
20.0,1994,8169.777559
20.0,1664,8182.20442
19.0,1900,8196.019855
19.0,2335,8213.120538
17.0,2273,8361.887861
20.0,1997,8376.432052
19.0,2220,8392.300421
19.0,1804,8405.148628
19.0,1629,8416.981651
19.0,2109,8432.059769
21.0,2659,8451.725893
20.0,2742,8471.608209
19.0,2119,8487.114894
20.0,2634,8506.189602
16.0,2331,8523.62469
15.0,2321,8540.407423
18.0,2496,8558.056841
15.0,2304,8574.617084
19.0,2113,8714.850191
20.0,2072,8730.022127
20.0,2068,8745.068872
20.0,1564,8755.961498
20.0,2618,8775.30479
20.0,2118,8790.812931
20.0,2127,8806.128882
16.0,2373,8823.015976
19.0,1860,8836.740735
19.0,2335,8853.365348
20.0,2070,8868.679494
20.0,2067,8883.997412
19.0,2234,8900.106132
19.0,2482,8918.244788
20.0,2002,9094.810018
21.0,2609,9113.406191
20.0,1884,9127.043935
20.0,2001,9141.529606
20.0,2216,9157.81056
15.0,2395,9175.151702
20.0,2003,9189.770355
20.0,1787,9202.483888
19.0,2164,9218.049834
20.0,2445,9235.601644
4.0,3371,9259.749729
20.0,2067,9274.609928
19.0,2670,9294.175543
20.0,2069,9309.620736
18.0,1927,9497.295429
21.0,2596,9516.55453
21.0,2589,9536.27386
20.0,2042,9551.87605
19.0,1793,9565.430178
20.0,1985,9580.355195
21.0,2352,9598.067592
21.0,2594,9617.865453
19.0,2126,9633.885217
20.0,2643,9653.381636
20.0,2117,9668.844329
21.0,2589,9687.665456
21.0,2594,9706.420727
21.0,2589,9857.040648
21.0,2594,9876.46149
21.0,2589,9895.233227
5.0,3300,9919.854432
19.0,2173,9935.701423
21.0,2594,9954.314744
20.0,2621,9973.050588
20.0,2072,9988.151848
21.0,2632,10007.065103
18.0,2252,10023.391956
20.0,2440,10041.372554
9.0,3108,10064.409129
20.0,2068,10079.340105
20.0,2129,10259.577509
21.0,2630,10278.954296
20.0,2006,10293.699266
20.0,2005,10308.774942
20.0,2067,10323.730123
21.0,2592,10343.559345
20.0,2069,10358.660331
21.0,2595,10377.298689
20.0,2627,10396.484645
3.0,3505,10422.942337
20.0,2129,10438.478157
17.0,2412,10456.604036
21.0,2593,10475.58108
21.0,2627,10659.566094
20.0,1718,10672.079993
21.0,2634,10691.784308
20.0,2242,10708.673541
21.0,2108,10724.578962
20.0,2099,10740.126997
21.0,2590,10759.544649
18.0,2263,10776.127447
21.0,2628,10795.480827
18.0,2750,10815.381003
19.0,2143,10831.07544
21.0,2052,10846.433916
21.0,2589,10865.656324
20.0,2001,11012.024984
20.0,2631,11031.155058
19.0,2314,11048.334479
21.0,2594,11067.141846
21.0,2631,11086.455837
21.0,2594,11106.139095
4.0,3581,11132.086943
21.0,2632,11151.147646
18.0,2257,11167.921325
20.0,2074,11183.215487
20.0,2067,11197.875268
20.0,2222,11214.726941
20.0,2002,11229.528809
20.0,2096,11374.890573
13.0,2736,11396.057048
21.0,2592,11415.571975
21.0,2595,11435.429139
21.0,2589,11454.620832
20.0,2315,11472.101041
20.0,2003,11487.081123
21.0,2590,11505.977689
20.0,2071,11521.205922
20.0,2074,11536.609561
16.0,2543,11555.617843
20.0,2067,11571.087013
20.0,2396,11588.042245
19.0,2321,11765.648475
21.0,2591,11784.358901
21.0,2593,11803.572212
20.0,2011,11818.10838
20.0,2320,11834.988571
20.0,2004,11849.481424
20.0,1926,11863.734725
21.0,2592,11883.37375
20.0,2109,11898.941978
18.0,2154,11914.66811
20.0,2103,11930.494762
21.0,2593,11950.75481
21.0,2063,11966.244041
21.0,2595,11985.392318
21.0,2594,12148.286378
20.0,2074,12163.533687
20.0,2436,12181.092802
21.0,2591,12200.359743
20.0,2174,12216.680489
21.0,2593,12235.893343
19.0,2167,12251.608186
19.0,2590,12270.175087
21.0,2060,12285.728099
21.0,2052,12300.829084
21.0,2591,12320.426862
20.0,2173,12336.912619
20.0,2123,12352.698568
19.0,2838,12373.690216
19.0,2485,12525.963882
21.0,2589,12545.407526
21.0,2593,12564.430088
19.0,2232,12580.683044
21.0,2633,12600.515739
20.0,2565,12619.027844
21.0,2589,12638.029291
21.0,2594,12657.14476
20.0,2068,12674.137421
21.0,2050,12689.758762
21.0,2594,12708.426551
20.0,2429,12726.653858
20.0,2127,12872.994916
21.0,2633,12892.449363
19.0,2353,12910.061206
21.0,2057,12925.033991
21.0,2590,12944.11735
20.0,2169,12960.128196
20.0,2322,12977.511751
21.0,2630,12996.684838
21.0,2593,13015.84423
21.0,2593,13035.193074
20.0,2376,13052.797093
20.0,2707,13073.066826
20.0,2007,13088.127
21.0,2048,13103.35039
20.0,2555,13252.697832
20.0,2003,13267.771409
21.0,2595,13287.765083
19.0,2200,13304.255557
21.0,2594,13323.722572
21.0,2591,13343.028786
20.0,2224,13359.31096
21.0,2590,13378.169463
21.0,2595,13397.56562
21.0,2593,13416.501613
21.0,2591,13435.745448
20.0,2119,13451.970212
21.0,2589,13598.990668
21.0,2592,13617.700124
18.0,2932,13639.269592
21.0,2592,13658.163914
20.0,2437,13675.75776
20.0,2535,13694.699942
21.0,2592,13714.519245
20.0,2591,13733.300753
20.0,2627,13752.880892
20.0,2006,13767.869925
20.0,2069,13783.308035
21.0,2052,13798.603669
20.0,2628,13817.993985
20.0,2177,13986.878639
21.0,2592,14005.830122
21.0,2053,14020.139426
20.0,2186,14036.21974
20.0,2180,14051.838492
20.0,2436,14069.742837
16.0,2872,14091.309777
20.0,2204,14108.22653
20.0,2136,14123.457741
20.0,2648,14142.873727
20.0,2106,14158.312884
20.0,2224,14174.874754
21.0,2595,14193.341684
21.0,2053,14208.063174
21.0,2050,14358.407558
21.0,2054,14373.824665
21.0,2590,14392.582513
21.0,2595,14411.68638
20.0,2396,14429.320063
20.0,2317,14445.707516
20.0,2069,14461.540107
21.0,2592,14480.694683
20.0,2446,14498.414197
21.0,2594,14517.25816
20.0,2030,14532.217906
21.0,2592,14551.101534
21.0,2596,14570.518053
21.0,2054,14725.189915
20.0,2174,14741.183165
21.0,2608,14761.084183
20.0,2099,14776.192056
21.0,2605,14795.242509
20.0,2073,14810.836747
21.0,2057,14826.437727
21.0,2053,14841.313283
21.0,2593,14860.167647
21.0,2633,14879.730066
21.0,2590,14898.734189
