#{"t_start": 1572369126.42433, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,1012,313.289826
-20.0,1617,645.923728
-10.0,2163,1016.058133
-2.0,2836,1436.164283
18.0,1830,1763.499903
20.0,1567,2158.380339
20.0,1595,2501.283271
14.0,2301,2916.300557
17.0,2210,3281.400679
8.0,2940,3708.518633
20.0,1995,4039.680474
20.0,1567,4412.671278
20.0,2005,4780.400327
20.0,1717,5111.228294
18.0,2064,5519.270788
3.0,4337,6020.640386
19.0,1635,6327.237677
20.0,1562,6709.575116
18.0,1721,6792.611629
21.0,1976,7130.021635
14.0,2476,7546.771172
19.0,2053,7921.869161
19.0,1878,8275.654381
19.0,2160,8647.809803
4.0,3356,9061.057303
20.0,2087,9385.787573
21.0,2595,9822.561353
20.0,2070,10157.21668
20.0,2067,10553.670187
20.0,2129,10956.658554
20.0,2006,11311.525239
21.0,2590,11702.075463
21.0,2593,12098.398304
19.0,2401,12464.518883
20.0,2088,12816.759192
20.0,2528,13202.018229
21.0,2052,13540.391571
20.0,2134,13906.461214
19.0,2172,14288.697706
21.0,2589,14678.383343
9,421.548563
-20.0,1066,429.628718
-20.0,869,436.151228
-21.0,788,442.442795
-21.0,967,449.793818
-20.0,945,457.034378
-20.0,928,463.922586
-20.0,881,470.684387
-19.0,1111,478.731033
-18.0,1213,487.845022
-19.0,1222,497.116069
-20.0,1033,504.444392
-15.0,1299,514.482621
-20.0,1044,522.694773
-17.0,1339,533.305842
-17.0,1388,544.447121
-18.0,1166,553.094677
-19.0,1300,563.061503
-21.0,1245,572.365627
-15.0,1753,584.855076
-8.0,2301,713.551386
-14.0,1695,726.087882
-19.0,1450,736.444044
-18.0,1622,748.238482
-15.0,1714,760.376402
-18.0,1649,772.44495
-11.0,2239,788.833649
-6.0,2827,808.570817
-19.0,1612,820.551703
-14.0,1684,833.100544
-11.0,2033,848.529641
-14.0,1791,861.634326
3.0,2839,882.394685
-11.0,2014,897.19261
-13.0,2219,913.618221
9.0,2409,931.997323
-10.0,2131,1104.391885
8.0,2483,1122.634732
-10.0,2236,1139.137522
16.0,1886,1153.305676
12.0,2034,1168.484866
-6.0,2404,1186.383047
7.0,2234,1203.187435
-9.0,2171,1219.081709
-10.0,2080,1234.98757
-12.0,1836,1248.715601
-3.0,2736,1269.770419
-9.0,2227,1286.070038
12.0,2140,1302.01567
19.0,1633,1314.491116
-6.0,2438,1473.371485
-5.0,2599,1492.520936
16.0,1843,1506.780275
-5.0,2525,1525.196862
-6.0,2474,1542.841524
-12.0,2065,1558.883181
18.0,1776,1571.884202
8.0,2479,1590.266762
19.0,1636,1602.921124
-8.0,2414,1621.084275
-5.0,2559,1640.923143
1.0,2920,1662.330954
10.0,2210,1678.631168
5.0,2959,1700.619112
9.0,2477,1891.242975
-1.0,3288,1915.032106
-8.0,2273,1932.260382
20.0,1594,1943.705921
19.0,2114,1960.152187
17.0,1944,1974.606751
9.0,2616,1993.778933
-4.0,3012,2016.453502
10.0,2782,2037.189484
19.0,1636,2049.081648
20.0,1992,2063.765385
13.0,2093,2079.524529
16.0,2154,2095.681952
14.0,1964,2225.836033
19.0,1630,2237.207261
19.0,1629,2248.967427
20.0,1623,2260.863045
20.0,1562,2272.335026
20.0,1562,2283.403411
19.0,1661,2296.008651
20.0,1565,2307.657946
17.0,1788,2320.611786
19.0,1629,2332.5405
19.0,2083,2347.744166
17.0,2124,2363.559559
9.0,2438,2382.143598
17.0,2149,2398.118046
17.0,1797,2411.549461
20.0,2005,2425.75164
20.0,2002,2440.781445
20.0,1567,2451.848025
18.0,2277,2613.554166
20.0,1563,2625.234324
20.0,1567,2637.034214
20.0,1625,2649.250764
20.0,1564,2660.663295
16.0,2256,2677.486135
19.0,1720,2690.309675
20.0,1567,2701.848212
20.0,2001,2716.223542
13.0,2043,2730.945402
19.0,1692,2743.400778
19.0,1631,2755.481412
19.0,1717,2768.139487
13.0,2186,2784.686802
12.0,2301,2802.082641
20.0,1566,2814.096478
14.0,2431,2969.090213
20.0,2004,2984.095296
15.0,2016,2999.237315
14.0,2325,3016.711296
20.0,2005,3031.359292
20.0,2006,3045.91426
20.0,2006,3061.409431
16.0,2067,3077.31976
16.0,1987,3091.30566
14.0,2149,3106.97328
19.0,1636,3119.706028
19.0,1658,3131.75962
20.0,1563,3143.806928
19.0,1630,3155.850465
17.0,2135,3171.031618
11.0,2208,3187.587688
19.0,1635,3199.444399
19.0,2040,3370.391109
20.0,1561,3382.550461
19.0,2044,3397.901267
-8.0,2296,3415.022786
-1.0,3567,3441.460103
20.0,2003,3456.904746
20.0,1594,3468.479228
18.0,1830,3482.283986
20.0,2004,3496.936215
19.0,2111,3512.382627
20.0,1996,3526.938939
17.0,1918,3541.437302
20.0,1996,3556.319988
13.0,2138,3572.798579
20.0,1565,3584.797861
20.0,1564,3742.390658
20.0,1562,3753.910543
10.0,2477,3772.67761
20.0,1993,3787.474816
18.0,1792,3800.761351
20.0,1997,3815.931849
18.0,1754,3828.771346
16.0,1941,3843.011313
20.0,1567,3854.891852
18.0,1847,3868.315861
20.0,1561,3880.115181
20.0,2006,3894.930957
18.0,1816,3908.287318
-4.0,3321,3932.650915
20.0,2006,3947.591973
19.0,2083,3963.0353
19.0,1691,4136.612066
13.0,2652,4155.870098
19.0,2087,4171.692647
20.0,1992,4186.021631
17.0,1944,4200.65978
20.0,1565,4212.43089
19.0,1785,4225.619168
20.0,2007,4240.416374
20.0,1593,4251.851966
17.0,1821,4265.559999
20.0,1562,4277.795357
17.0,2070,4293.667466
14.0,2419,4311.352251
20.0,1566,4322.678177
19.0,2078,4338.37716
19.0,1633,4350.550041
17.0,1825,4363.735535
18.0,1790,4496.461495
18.0,1789,4510.001841
20.0,2114,4525.137088
-1.0,3673,4551.836694
20.0,1563,4563.513593
20.0,2053,4578.391308
20.0,2001,4593.285229
16.0,2560,4612.0336
19.0,2142,4627.699427
18.0,1849,4641.499128
17.0,1997,4656.382247
20.0,1997,4670.558983
18.0,2184,4686.796721
20.0,2004,4701.495997
19.0,1632,4713.258766
17.0,1925,4841.823244
20.0,1991,4856.447618
20.0,1996,4871.360845
20.0,1566,4882.317693
17.0,1802,4895.682734
17.0,2219,4911.772675
20.0,2006,4926.626078
20.0,2019,4941.61919
16.0,2170,4957.143656
20.0,1564,4968.394664
20.0,1564,4979.770271
17.0,2125,4995.380837
20.0,1992,5009.467535
20.0,2004,5024.006784
20.0,1561,5035.793029
2.0,3411,5224.592438
20.0,2007,5239.072139
18.0,2127,5254.840657
19.0,2047,5269.804205
20.0,2007,5284.705489
17.0,2125,5300.053443
17.0,2118,5315.739249
17.0,2117,5331.440608
20.0,1993,5346.160595
20.0,2005,5360.433821
18.0,2081,5375.792189
20.0,2006,5390.313285
20.0,1995,5404.903701
15.0,2412,5422.755993
-6.0,2741,5442.315853
17.0,1820,5614.583816
15.0,1887,5628.54162
20.0,1589,5640.088984
17.0,1998,5654.588601
8.0,3036,5676.887689
21.0,1988,5691.258797
17.0,1689,5703.712642
20.0,1564,5714.884494
21.0,1974,5729.372595
20.0,1774,5742.22213
19.0,1806,5755.583607
20.0,1590,5767.045335
21.0,1973,5781.839802
16.0,2271,5797.890011
17.0,1846,5811.286262
18.0,1848,5824.537816
20.0,1997,5839.3936
17.0,2173,6064.37663
12.0,2582,6083.490566
19.0,2148,6099.398257
15.0,2561,6117.785096
20.0,1993,6132.068977
18.0,1934,6146.185858
-2.0,3609,6171.934543
19.0,1862,6185.238425
19.0,1633,6197.17424
16.0,2346,6214.009367
15.0,2477,6232.207029
19.0,1629,6243.824918
13.0,2274,6260.715207
17.0,2081,6275.798865
-1.0,3748,6464.642889
19.0,1686,6476.809351
20.0,1746,6489.275506
18.0,2027,6504.390158
20.0,2001,6519.231737
14.0,3151,6542.155108
19.0,1632,6553.776256
19.0,2036,6568.680165
18.0,2193,6584.541008
10.0,2898,6605.651083
19.0,1666,6618.156207
20.0,2002,6632.513375
20.0,1566,6643.84975
19.0,2066,6659.005074
20.0,1564,6839.702194
19.0,2028,6853.978112
20.0,2002,6867.687993
17.0,2052,6881.936859
19.0,1776,6894.772366
15.0,2583,6914.08115
19.0,1634,6926.332245
20.0,2035,6941.015621
20.0,2006,6955.865526
15.0,2142,6971.78948
20.0,1593,6983.343476
20.0,2006,6997.610614
18.0,1678,7009.696023
7.0,3185,7032.754747
20.0,2025,7047.59651
20.0,2007,7062.3697
20.0,2004,7242.885581
19.0,1633,7254.89109
16.0,2445,7272.123533
20.0,2006,7286.451099
18.0,2005,7301.566505
20.0,1621,7313.345163
19.0,1712,7326.330082
20.0,1565,7337.689573
20.0,1990,7352.423316
20.0,1997,7366.56697
1.0,3615,7392.813233
20.0,1991,7407.390936
19.0,1815,7420.783607
20.0,2003,7435.256079
19.0,1635,7447.226189
19.0,1629,7623.662235
21.0,1992,7638.032877
19.0,1875,7651.845761
18.0,2080,7667.448488
19.0,2222,7683.451907
18.0,2197,7699.530709
20.0,1960,7714.05893
20.0,2100,7729.203149
19.0,2124,7744.594396
21.0,2050,7759.084732
19.0,2727,7778.973772
20.0,1852,7792.571522
19.0,2170,7808.303069
19.0,1907,7821.776656
19.0,1744,7834.437037
20.0,1617,7846.184496
21.0,2092,7999.295241
20.0,1622,8011.067052
20.0,2475,8028.862656
20.0,2649,8048.213223
-1.0,3702,8074.657713
20.0,1625,8085.938725
20.0,1992,8100.363672
20.0,2126,8115.528909
20.0,1989,8129.501674
20.0,2024,8143.850188
20.0,2128,8159.723166
10.0,2745,8179.359294
20.0,1723,8191.98242
20.0,1620,8203.752102
12.0,2488,8354.500885
20.0,2005,8368.823565
19.0,2244,8384.937608
20.0,2125,8400.037768
20.0,2073,8415.111632
19.0,2815,8435.468633
20.0,1994,8449.95324
3.0,3499,8475.375
19.0,2205,8491.866966
20.0,2126,8507.076444
19.0,2439,8525.289276
19.0,2045,8539.942537
20.0,2074,8554.503718
20.0,1565,8566.132553
19.0,1870,8704.045464
18.0,1746,8717.011568
20.0,1617,8728.668464
18.0,2196,8744.831711
18.0,2472,8762.596273
20.0,2642,8781.90446
20.0,1990,8796.26804
16.0,2393,8813.396874
20.0,1909,8827.269245
19.0,2302,8844.135188
20.0,1929,8858.076338
20.0,2069,8873.140408
20.0,1816,8886.563533
21.0,2591,8905.14592
19.0,1856,8918.943567
20.0,2128,9096.219867
20.0,2685,9115.488327
19.0,2702,9135.031703
19.0,2254,9151.548277
19.0,2109,9166.738407
19.0,2073,9181.999702
19.0,2577,9200.563882
20.0,1561,9211.623394
20.0,2112,9226.786272
20.0,1753,9239.255158
20.0,2207,9255.143888
18.0,1910,9268.712758
19.0,2535,9287.330559
20.0,2627,9306.745886
17.0,2244,9496.896888
20.0,2681,9516.803991
19.0,2542,9536.156295
20.0,2125,9552.388438
20.0,2643,9572.326785
20.0,2069,9587.837118
20.0,2006,9603.036645
20.0,2171,9619.559877
20.0,2629,9639.258256
18.0,2233,9655.771423
20.0,2175,9671.605431
21.0,2591,9690.534478
20.0,2638,9709.690041
21.0,2596,9860.222483
3.0,3506,9886.051279
21.0,2592,9905.203093
21.0,1714,9918.148988
20.0,2001,9932.544576
20.0,2433,9950.263647
20.0,2039,9964.898535
20.0,2088,9979.774918
21.0,2590,9998.638491
21.0,2591,10017.300175
21.0,2595,10036.254466
20.0,2124,10051.772809
20.0,2628,10071.336932
20.0,2068,10250.757665
19.0,2179,10266.815395
20.0,2663,10286.379176
8.0,3135,10310.170531
19.0,2170,10325.693214
20.0,2072,10341.740129
19.0,2520,10360.158649
21.0,2594,10378.937299
20.0,2126,10394.11762
20.0,2069,10410.148496
20.0,2072,10425.385021
21.0,2592,10444.24597
21.0,2595,10463.920136
21.0,2631,10648.073263
21.0,2054,10662.762926
20.0,2004,10677.646289
21.0,2591,10697.080932
15.0,2604,10716.385635
15.0,2604,10735.814802
17.0,2417,10754.100648
21.0,2595,10773.257805
20.0,2565,10791.989103
21.0,2591,10811.150368
21.0,2632,10829.973259
20.0,2555,10849.374614
20.0,2554,10868.259527
20.0,2212,11016.153858
20.0,2128,11031.517258
19.0,2222,11047.920077
19.0,2305,11064.74096
20.0,2123,11080.241062
20.0,2004,11095.426823
20.0,2185,11111.651862
8.0,3292,11135.300336
20.0,2147,11151.046355
18.0,2380,11168.840069
21.0,2591,11187.537909
21.0,2594,11206.79424
8.0,3210,11230.508472
16.0,2550,11379.468507
12.0,2825,11401.332979
20.0,2570,11420.936907
21.0,2591,11440.508924
19.0,2372,11458.184279
16.0,2535,11477.142559
20.0,2179,11493.310496
20.0,2068,11508.297044
20.0,2001,11522.997991
20.0,2101,11538.661476
20.0,2007,11553.556267
21.0,2589,11572.802702
21.0,2112,11587.852908
21.0,2627,11767.547585
20.0,2533,11785.91145
19.0,2531,11804.688045
20.0,2607,11823.441897
21.0,2589,11842.305595
20.0,2001,11856.949026
21.0,2632,11876.595423
18.0,2260,11893.829712
20.0,2161,11909.431
21.0,2053,11925.013494
21.0,2595,11944.658212
21.0,2592,11964.447459
20.0,2091,11980.048767
19.0,2172,11996.338804
20.0,2133,12155.604189
21.0,2595,12174.487419
21.0,2590,12193.610005
20.0,2110,12209.292398
18.0,2325,12226.402445
14.0,3034,12248.90892
21.0,2059,12263.744
19.0,2166,12279.096159
20.0,2069,12294.841644
21.0,2589,12314.553625
15.0,2785,12335.642895
19.0,2164,12351.439107
21.0,2589,12370.688574
20.0,2125,12520.113251
19.0,1728,12533.395312
20.0,2402,12551.119058
21.0,2596,12570.235138
20.0,2069,12585.239609
21.0,2628,12605.308132
21.0,2591,12623.569504
19.0,2674,12643.747151
21.0,2590,12663.638644
21.0,2591,12683.817191
19.0,2364,12700.759348
20.0,2429,12718.930283
19.0,2380,12736.877275
21.0,2649,12886.771329
21.0,2594,12906.421848
21.0,2591,12925.104179
20.0,2564,12943.833734
19.0,2496,12962.494745
21.0,2594,12981.540487
21.0,2591,13000.678638
21.0,2594,13020.108995
21.0,2595,13039.428061
21.0,2596,13058.788827
20.0,2627,13077.96267
21.0,2591,13097.490955
20.0,2566,13247.157683
20.0,2067,13262.380887
21.0,2595,13282.334549
20.0,2069,13298.002677
21.0,2049,13312.95155
