#{"t_start": 1572369127.5264506, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,1058,314.36437
-19.0,1609,644.425038
9.0,2357,1023.997022
-7.0,2283,1408.21543
11.0,2563,1799.614636
19.0,2037,2179.953435
15.0,2428,2541.68512
20.0,1563,2879.098639
20.0,2005,3270.055195
20.0,2005,3661.729122
20.0,2005,4039.049621
19.0,2133,4439.803721
20.0,2001,4779.106847
20.0,1991,5122.705646
13.0,2561,5541.6978
20.0,2004,5905.012793
20.0,2006,6003.186955
-7.0,2899,6387.376149
4.0,3602,6806.701959
19.0,1828,7122.199929
19.0,2044,7525.065274
19.0,2122,7924.177054
20.0,1567,8259.13312
20.0,1774,8627.661738
21.0,2592,9023.498402
20.0,2125,9386.525931
20.0,2100,9796.130959
21.0,2596,10183.451625
20.0,2807,10589.699518
20.0,2125,10955.379911
16.0,2478,11333.276212
21.0,2594,11701.334604
20.0,2178,12076.386968
21.0,2594,12472.084749
21.0,2590,12840.506866
21.0,2593,13204.26302
20.0,2427,13557.490051
21.0,2052,13901.788713
20.0,2636,14311.347717
21.0,2589,14677.32404
