#{"t_start": 1572369126.6735797, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,888,306.781359
-18.0,1572,643.191521
-7.0,2689,1040.766474
-3.0,2717,1430.033462
13.0,2059,1774.566234
14.0,2314,2194.132414
13.0,1978,2519.762887
11.0,2610,2931.856962
16.0,2257,3283.581913
20.0,1624,3644.133271
19.0,2081,4043.699117
15.0,2326,4450.361146
19.0,1623,4762.300365
19.0,2088,5128.339232
8.0,3377,5582.109757
19.0,2166,5913.530405
20.0,1561,5989.475506
-1.0,3353,6409.300223
19.0,2037,6731.403732
20.0,1561,7109.999396
19.0,1830,7515.520318
19.0,1630,7593.31068
20.0,2070,7922.387667
20.0,2124,8287.814878
18.0,2545,8665.338079
20.0,2629,9025.817327
20.0,2067,9384.628483
20.0,2395,9811.5625
21.0,2595,10184.235371
21.0,2592,10580.114261
20.0,2567,10978.059078
16.0,2571,11338.756496
21.0,2591,11701.914318
21.0,2589,12097.943086
20.0,2707,12478.358865
21.0,2591,12841.409213
21.0,2591,13204.951538
20.0,2129,13543.906417
20.0,2539,13925.188252
21.0,2595,14309.950063
19.0,2282,14662.094451
.0,1167,431.691245
-20.0,940,438.759419
-20.0,928,446.028315
-21.0,839,452.503381
-20.0,976,459.601048
-20.0,960,466.979179
-18.0,1259,476.288056
-19.0,1034,483.750442
-20.0,900,490.643294
-15.0,1508,501.819329
-16.0,1511,513.421674
-18.0,1355,524.090092
-20.0,1232,533.963834
-18.0,1112,542.89285
-18.0,1132,551.32596
-17.0,1550,563.146525
-15.0,1720,576.031193
-18.0,1688,588.082421
-18.0,1710,712.100687
-12.0,1870,726.098968
-13.0,1927,739.706699
-17.0,1700,752.129023
-14.0,1869,765.557414
-10.0,2128,781.229134
-17.0,1787,794.119725
-9.0,2381,810.520083
-18.0,1558,822.484455
-7.0,2148,838.262983
-20.0,1584,850.227953
-18.0,1668,862.611646
-8.0,2311,879.657894
13.0,1947,893.766002
-1.0,2867,915.000874
10.0,2255,932.400119
-7.0,2371,1106.41328
-11.0,2045,1121.405897
-4.0,2672,1141.216969
-4.0,2575,1160.403987
-5.0,2635,1180.358419
19.0,1661,1192.608419
14.0,2058,1208.099585
9.0,2194,1224.118788
-8.0,2300,1241.618228
-1.0,2970,1264.387406
14.0,2129,1280.243975
-7.0,2424,1297.935467
13.0,1967,1313.109695
18.0,1843,1326.333247
-5.0,2579,1486.834659
-6.0,2624,1506.536929
21.0,1527,1517.695911
19.0,1663,1529.804114
-8.0,2475,1547.595519
14.0,1936,1562.848639
-12.0,1917,1576.696195
16.0,1825,1590.17193
18.0,1745,1603.831275
14.0,1950,1618.458535
18.0,1760,1632.330596
16.0,1906,1646.292999
20.0,1564,1657.9814
20.0,1593,1669.696457
2.0,2892,1690.493602
19.0,1631,1875.118472
18.0,2125,1891.080694
-12.0,2135,1906.567928
19.0,1692,1919.130224
18.0,2116,1934.952451
20.0,2002,1949.688253
20.0,1592,1962.01895
20.0,1561,1973.574956
19.0,1635,1985.849069
15.0,1893,1999.528992
18.0,1669,2012.036269
19.0,1635,2024.18698
15.0,2062,2039.521138
17.0,1795,2052.915127
19.0,2083,2068.080426
19.0,2043,2083.432211
16.0,2181,2099.768496
19.0,2085,2230.640182
16.0,1825,2243.840533
19.0,2081,2258.666071
16.0,2152,2274.446712
19.0,2085,2289.584077
18.0,2090,2305.291867
18.0,1710,2317.621474
19.0,1717,2330.212569
20.0,1564,2341.918196
11.0,1896,2355.769458
20.0,2006,2370.876438
18.0,2144,2387.128855
19.0,2040,2402.627055
20.0,2001,2417.122591
-21.0,840,2422.953282
-20.0,994,2430.189873
-4.0,2037,2445.11658
20.0,1621,2602.023148
13.0,2363,2619.268642
20.0,1562,2631.078464
19.0,1635,2643.469276
18.0,1666,2655.554071
19.0,1630,2667.700575
-18.0,1681,2679.991545
13.0,2147,2696.135466
19.0,1636,2708.256487
17.0,1789,2720.963029
15.0,1958,2735.215179
20.0,1566,2746.577508
20.0,1990,2761.551142
20.0,2006,2776.602496
20.0,1589,2788.337651
16.0,2335,2806.322512
2.0,3475,2969.076531
20.0,2006,2984.107232
20.0,1563,2995.842382
8.0,2857,3017.282543
19.0,1721,3029.935269
20.0,1686,3042.157293
16.0,2311,3059.759616
20.0,2006,3074.870127
20.0,1993,3089.315717
16.0,1967,3104.011187
19.0,2147,3120.206155
20.0,1563,3131.465935
20.0,1561,3143.436966
18.0,2194,3159.663681
19.0,1636,3171.430646
19.0,2049,3186.653086
17.0,2113,3357.547474
17.0,1794,3371.219618
15.0,2303,3388.95029
20.0,2006,3403.668009
17.0,1711,3416.849383
20.0,2001,3431.9759
18.0,2231,3448.449425
