#{"t_start": 1572369126.4986784, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,1141,319.445973
-15.0,1807,655.026662
-12.0,2151,1015.511397
19.0,1689,1380.238853
13.0,2144,1779.032315
13.0,2212,2189.147134
19.0,2194,2531.22303
15.0,2012,2902.678162
19.0,2048,3273.300782
20.0,1590,3642.682274
19.0,2082,4043.939172
18.0,1790,4423.146515
20.0,2065,4783.554226
3.0,3412,5193.509172
20.0,2003,5516.079601
16.0,2002,5905.875105
20.0,1993,6003.433373
5.0,3190,6401.792239
20.0,1993,6729.603668
19.0,2084,7135.861296
20.0,1594,7504.834775
19.0,1693,7585.425368
20.0,2113,7924.709517
20.0,2070,8285.038317
20.0,1745,8627.124321
20.0,2123,9001.088466
21.0,2632,9412.311108
20.0,2004,9792.504823
16.0,2491,10178.309504
15.0,2626,10581.795844
20.0,2211,10960.987116
21.0,2594,11340.110738
10.0,3310,11736.527575
21.0,2590,12098.172326
18.0,2728,12479.600827
21.0,2592,12841.665369
21.0,2596,13205.441804
20.0,2116,13543.452258
13.0,3079,13952.744129
21.0,2596,14310.186977
21.0,2055,14651.155522
1.678171
-21.0,849,427.916574
-20.0,960,435.20988
-21.0,839,441.782915
-21.0,790,448.081164
-21.0,757,454.034412
-18.0,1074,461.830165
-19.0,1053,469.737236
-20.0,1145,478.163331
-21.0,906,484.865712
-20.0,913,491.64275
-19.0,1265,501.071092
-16.0,1293,510.675196
-16.0,1254,520.514243
-19.0,1084,529.443306
-17.0,1334,539.866222
-21.0,1009,547.924758
-17.0,1392,558.493026
-11.0,1892,572.511384
-18.0,1358,582.109016
-19.0,1439,592.606627
-13.0,1767,717.69468
-15.0,1833,730.952132
-17.0,1539,741.739449
-19.0,1596,753.508103
-7.0,2209,769.316563
-12.0,2297,786.216743
-8.0,2182,801.437199
-8.0,2269,817.967284
-17.0,1516,829.368179
-19.0,1477,840.245215
-15.0,1703,852.968061
-15.0,1687,865.489498
-4.0,2628,884.656829
6.0,2550,903.401169
-17.0,1646,915.849776
-11.0,2167,932.452949
-10.0,2118,1104.556666
15.0,1845,1117.961149
15.0,1938,1132.500608
-8.0,2284,1149.337393
14.0,2000,1164.255753
20.0,1567,1176.339875
-5.0,2598,1195.493888
17.0,1752,1208.620675
-10.0,2096,1224.016617
20.0,1563,1236.062126
14.0,1997,1250.972885
9.0,2302,1268.738101
9.0,2378,1286.183565
-9.0,2192,1302.42196
-8.0,2398,1320.506299
20.0,1594,1473.240343
-4.0,2736,1493.578431
-3.0,2813,1514.61645
-7.0,2377,1532.046262
-7.0,2491,1550.114414
17.0,1821,1564.446184
16.0,1823,1577.609298
-8.0,2479,1596.320109
15.0,2007,1611.931416
14.0,2144,1628.060593
-9.0,2405,1645.921004
-9.0,2441,1664.231569
2.0,2888,1685.044137
20.0,1564,1696.744905
20.0,1562,1880.38479
16.0,2240,1897.622203
16.0,2012,1912.03564
12.0,2337,1929.341969
19.0,1679,1941.696137
20.0,1567,1953.857373
13.0,2511,1972.643276
19.0,2086,1987.955215
18.0,1730,2000.796505
14.0,2270,2017.740915
20.0,1565,2029.348207
20.0,2004,2044.008683
