#{"t_start": 1572369126.3563845, "env_id": "PongNoFrameskip-v4"}
r,l,t--21.0,952,310.468064
-18.0,1692,649.778421
-11.0,2205,1018.34338
18.0,1774,1384.578622
14.0,2470,1795.818293
17.0,1811,2170.173266
19.0,1633,2503.009463
20.0,1563,2880.260794
9.0,2833,3312.683472
20.0,1990,3661.962771
19.0,1624,4021.231074
20.0,1994,4433.265675
19.0,1827,4772.114256
17.0,2165,5132.03376
16.0,2248,5528.514975
21.0,1971,5904.571973
20.0,1992,6001.987006
20.0,2085,6349.142948
20.0,1564,6709.728836
20.0,1990,6805.38702
20.0,1993,7131.041195
19.0,2120,7529.918102
19.0,2136,7925.944233
17.0,2597,8310.443884
20.0,2126,8646.077782
21.0,2648,9027.1855
20.0,2124,9387.621217
21.0,2592,9822.469218
20.0,2128,10160.191533
20.0,2098,10555.603235
21.0,2591,10979.629329
21.0,2595,11340.362885
18.0,2311,11688.204255
20.0,2097,12073.104461
17.0,2680,12477.248744
20.0,2131,12819.241159
21.0,2594,13205.490986
19.0,2303,13552.344442
21.0,2628,13930.132965
20.0,2229,14291.399632
20.0,2067,14652.043502
,817,424.170509
-20.0,1006,431.844737
-19.0,939,439.118718
-20.0,1010,446.722149
-20.0,958,454.360947
-19.0,991,461.573896
-18.0,1154,470.38139
-20.0,1015,477.743515
-20.0,840,483.662272
-19.0,1123,492.336569
-18.0,1217,501.238399
-20.0,1047,508.882965
-20.0,998,517.107365
-20.0,1136,525.966819
-18.0,1180,535.35181
-20.0,993,543.389188
-17.0,1220,552.566226
-18.0,1385,563.015799
-17.0,1359,573.195328
-14.0,1680,585.087192
-16.0,1483,707.619941
-16.0,1696,720.392042
-20.0,1423,730.803931
-16.0,1809,743.744742
-16.0,1712,755.688488
-21.0,1519,766.868758
-9.0,2362,784.126834
-10.0,2182,799.680461
-12.0,2004,813.600788
-17.0,1623,826.209206
-9.0,2153,842.305656
-8.0,2203,858.600332
-7.0,2388,876.293837
-14.0,1893,890.132638
-3.0,2652,909.394408
-13.0,2104,925.543356
-9.0,2288,1098.928656
-12.0,1913,1113.153608
-11.0,2309,1130.338533
-10.0,2130,1146.168725
10.0,2214,1162.548683
-4.0,2561,1181.767675
-5.0,2545,1200.741446
-11.0,1950,1215.069303
-9.0,2168,1231.455785
18.0,1819,1245.455728
17.0,1728,1258.463544
10.0,1987,1273.866963
11.0,2041,1288.623962
-1.0,2980,1311.162121
18.0,1782,1324.045325
15.0,1908,1479.567306
18.0,1698,1491.749879
18.0,1755,1505.1775
-6.0,2479,1523.503262
-6.0,2598,1541.9859
15.0,1852,1556.435169
-7.0,2501,1574.801975
16.0,1830,1588.27394
-5.0,2629,1608.890601
-5.0,2759,1629.764978
6.0,2497,1648.515946
9.0,2555,1667.437356
19.0,1633,1679.309864
5.0,2970,1701.527309
17.0,2147,1889.475287
14.0,2294,1906.042264
18.0,1693,1918.763152
19.0,1634,1930.720629
17.0,1790,1943.829612
20.0,1590,1956.67518
15.0,1930,1970.865011
20.0,1561,1982.394359
20.0,1567,1993.684015
9.0,2803,2014.735484
11.0,2631,2034.221154
11.0,2721,2054.579814
18.0,1686,2066.753828
18.0,1819,2080.496592
-1.0,3519,2107.070716
15.0,2245,2238.380651
19.0,1650,2250.185175
20.0,1566,2261.823328
17.0,2195,2277.691373
17.0,2155,2293.504552
13.0,1972,2308.368734
20.0,2034,2323.167785
18.0,1776,2335.993506
17.0,2118,2351.554749
18.0,2087,2367.067244
-15.0,1716,2380.284263
19.0,2082,2395.854374
-7.0,2175,2412.172811
20.0,2036,2426.450743
19.0,2082,2441.914036
19.0,2086,2602.241748
20.0,1603,2613.75895
20.0,1565,2625.439991
17.0,2171,2641.887902
14.0,2472,2659.934553
20.0,1994,2674.903808
20.0,1561,2686.474829
16.0,2348,2704.059474
20.0,2005,2718.239697
18.0,2114,2733.487913
20.0,1561,2745.159042
20.0,2029,2760.268012
2.0,2706,2780.526966
20.0,2004,2795.335758
20.0,2005,2810.866016
19.0,2088,2826.651938
20.0,2005,2978.401623
20.0,2002,2993.296862
20.0,2035,3008.482365
20.0,2004,3023.616259
20.0,1992,3037.89533
15.0,2130,3053.771539
16.0,1974,3068.947793
9.0,2866,3090.010648
19.0,1684,3102.653246
19.0,1601,3114.216598
20.0,1584,3126.273653
18.0,1761,3139.394674
20.0,1564,3151.181458
12.0,2420,3168.724634
19.0,2079,3184.032212
18.0,1727,3196.843287
18.0,1731,3365.340192
18.0,2089,3381.175254
13.0,2098,3397.105765
20.0,2124,3412.74312
20.0,1993,3428.242817
16.0,2294,3444.974909
20.0,2002,3460.077312
19.0,2046,3475.001398
18.0,1671,3487.672566
19.0,1684,3500.126178
18.0,2121,3515.666612
20.0,1563,3526.866897
16.0,2247,3543.864674
20.0,2007,3558.977397
18.0,2247,3576.243
20.0,1992,3591.298755
18.0,2075,3752.573449
19.0,1633,3764.931945
20.0,1565,3776.76857
20.0,2004,3791.597405
19.0,1689,3804.308392
18.0,2122,3820.16306
12.0,2575,3838.873371
4.0,3618,3865.58883
19.0,1636,3878.04203
20.0,2003,3892.812072
19.0,1632,3905.057103
-2.0,2948,3926.537146
9.0,2587,3945.513717
12.0,3023,3967.970411
17.0,1940,4143.453852
20.0,1994,4158.016786
20.0,1563,4170.002915
17.0,1960,4184.099249
20.0,2129,4199.923352
18.0,1706,4212.867582
20.0,2006,4227.494327
20.0,1564,4238.922486
19.0,1658,4251.05661
18.0,2232,4267.975919
17.0,2335,4285.990607
20.0,2007,4300.802391
20.0,1992,4315.671828
20.0,1993,4330.28581
20.0,2005,4345.363731
20.0,2004,4359.936139
18.0,1814,4492.761615
20.0,1623,4505.191915
20.0,1990,4519.303731
18.0,2117,4534.853364
20.0,2001,4549.27032
19.0,1829,4563.075521
18.0,1970,4577.354691
16.0,2216,4593.715258
20.0,1564,4605.050959
19.0,2086,4620.590485
20.0,2005,4635.404073
19.0,1631,4647.553223
17.0,2240,4663.951144
18.0,2238,4680.0752
20.0,2006,4695.121012
19.0,2101,4710.102691
21.0,1588,4836.320429
20.0,2003,4851.045391
20.0,1595,4862.925867
19.0,1631,4874.447716
17.0,2201,4890.648504
19.0,2195,4906.862962
18.0,2139,4922.515219
20.0,1687,4934.87387
20.0,1561,4946.073717
