#{"t_start": 1572369127.3397884, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,939,308.885124
-21.0,1425,635.353985
18.0,1772,994.569811
-5.0,2735,1430.155283
14.0,2265,1784.956371
20.0,1567,2157.488335
20.0,1566,2498.952125
16.0,1974,2900.021059
19.0,1691,3255.164697
20.0,2001,3661.650027
20.0,2006,4039.312283
17.0,2241,4445.359639
16.0,2427,4799.946936
18.0,1931,5120.057833
14.0,2465,5537.519424
20.0,2004,5905.197062
19.0,1856,5995.645226
18.0,1920,6340.050486
19.0,2081,6733.02102
17.0,2165,7138.991038
3.0,3472,7593.333514
19.0,2221,7929.322733
20.0,2123,8287.106041
20.0,2001,8638.972347
20.0,2658,9026.657107
19.0,2148,9387.860619
21.0,2033,9793.088674
19.0,2150,10160.300277
20.0,2116,10555.563421
20.0,2330,10965.795158
20.0,2237,11321.996996
19.0,2672,11704.91017
21.0,2592,12097.4382
20.0,2123,12450.017961
21.0,2591,12840.753465
21.0,2591,13204.31799
21.0,2631,13567.411922
21.0,2067,13902.76367
20.0,2569,14307.876025
21.0,2634,14679.982207
