#{"t_start": 1572369127.5142765, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,848,303.984904
-11.0,2046,666.20038
-11.0,2051,1009.04913
-5.0,2474,1417.506799
19.0,1635,1754.141018
19.0,1634,2160.12928
19.0,1636,2502.05089
18.0,2065,2904.220791
19.0,1630,3252.236468
20.0,2033,3663.227536
19.0,1788,4027.809955
20.0,1562,4411.374882
20.0,2002,4779.179024
13.0,2466,5145.840717
17.0,2130,5521.331318
13.0,2670,5937.503157
20.0,1564,6322.725487
14.0,2506,6753.258833
20.0,1618,7111.945082
20.0,1616,7190.033568
20.0,1591,7503.691922
16.0,1861,7592.064327
20.0,2774,7954.203882
20.0,2770,8317.264534
20.0,2126,8644.924546
20.0,2072,8997.764363
21.0,2595,9409.572876
21.0,2048,9793.690034
20.0,2667,10186.936882
21.0,2594,10579.428074
19.0,2181,10958.510179
20.0,2089,11314.873255
20.0,2117,11677.741083
20.0,2205,12077.56015
20.0,2133,12450.378923
21.0,2590,12840.523426
20.0,2074,13177.555434
20.0,2070,13540.306462
18.0,2599,13927.45727
21.0,2591,14308.87344
21.0,2051,14649.941222
