#{"t_start": 1572469295.5060494, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,839,262.161289
-19.0,1321,567.047445
-17.0,2248,933.661011
-7.0,3329,1365.393114
-15.0,2750,1740.589284
-5.0,4350,2268.092746
7.0,3358,2698.645245
19.0,2368,3064.102992
20.0,2084,3479.429354
20.0,2088,4020.49386
21.0,2010,4449.241049
19.0,2224,4843.488914
15.0,2604,5256.380614
21.0,2009,5660.008339
15.0,2747,6078.557242
21.0,2009,6419.742221
20.0,2063,6792.478742
19.0,2290,7165.695441
,791,135.820364
-21.0,907,140.992215
-20.0,838,145.773062
-20.0,865,152.243087
-21.0,820,160.501032
-21.0,790,167.32177
-20.0,835,176.747383
-21.0,805,181.368761
-19.0,929,186.703511
-21.0,818,191.531153
-21.0,850,196.414461
-21.0,837,201.407081
-21.0,883,206.56928
-21.0,874,211.612819
-19.0,967,217.123715
-21.0,839,280.829992
-21.0,792,286.383347
-20.0,839,291.268981
-21.0,928,296.59289
-20.0,872,301.530457
-21.0,1001,307.375966
-20.0,1029,316.471644
-21.0,761,323.939341
-20.0,962,333.467864
-21.0,821,338.169801
-21.0,822,342.765893
-21.0,824,347.571798
-18.0,1196,354.390858
-20.0,1033,360.246696
-20.0,916,365.470137
-18.0,1050,371.665132
-20.0,976,379.21072
-21.0,840,388.06343
-19.0,1306,398.542943
-20.0,907,403.771834
-19.0,1053,409.897343
-19.0,1034,415.814287
-21.0,840,421.017725
-20.0,920,428.226408
-21.0,869,438.669283
-19.0,1117,448.307706
-20.0,1066,454.920325
-20.0,877,460.051137
-18.0,1280,467.44238
-20.0,915,472.703907
-21.0,913,477.810999
-19.0,1439,489.054142
-17.0,1865,598.532021
-20.0,1250,605.711538
-21.0,1400,617.422974
-21.0,1574,633.861819
-20.0,1911,645.401643
-17.0,2335,659.628299
-17.0,2256,680.474408
-20.0,2283,696.233413
-16.0,2438,710.228563
-16.0,2279,726.373931
-18.0,1972,744.595041
-17.0,2564,761.35881
-6.0,3063,780.071222
-8.0,2862,804.483318
-17.0,2528,818.825335
-17.0,2052,998.067105
-5.0,3169,1016.174956
-11.0,2247,1029.048913
-16.0,2453,1045.994407
-13.0,3186,1069.38364
-16.0,2731,1084.630672
-10.0,2826,1100.99429
-10.0,3223,1130.231734
-9.0,3100,1147.762449
-15.0,2982,1168.08767
-7.0,3569,1384.768982
-14.0,2907,1402.213561
-15.0,3091,1429.022988
-15.0,3430,1448.802937
-4.0,3254,1467.392321
-13.0,2854,1492.690184
-12.0,2884,1512.955881
-14.0,2633,1527.776333
-6.0,3396,1554.025292
-4.0,3853,1578.336853
-9.0,2994,1820.708036
-12.0,3426,1842.233465
-8.0,4107,1874.715942
-15.0,3284,1894.279224
-10.0,4152,1920.9203
-9.0,3467,1948.809902
-7.0,4132,1975.182755
1.0,4934,2007.636477
6.0,3514,2034.812503
9.0,3679,2326.966887
12.0,3588,2354.694139
14.0,3147,2379.674863
18.0,2391,2393.159015
11.0,3574,2423.782773
17.0,2401,2440.215047
18.0,2160,2454.37852
13.0,3585,2484.495617
19.0,2121,2496.390202
18.0,2361,2509.746609
10.0,3306,2727.404699
19.0,2025,2748.423464
20.0,2116,2760.248302
19.0,2307,2773.344827
17.0,2342,2796.874726
19.0,2139,2810.493094
21.0,2011,2821.781486
17.0,2217,2836.273934
18.0,2251,2857.221205
19.0,2211,2869.560863
18.0,2207,2881.968503
14.0,3054,2899.166184
18.0,2360,2922.686481
18.0,2311,2935.672396
14.0,3011,3166.676496
19.0,2120,3178.619061
15.0,2649,3194.38583
21.0,2012,3213.53444
20.0,2165,3231.324996
20.0,2089,3243.330532
20.0,2091,3255.0537
11.0,3455,3277.706869
18.0,2970,3305.994694
20.0,2177,3318.307935
18.0,2523,3332.60288
20.0,2117,3347.356598
21.0,2054,3366.992832
21.0,2012,3587.045479
20.0,2108,3598.98313
19.0,2304,3618.157786
12.0,3401,3646.60438
11.0,3129,3667.252792
16.0,2597,3690.75894
20.0,2146,3703.00812
21.0,2010,3714.155393
17.0,2364,3730.658917
10.0,2520,3755.251995
20.0,2211,3767.761367
21.0,1972,3778.770358
21.0,2010,3789.934824
21.0,2008,4117.363092
20.0,2225,4134.511482
18.0,2404,4157.213047
20.0,2149,4169.421774
20.0,2190,4181.961807
20.0,2072,4195.34199
21.0,2011,4216.540607
21.0,2013,4228.915487
21.0,2014,4244.386595
12.0,2824,4266.839277
11.0,3114,4285.361778
18.0,2374,4311.822897
20.0,2148,4323.945357
20.0,2251,4338.603604
20.0,2074,4512.230828
17.0,2635,4527.341043
20.0,2046,4539.039865
18.0,2460,4563.117285
21.0,2015,4574.449728
21.0,2014,4585.828443
21.0,2010,4604.485645
21.0,2012,4623.232141
20.0,2056,4634.781535
21.0,2008,4646.052068
