serial_timesteps,policy_entropy,n_updates,time_elapsed,fps,clipfrac,value_loss,total_timesteps,approxkl,explained_variance,policy_loss,ep_reward_mean,ep_len_mean
158336,1.0060706,1237,1501.7355000972748,998,0.104003906,0.03587564,1266688,0.0022036047,0.6864149570465088,-0.005932642,-2.82,2751.84
158464,0.9925774,1238,1502.7635028362274,950,0.12084961,0.02672952,1267712,0.0016534936,0.7433554828166962,-0.0044621527,-2.82,2751.84
158592,0.9586581,1239,1503.8434345722198,1097,0.107421875,0.025075598,1268736,0.002183131,0.7758175134658813,-0.0031890308,-2.6,2757.57
158720,1.0077782,1240,1504.7780902385712,967,0.19482422,0.02305795,1269760,0.0024932544,0.7720905989408493,-0.0025046426,-2.6,2757.57
158848,0.99543965,1241,1505.839631319046,939,0.1430664,0.027118318,1270784,0.0020313542,0.720415323972702,-0.003934618,-2.43,2763.72
158976,0.9596537,1242,1506.931012392044,950,0.107421875,0.025720786,1271808,0.0017644776,0.7849963754415512,-0.0026997633,-2.43,2763.72
159104,1.0422528,1243,1508.0105020999908,875,0.08496094,0.015784286,1272832,0.001225536,0.8520185202360153,-0.0022991607,-2.43,2763.72
159232,0.978838,1244,1509.1822407245636,903,0.15795898,0.019481517,1273856,0.0016908351,0.8029546290636063,-0.0006852236,-2.43,2763.72
159360,1.0173581,1245,1510.3179414272308,926,0.07519531,0.027016023,1274880,0.0012957609,0.7108735144138336,-0.0031847276,-2.37,2762.44
159488,0.9774194,1246,1511.425112247467,939,0.1394043,0.027546514,1275904,0.0016156734,0.7740000784397125,-0.004493241,-2.37,2762.44
159616,0.9713899,1247,1512.5178637504578,839,0.111816406,0.026760364,1276928,0.0016152331,0.7616717368364334,-0.0025840106,-2.37,2762.44
159744,0.97427917,1248,1513.7395508289337,859,0.11425781,0.029092116,1277952,0.0014338348,0.6734025776386261,-0.0040000235,-2.37,2762.44
159872,0.95373625,1249,1514.93252658844,951,0.13085938,0.020851871,1278976,0.001495108,0.7398625016212463,-0.005001898,-2.37,2762.44
160000,0.9508528,1250,1516.010461807251,1000,0.099853516,0.019868795,1280000,0.0014431875,0.8008803576231003,-0.0039542904,-2.37,2762.44
160128,0.96664566,1251,1517.0351407527924,895,0.12646484,0.021924734,1281024,0.0017747506,0.6825127005577087,-0.0037304289,-2.21,2775.79
160256,0.9378655,1252,1518.1802711486816,955,0.091308594,0.017515862,1282048,0.001478439,0.8301762640476227,-0.004522263,-2.21,2775.79
160384,0.98031545,1253,1519.2535572052002,924,0.15991211,0.025515236,1283072,0.0019444668,0.6431726217269897,-0.0039049748,-2.21,2775.79
160512,0.9400681,1254,1520.3640804290771,1005,0.09448242,0.024867047,1284096,0.0013597793,0.7863665223121643,-0.0017268094,-2.21,2775.79
160640,1.0105416,1255,1521.3838460445404,973,0.13745117,0.020123862,1285120,0.001995806,0.7811885625123978,-0.005311082,-2.21,2775.79
160768,0.948964,1256,1522.437528371811,843,0.11425781,0.03007434,1286144,0.0015354085,0.7426096200942993,-0.004516445,-2.21,2775.79
160896,1.0103961,1257,1523.6531281471252,996,0.123046875,0.02423562,1287168,0.001598422,0.7100490927696228,-0.004103203,-2.0,2782.04
161024,0.9872166,1258,1524.682885169983,1032,0.14746094,0.024110176,1288192,0.0017619343,0.7558505833148956,-0.004752702,-2.0,2782.04
161152,0.9995847,1259,1525.67644405365,986,0.0949707,0.026709119,1289216,0.0011684279,0.5679736733436584,-0.0050950153,-2.0,2782.04
161280,1.0125848,1260,1526.7159695625305,878,0.16064453,0.01916747,1290240,0.0019554615,0.8079041838645935,-0.0032768198,-2.0,2782.04
161408,1.009907,1261,1527.8829715251923,866,0.110839844,0.021642566,1291264,0.0018071521,0.7933774888515472,-0.0034131655,-2.0,2782.04
161536,1.0377678,1262,1529.067739725113,802,0.18286133,0.03278057,1292288,0.0020142295,0.7265569269657135,-0.00091923296,-1.83,2795.01
161664,1.09441,1263,1530.346436738968,807,0.14086914,0.022359306,1293312,0.0019679053,0.7527680397033691,-0.003954397,-1.7,2796.78
161792,1.0672572,1264,1531.615534543991,1079,0.103027344,0.018297458,1294336,0.0012697908,0.8424112200737,-0.0029180492,-1.7,2796.78
161920,1.0864643,1265,1532.5663356781006,909,0.06713867,0.034591433,1295360,0.0011287852,0.5992290079593658,-0.0050460678,-1.62,2806.44
162048,1.0802528,1266,1533.6940279006958,964,0.09692383,0.022293087,1296384,0.0013357888,0.7238318026065826,-0.0034466449,-1.62,2806.44
162176,1.0854423,1267,1534.757432460785,969,0.16674805,0.029574435,1297408,0.0020580224,0.6864511370658875,-0.004299552,-1.62,2806.44
162304,1.0506929,1268,1535.8153133392334,930,0.111083984,0.02598797,1298432,0.0014805208,0.7308908104896545,-0.0019082517,-1.62,2806.44
162432,1.0741882,1269,1536.917492389679,883,0.15795898,0.02409936,1299456,0.0015912929,0.7369169294834137,-0.003564023,-1.62,2806.44
162560,1.0966766,1270,1538.07794547081,927,0.15014648,0.024425078,1300480,0.0022864447,0.6655218005180359,-0.0054039075,-1.62,2806.44
162688,1.0789002,1271,1539.1839685440063,938,0.1484375,0.03152716,1301504,0.0024001247,0.5535931885242462,-0.003967396,-1.62,2806.44
162816,1.0835804,1272,1540.2774741649628,971,0.15649414,0.020958189,1302528,0.0015799728,0.7743380516767502,-0.0045363014,-1.62,2806.44
162944,1.0836437,1273,1541.3335387706757,897,0.11401367,0.032866843,1303552,0.0017190552,0.6146516501903534,-0.004794441,-1.6,2812.43
163072,1.0639634,1274,1542.475970506668,916,0.15527344,0.0283233,1304576,0.0019698692,0.7428033649921417,-0.0046185716,-1.55,2821.06
163200,1.0654613,1275,1543.5958776474,931,0.12841797,0.01811633,1305600,0.0017174442,0.8015733808279037,-0.004341875,-1.55,2821.06
163328,1.0824469,1276,1544.6968092918396,946,0.14086914,0.023325678,1306624,0.0016558138,0.7812930941581726,-0.004597347,-1.55,2821.06
163456,1.0673456,1277,1545.7807590961456,1001,0.12036133,0.020269599,1307648,0.0015147597,0.7536927759647369,-0.0035940623,-1.55,2821.06
163584,1.1005704,1278,1546.8058776855469,892,0.091796875,0.034870792,1308672,0.00111403,0.7676772475242615,-0.003969371,-1.55,2821.06
163712,1.0537643,1279,1547.955643415451,944,0.16503906,0.03578252,1309696,0.0028107248,0.6972128748893738,-0.0035668681,-1.55,2821.06
163840,1.0627662,1280,1549.0423913002014,928,0.11743164,0.03859437,1310720,0.0022834141,0.7164045572280884,-0.0041284445,-1.49,2821.54
163968,1.0528076,1281,1550.1473457813263,1023,0.114746094,0.020173129,1311744,0.0014834579,0.8327466547489166,-0.0035279153,-1.49,2821.54
164096,1.0548247,1282,1551.1496362686157,1017,0.091552734,0.02104427,1312768,0.0014433962,0.7186943888664246,-0.0034735622,-1.49,2821.54
164224,1.0362918,1283,1552.1585910320282,859,0.12670898,0.026779871,1313792,0.0014652162,0.7629955112934113,-0.0021291247,-1.49,2821.54
164352,1.0585724,1284,1553.3516640663147,947,0.1628418,0.032833964,1314816,0.0018863771,0.7270252108573914,-0.002904347,-1.44,2819.88
164480,1.022465,1285,1554.434222459793,831,0.13232422,0.03920524,1315840,0.0021131905,0.7241685390472412,-0.0025732429,-1.29,2833.9
164608,1.0506048,1286,1555.6679830551147,913,0.12207031,0.040075358,1316864,0.0018297029,0.7031843364238739,-0.0039081206,-1.26,2839.14
164736,1.0371529,1287,1556.791014432907,903,0.20703125,0.031259283,1317888,0.0023126467,0.7150758504867554,-0.00475956,-1.12,2845.01
164864,1.0779393,1288,1557.9262454509735,862,0.20507812,0.022602294,1318912,0.0024117348,0.7187197804450989,-0.0037550156,-1.12,2845.01
164992,1.0827144,1289,1559.1158182621002,1004,0.11035156,0.026470892,1319936,0.0014204857,0.7369873225688934,-0.0039806645,-1.12,2845.01
165120,1.0443674,1290,1560.1369376182556,907,0.09008789,0.025041537,1320960,0.0014067371,0.7805139869451523,-0.0035766305,-1.12,2845.01
165248,1.0929481,1291,1561.2670259475708,911,0.17675781,0.025468407,1321984,0.0020391028,0.6587446928024292,-0.005014972,-1.12,2845.01
165376,1.0897788,1292,1562.3916347026825,972,0.10131836,0.021800477,1323008,0.0019674043,0.8114568144083023,-0.0028989166,-1.12,2845.01
165504,1.0977467,1293,1563.4464123249054,889,0.20288086,0.021666858,1324032,0.001686506,0.7967251986265182,-0.0056920988,-1.12,2845.01
165632,1.1018444,1294,1564.5999782085419,938,0.14111328,0.022210252,1325056,0.0015030245,0.8027044832706451,-0.0031189334,-1.12,2845.01
165760,1.0539213,1295,1565.693576335907,827,0.10571289,0.024546582,1326080,0.001250854,0.7937619686126709,-0.0029390287,-1.04,2841.67
165888,1.0736092,1296,1566.933204650879,902,0.1159668,0.022723375,1327104,0.0015498515,0.7833348959684372,-0.00086509925,-1.04,2841.67
166016,1.1156708,1297,1568.0694570541382,902,0.10839844,0.023822434,1328128,0.0015179331,0.8287315368652344,-0.0031424202,-0.96,2852.71
166144,1.0877118,1298,1569.2064435482025,917,0.12573242,0.01776474,1329152,0.0014017564,0.8388770967721939,-0.004218949,-0.96,2852.71
166272,1.1060905,1299,1570.324381351471,928,0.1027832,0.027805142,1330176,0.0013934366,0.7369717359542847,-0.003839465,-0.96,2852.71
166400,1.0764544,1300,1571.4286005496979,924,0.13061523,0.028015586,1331200,0.0020912555,0.7385699450969696,-0.0027065745,-0.96,2852.71
166528,1.0406342,1301,1572.544231891632,1075,0.10913086,0.029330926,1332224,0.0014752559,0.7142387926578522,-0.004326922,-0.96,2852.71
166656,1.1307886,1302,1573.4985482692719,907,0.15429688,0.025299106,1333248,0.00236522,0.7911045104265213,-0.0032925862,-0.96,2852.71
166784,1.058632,1303,1574.629582643509,899,0.13232422,0.027896293,1334272,0.001538468,0.6737618446350098,-0.004112834,-0.96,2852.71
166912,1.059862,1304,1575.769191980362,931,0.1171875,0.025837172,1335296,0.0012990516,0.7524371445178986,-0.005463662,-0.96,2852.71
167040,1.0449471,1305,1576.8710589408875,850,0.10913086,0.023270428,1336320,0.0014666565,0.7627622485160828,-0.0033127419,-0.96,2852.71
167168,1.1181912,1306,1578.0777661800385,1008,0.21533203,0.022508673,1337344,0.0031627025,0.8010042011737823,-0.0023870259,-0.96,2852.71
167296,1.0802618,1307,1579.0949108600616,944,0.1784668,0.019565107,1338368,0.0018250833,0.7622508108615875,-0.0016042012,-0.9,2860.1
167424,1.114987,1308,1580.1821248531342,909,0.09667969,0.022458341,1339392,0.001124871,0.7427751421928406,-0.0043537254,-0.74,2862.71
167552,1.1017824,1309,1581.3105018138885,938,0.11328125,0.027005106,1340416,0.0015395659,0.7461929023265839,-0.005588453,-0.74,2862.71
167680,1.0796374,1310,1582.4030005931854,842,0.12451172,0.023418365,1341440,0.0013609516,0.7314242124557495,-0.003944119,-0.59,2868.22
167808,1.1077205,1311,1583.6211395263672,899,0.13745117,0.021873211,1342464,0.0014690226,0.7892668843269348,-0.0033385968,-0.52,2873.37
167936,1.0584984,1312,1584.7613787651062,1014,0.16186523,0.029432207,1343488,0.0025635713,0.6781056523323059,-0.0039842916,-0.52,2873.37
168064,1.1163039,1313,1585.7719147205353,862,0.14477539,0.016177814,1344512,0.0020731739,0.7886522114276886,-0.00374572,-0.12,2905.49
168192,1.0802256,1314,1586.9608895778656,993,0.11645508,0.020686304,1345536,0.0017730708,0.8071932792663574,-0.002313662,-0.12,2905.49
168320,1.0631186,1315,1587.9927959442139,916,0.103271484,0.0258137,1346560,0.0015537771,0.756556048989296,-0.004067272,-0.12,2905.49
168448,1.0549259,1316,1589.1118988990784,873,0.11791992,0.023737561,1347584,0.0014315788,0.7677835077047348,-0.0043782173,-0.12,2905.49
168576,1.0134653,1317,1590.2862994670868,992,0.09765625,0.032070667,1348608,0.0012768126,0.5929169058799744,-0.0036689593,-0.12,2905.49
168704,1.0754597,1318,1591.3204782009125,960,0.14746094,0.030492114,1349632,0.0016927031,0.6188477277755737,-0.00243881,-0.12,2905.49
168832,1.0477408,1319,1592.3884525299072,967,0.13427734,0.025875982,1350656,0.0015444246,0.6390153169631958,-0.0061020143,0.06,2918.99
168960,1.0923954,1320,1593.4485335350037,977,0.118652344,0.028076673,1351680,0.0012823724,0.7170127034187317,-0.0044999,0.06,2918.99
169088,1.0790707,1321,1594.498007774353,955,0.13989258,0.019230528,1352704,0.0015780802,0.7183575928211212,-0.0044807987,0.06,2918.99
169216,1.1337293,1322,1595.5710413455963,909,0.12768555,0.017349163,1353728,0.0014374004,0.8305806517601013,-0.004131191,0.06,2918.99
169344,1.0675036,1323,1596.699140071869,1024,0.10888672,0.03164197,1354752,0.0014216362,0.5905696749687195,-0.0021357299,0.06,2918.99
169472,1.0871686,1324,1597.7008590698242,1113,0.15429688,0.03387789,1355776,0.001901224,0.73295658826828,-0.004868887,0.06,2918.99
169600,1.080273,1325,1598.621554851532,874,0.1340332,0.01872886,1356800,0.0015017599,0.7985114604234695,-0.004407679,0.06,2918.99
169728,1.1183213,1326,1599.7959818840027,840,0.16113281,0.023657436,1357824,0.0020204168,0.8080474585294724,-0.006135179,0.14,2930.85
169856,1.1072888,1327,1601.0157194137573,854,0.1381836,0.02263223,1358848,0.0021227135,0.7183798849582672,-0.003326898,0.14,2930.85
169984,1.0619508,1328,1602.2148873806,944,0.14697266,0.016141498,1359872,0.0017674492,0.8603468686342239,-0.0046855034,0.14,2930.85
170112,1.1628274,1329,1603.3011481761932,898,0.13769531,0.017979193,1360896,0.0016073025,0.7221883535385132,-0.0028404666,0.14,2930.85
170240,1.1417358,1330,1604.4434213638306,957,0.12548828,0.01991872,1361920,0.001389567,0.8225507289171219,-0.0032751611,0.14,2930.85
170368,1.1373158,1331,1605.5142977237701,989,0.11035156,0.021231951,1362944,0.0013711241,0.7745423167943954,-0.005043557,0.29,2933.04
170496,1.1189468,1332,1606.5521397590637,880,0.13793945,0.024488306,1363968,0.0020943028,0.7300211489200592,-0.0041227955,0.42,2941.0
170624,1.0641134,1333,1607.7167661190033,896,0.14624023,0.039337646,1364992,0.0022896854,0.5910652875900269,-0.0043978733,0.42,2941.0
170752,1.1062733,1334,1608.8610866069794,961,0.114746094,0.020499434,1366016,0.0014311625,0.761591911315918,-0.0040356675,0.42,2941.0
170880,1.132081,1335,1609.9289510250092,1137,0.11669922,0.024862392,1367040,0.0017240009,0.6082614660263062,-0.0027422332,0.43,2943.79
171008,1.1422472,1336,1610.8308374881744,944,0.122802734,0.022091063,1368064,0.0014146158,0.7257737517356873,-0.0058310986,0.43,2943.79
171136,1.1349585,1337,1611.9162728786469,872,0.1027832,0.033254374,1369088,0.001441044,0.5672957301139832,-0.0030912224,0.69,2953.14
171264,1.091795,1338,1613.0923895835876,944,0.087402344,0.027701547,1370112,0.0011608908,0.7091183364391327,-0.0042130756,0.69,2953.14
171392,1.1216854,1339,1614.1778116226196,872,0.079833984,0.03008002,1371136,0.0010333626,0.6348985135555267,-0.004146676,0.69,2953.14
171520,1.1437945,1340,1615.3530688285828,897,0.15429688,0.018872228,1372160,0.001877128,0.8175778388977051,-0.0041657174,0.7,2960.65
171648,1.1322454,1341,1616.496877193451,878,0.15209961,0.02324157,1373184,0.0016317021,0.777409166097641,-0.004471436,0.74,2967.33
171776,1.1037939,1342,1617.664729833603,776,0.15600586,0.016882692,1374208,0.0026452527,0.8383024334907532,-0.003526946,0.79,2965.74
171904,1.1206535,1343,1618.986070394516,907,0.13354492,0.014910323,1375232,0.0019513015,0.7762706130743027,-0.006233627,0.79,2965.74
172032,1.1334716,1344,1620.1163976192474,981,0.106933594,0.0248679,1376256,0.0012076201,0.7563665807247162,-0.0039602667,0.79,2965.74
172160,1.1185541,1345,1621.1617753505707,992,0.15551758,0.017613905,1377280,0.0016541497,0.7958328872919083,-0.0042242757,0.79,2965.74
172288,1.1202011,1346,1622.1964273452759,933,0.1640625,0.012215362,1378304,0.0020843658,0.8872312977910042,-0.0044447468,0.79,2965.74
172416,1.1146119,1347,1623.2945539951324,906,0.14624023,0.015782375,1379328,0.0015856287,0.7924181669950485,-0.0010290034,0.79,2965.74
172544,1.1505287,1348,1624.4276723861694,950,0.1694336,0.01748271,1380352,0.0017466518,0.8694571703672409,-0.00414269,0.79,2965.74
172672,1.1241724,1349,1625.5060362815857,894,0.13208008,0.016960118,1381376,0.0017050209,0.7685669213533401,-0.005138543,0.92,2967.79
172800,1.1330866,1350,1626.6524243354797,923,0.123535156,0.0138855325,1382400,0.0016222179,0.8919254615902901,-0.0014598967,0.92,2967.79
172928,1.0993875,1351,1627.7637717723846,969,0.12036133,0.016440937,1383424,0.0015493003,0.7855086475610733,-0.0032163125,0.92,2967.79
173056,1.1259739,1352,1628.8214299678802,947,0.13671875,0.02614812,1384448,0.0018161313,0.6991075873374939,-0.0042389054,1.09,2964.71
173184,1.1311214,1353,1629.9036631584167,1045,0.111816406,0.021977572,1385472,0.001548557,0.7484800815582275,-0.0051017255,1.09,2964.71
173312,1.1266071,1354,1630.8857972621918,1149,0.13452148,0.02239918,1386496,0.0015175438,0.7350311577320099,-0.0050667557,1.09,2964.71
173440,1.1046321,1355,1631.7777495384216,1155,0.15112305,0.01972408,1387520,0.0018816056,0.7340950071811676,-0.0039993664,1.31,2968.91
173568,1.0635847,1356,1632.665513753891,1215,0.11254883,0.028224723,1388544,0.0016366959,0.6821281611919403,-0.0044802665,1.31,2968.91
173696,1.1560591,1357,1633.5095884799957,982,0.10986328,0.026384415,1389568,0.0016157646,0.7421346306800842,-0.0041809278,1.31,2968.91
173824,1.1200111,1358,1634.554500579834,1134,0.12011719,0.01884182,1390592,0.0012486641,0.7768294662237167,-0.0044300985,1.31,2968.91
173952,1.1412266,1359,1635.4586219787598,1169,0.1394043,0.022266014,1391616,0.0016714998,0.777272641658783,-0.0028691567,1.31,2968.91
174080,1.0571396,1360,1636.3353962898254,899,0.095947266,0.020229826,1392640,0.0010748169,0.7976230382919312,-0.0035632998,1.4,2969.94
174208,1.0658443,1361,1637.4756217002869,1150,0.12646484,0.037356447,1393664,0.0013399957,0.6515966653823853,-0.0034715303,1.4,2969.94
174336,1.0817618,1362,1638.3670163154602,1140,0.09741211,0.017614875,1394688,0.0014100837,0.8354043811559677,-0.0031700477,1.4,2976.82
174464,1.1539435,1363,1639.2668344974518,952,0.115234375,0.019798271,1395712,0.0015400173,0.8181831985712051,-0.003086945,1.59,2978.23
174592,1.0936502,1364,1640.3434736728668,906,0.13623047,0.020674985,1396736,0.0017747595,0.8322267979383469,-0.0034729769,1.59,2978.23
174720,1.1181676,1365,1641.475397825241,1002,0.14013672,0.022376984,1397760,0.0015165143,0.7929277420043945,-0.0015029616,1.59,2978.23
174848,1.074716,1366,1642.4979333877563,969,0.18188477,0.017221905,1398784,0.0018775879,0.8396042138338089,-0.00513516,1.59,2978.23
174976,1.1051149,1367,1643.557166337967,1082,0.13330078,0.022814475,1399808,0.0016700043,0.7189526557922363,-0.0036173114,1.75,2986.01
175104,1.0386113,1368,1644.5043332576752,978,0.11425781,0.03271871,1400832,0.0019003756,0.7093934416770935,-0.0034894652,1.75,2986.01
175232,1.1211264,1369,1645.5523474216461,923,0.103027344,0.02239057,1401856,0.0012271189,0.7879737615585327,-0.0043181344,1.76,2989.17
175360,1.1120394,1370,1646.662585258484,924,0.111816406,0.01931333,1402880,0.0014214981,0.822598934173584,-0.0050716433,1.76,2989.17
175488,1.1237879,1371,1647.7720081806183,953,0.12817383,0.016490078,1403904,0.0015141581,0.8243934810161591,-0.0040197326,1.76,2989.17
175616,1.1398176,1372,1648.8476049900055,970,0.12109375,0.015627448,1404928,0.001364954,0.877955824136734,-0.004277687,1.76,2989.17
175744,1.0573515,1373,1649.9044630527496,908,0.091552734,0.027473122,1405952,0.0013026093,0.7246916890144348,-0.0041326117,1.76,2989.17
175872,1.0941912,1374,1651.035233259201,826,0.12963867,0.031468946,1406976,0.0015731461,0.7798818349838257,-0.0040943627,1.98,2998.16
176000,1.1121073,1375,1652.2767741680145,865,0.12011719,0.018715978,1408000,0.0016032611,0.7790625840425491,-0.0047601354,1.98,2998.16
176128,1.1316686,1376,1653.4610683918,920,0.10498047,0.017428525,1409024,0.0013184806,0.8224232643842697,-0.00324554,1.97,3002.43
176256,1.135345,1377,1654.5753870010376,865,0.10839844,0.022981506,1410048,0.0011480278,0.7877504676580429,-0.004180215,1.97,3002.43
176384,1.0809332,1378,1655.7608251571655,926,0.13696289,0.01820948,1411072,0.0016071289,0.8380853831768036,-0.0048198095,2.13,3009.65
176512,1.1185651,1379,1656.8681454658508,1045,0.16601562,0.019361123,1412096,0.0023817073,0.8325653076171875,-0.003907166,2.13,3009.65
176640,1.1136727,1380,1657.8489723205566,1062,0.15991211,0.02456855,1413120,0.0018303446,0.722555547952652,-0.0028854022,2.13,3009.65
176768,1.0634283,1381,1658.8146226406097,1007,0.0871582,0.036826584,1414144,0.0012077845,0.7514097988605499,-0.0029400592,2.13,3009.65
176896,1.1085919,1382,1659.8326461315155,910,0.16430664,0.018817695,1415168,0.0017980188,0.8165362179279327,-0.003670309,2.13,3009.65
177024,1.0927501,1383,1660.9588508605957,804,0.14819336,0.02469448,1416192,0.0015930585,0.7203609943389893,-0.0043686246,2.65,3020.21
177152,1.0796275,1384,1662.2366588115692,1015,0.17602539,0.02064892,1417216,0.0020601582,0.8171985894441605,-0.0063656894,2.65,3020.21
177280,1.0329155,1385,1663.2459840774536,999,0.10083008,0.02896411,1418240,0.0013548388,0.6014335751533508,-0.0028101148,2.65,3020.21
177408,1.1629064,1386,1664.2725303173065,937,0.18383789,0.020696819,1419264,0.0024009026,0.7657989710569382,-0.004286468,2.65,3020.21
177536,1.0784525,1387,1665.3666598796844,969,0.14770508,0.022933455,1420288,0.0015973243,0.7721418738365173,-0.0047147735,2.65,3020.21
177664,1.1250433,1388,1666.4247779846191,1136,0.15014648,0.021503847,1421312,0.0023119731,0.7912153452634811,-0.0038799834,2.65,3020.21
177792,1.1194692,1389,1667.3276913166046,924,0.14575195,0.013992186,1422336,0.0015672438,0.8255259394645691,-0.0051132394,2.65,3020.21
177920,1.1286447,1390,1668.4368822574615,953,0.12866211,0.017595597,1423360,0.0013544294,0.800701767206192,-0.004678586,2.65,3020.21
178048,1.1019386,1391,1669.5120038986206,1031,0.12207031,0.030187719,1424384,0.0017031,0.7402704656124115,-0.003517281,2.65,3020.21
178176,1.1120559,1392,1670.5065560340881,1060,0.14257812,0.017437827,1425408,0.0016130805,0.7284759879112244,-0.003834671,2.65,3020.21
178304,1.1264652,1393,1671.4764158725739,904,0.12109375,0.02677678,1426432,0.0011696928,0.7434123158454895,-0.0023614615,2.69,3025.62
178432,1.140779,1394,1672.6110050678253,1027,0.092285156,0.021878805,1427456,0.0010800603,0.7490567564964294,-0.0034118074,2.69,3025.62
178560,1.1307979,1395,1673.608920097351,945,0.15991211,0.018808832,1428480,0.0018781626,0.7911280393600464,-0.0040760576,2.73,3023.71
178688,1.1314566,1396,1674.694001674652,945,0.16772461,0.015443809,1429504,0.0016124299,0.8259526491165161,-0.0053777783,2.73,3023.71
178816,1.0895388,1397,1675.779583454132,910,0.15966797,0.02875291,1430528,0.0018975884,0.6734946668148041,-0.0038388495,2.72,3030.95
178944,1.1684483,1398,1676.9071969985962,919,0.103027344,0.018932166,1431552,0.0013508201,0.823843777179718,-0.0044485796,2.72,3030.95
179072,1.1054652,1399,1678.0231914520264,1039,0.22363281,0.026724994,1432576,0.002427643,0.7217033207416534,-0.005393051,2.72,3030.95
179200,1.1995393,1400,1679.0103135108948,1055,0.115234375,0.018350888,1433600,0.0012748392,0.823438286781311,-0.0050277235,2.72,3030.95
179328,1.1212062,1401,1679.981580734253,1107,0.13110352,0.028716119,1434624,0.0017992323,0.7336626350879669,-0.0053688516,2.72,3030.95
179456,1.156417,1402,1680.9086182117462,900,0.15014648,0.037089974,1435648,0.0017984201,0.6337377429008484,-0.00210828,2.72,3030.95
179584,1.1556726,1403,1682.0473144054413,988,0.15673828,0.019018477,1436672,0.0018083227,0.8429210186004639,-0.0044666836,2.87,3034.06
179712,1.1795031,1404,1683.0848951339722,1012,0.114746094,0.021546703,1437696,0.0014078703,0.7362924814224243,-0.0039573717,2.87,3034.06
179840,1.1527009,1405,1684.0982751846313,892,0.10620117,0.015577992,1438720,0.0012270194,0.8388281166553497,-0.0043981355,3.05,3046.06
179968,1.1654866,1406,1685.2479515075684,977,0.14111328,0.012375121,1439744,0.0013376543,0.8786435574293137,-0.0058941767,3.05,3046.06
180096,1.1635631,1407,1686.2968800067902,965,0.095703125,0.02473385,1440768,0.0012353901,0.7443107664585114,-0.0064522848,3.05,3046.06
180224,1.1797982,1408,1687.358127117157,1003,0.15356445,0.015998496,1441792,0.0017126998,0.8474168628454208,-0.004211113,3.05,3046.06
180352,1.1522406,1409,1688.3807859420776,886,0.16503906,0.021566795,1442816,0.001567044,0.6608508229255676,-0.0067223283,3.05,3046.06
180480,1.1376607,1410,1689.5380799770355,862,0.15917969,0.026415404,1443840,0.0015911654,0.6919811964035034,-0.0044342987,3.08,3049.27
180608,1.1500884,1411,1690.7277591228485,948,0.12231445,0.03104829,1444864,0.0022824276,0.6164130866527557,-0.0024906886,3.19,3059.38
180736,1.1210886,1412,1691.8096165657043,861,0.14111328,0.025599422,1445888,0.0015451834,0.7283135652542114,-0.0032676535,3.22,3064.1
180864,1.1180125,1413,1693.001267671585,854,0.13574219,0.032281168,1446912,0.0019319952,0.6437568068504333,-0.0046107974,3.22,3064.1
180992,1.1765708,1414,1694.2021090984344,939,0.12890625,0.02446917,1447936,0.0020831702,0.708721399307251,-0.005676498,3.22,3064.1
181120,1.1631595,1415,1695.2936792373657,987,0.12402344,0.025348885,1448960,0.0014051346,0.7024088799953461,-0.004774761,3.22,3064.1
181248,1.1653316,1416,1696.3319108486176,885,0.087890625,0.023967033,1449984,0.0010436138,0.7954333573579788,-0.0043958295,3.27,3064.33
181376,1.1483405,1417,1697.4896681308746,911,0.11230469,0.016564947,1451008,0.0010606655,0.7918697148561478,-0.0036506143,3.45,3068.74
181504,1.1449116,1418,1698.6150302886963,1017,0.12573242,0.025539026,1452032,0.0013140283,0.754616767168045,-0.0037363195,3.45,3068.74
181632,1.197969,1419,1699.6225786209106,946,0.15234375,0.015664484,1453056,0.0015805729,0.7980848997831345,-0.00539169,3.45,3068.74
181760,1.164068,1420,1700.705839395523,1007,0.14331055,0.027093159,1454080,0.0023003554,0.6673786044120789,-0.005024814,3.45,3068.74
181888,1.1780457,1421,1701.7247607707977,935,0.09838867,0.035778217,1455104,0.0013985789,0.6006210446357727,-0.004494953,3.45,3068.74
182016,1.1654285,1422,1702.8218598365784,997,0.1459961,0.02793932,1456128,0.0014588201,0.6959016919136047,-0.004547432,3.45,3068.74
182144,1.1738592,1423,1703.8493819236755,946,0.1237793,0.036359385,1457152,0.0017313068,0.7159896492958069,-0.004801552,3.6,3076.48
182272,1.162779,1424,1704.9334030151367,1000,0.18530273,0.030249638,1458176,0.0018971673,0.7690240144729614,-9.776396e-05,3.6,3076.48
182400,1.1914912,1425,1705.9591064453125,963,0.119628906,0.03339678,1459200,0.0015680046,0.6924749314785004,-0.00417478,3.6,3076.48
182528,1.1634192,1426,1707.0243985652924,852,0.15283203,0.031467594,1460224,0.0017293252,0.7317447662353516,-0.0034164852,3.6,3076.48
182656,1.2098695,1427,1708.2276289463043,928,0.123535156,0.015403925,1461248,0.001305124,0.8621512651443481,-0.0031165672,3.6,3076.48
182784,1.1801838,1428,1709.332038640976,1002,0.10107422,0.017797327,1462272,0.0011466173,0.8092049360275269,-0.0033539883,3.6,3076.48
182912,1.2124687,1429,1710.3555989265442,955,0.20483398,0.012736879,1463296,0.0017369145,0.8908184692263603,-0.005786064,3.6,3076.48
