#{"t_start": 1572458529.7359185, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,820,205.671533
-21.0,779,440.96889
-20.0,1157,686.456584
-21.0,860,898.018074
-20.0,913,1128.534375
-21.0,819,1343.607461
-21.0,971,1576.081592
-21.0,853,1791.474384
-18.0,1340,2035.371733
-15.0,1403,2273.983114
-18.0,1229,2496.569292
-20.0,1546,2749.804233
-17.0,1604,3017.780769
-11.0,2030,3313.311578
-9.0,2205,3598.229717
-6.0,2738,3916.694099
-19.0,1592,4160.238452
-9.0,2222,4498.425359
-5.0,2454,4821.802587
-1.0,3075,5158.894307
,277.58353
-20.0,914,291.758053
-19.0,1151,301.83336
-19.0,1018,310.780448
-20.0,886,318.580006
-21.0,906,326.494543
-21.0,878,335.586458
-21.0,881,347.531092
-21.0,906,360.185042
-21.0,1076,369.658431
-20.0,1093,379.298226
-21.0,1019,390.154136
-21.0,791,402.671893
-21.0,821,472.702521
-21.0,801,481.734856
-21.0,997,490.495847
-21.0,883,498.254231
-20.0,892,506.145073
-21.0,899,514.860219
-20.0,835,528.186427
-20.0,1045,539.72262
-21.0,893,547.516297
-20.0,956,555.874459
-20.0,899,563.808483
-21.0,848,575.463851
-21.0,832,586.927202
-21.0,841,594.392559
-20.0,944,604.690201
-21.0,806,611.74228
-20.0,965,622.263531
-21.0,883,692.115853
-19.0,988,705.629601
-21.0,914,714.588047
-18.0,1186,726.824744
-21.0,848,734.35437
-20.0,901,742.24126
-21.0,863,749.896323
-20.0,977,763.24686
-21.0,1071,776.345598
-21.0,781,783.069737
-20.0,888,790.911964
-20.0,1021,799.863367
-21.0,838,810.148658
-20.0,1010,824.698049
-19.0,1224,838.256388
-21.0,820,845.490024
-20.0,890,853.392864
-21.0,873,919.677282
-19.0,1021,933.231106
-21.0,847,943.393002
-20.0,937,951.637936
-19.0,1190,963.887614
-21.0,917,971.920658
-21.0,907,980.409961
-20.0,837,991.230795
-19.0,1236,1008.547896
-21.0,760,1015.247224
-21.0,1001,1024.035705
-19.0,942,1032.383789
-21.0,927,1040.541316
-20.0,956,1048.821173
-20.0,1033,1060.810935
-19.0,1050,1077.373342
-20.0,929,1146.485419
-21.0,931,1154.706044
-20.0,933,1163.035499
-21.0,938,1175.910099
-19.0,1063,1189.086527
-20.0,962,1199.335051
-21.0,1060,1208.679276
-19.0,1200,1219.158118
-20.0,1014,1228.10845
-21.0,901,1238.122427
-21.0,936,1249.889684
-21.0,845,1259.863876
-19.0,990,1268.618593
-21.0,902,1276.423647
-20.0,862,1284.005013
-20.0,957,1292.444866
-21.0,821,1368.322894
-20.0,875,1382.837322
-21.0,843,1390.340702
-21.0,823,1397.411597
-19.0,942,1405.694361
-19.0,975,1414.23899
-19.0,998,1423.051255
-21.0,820,1431.212594
-20.0,842,1444.184603
-21.0,931,1454.291686
-21.0,807,1461.438852
-20.0,837,1468.678567
-20.0,946,1476.917937
-20.0,992,1493.293914
-21.0,817,1502.186422
-19.0,1034,1511.278348
-20.0,863,1518.856773
-21.0,1028,1527.909528
-19.0,1294,1602.130538
-18.0,1024,1611.120718
-20.0,919,1619.074604
-19.0,1050,1628.127901
-21.0,910,1636.023554
-21.0,869,1643.766243
-20.0,868,1654.080815
-20.0,909,1668.544969
-20.0,945,1678.589006
-21.0,975,1687.092827
-21.0,945,1695.330918
-20.0,1017,1704.231118
-20.0,996,1715.596655
-19.0,1065,1730.459165
-21.0,944,1738.774581
-20.0,871,1746.481765
-21.0,1019,1813.108653
-18.0,1040,1822.228226
-20.0,1007,1832.009629
-20.0,834,1846.092698
-21.0,876,1856.109993
-19.0,934,1864.168283
-21.0,1065,1873.473973
-20.0,1226,1884.450388
-19.0,1173,1902.562285
-20.0,933,1911.213078
-21.0,1015,1921.92469
-18.0,1072,1931.265436
-21.0,791,1938.30205
-20.0,859,1945.781526
-21.0,850,1953.139663
-20.0,943,1965.481726
-21.0,916,2044.498355
-20.0,1017,2053.383321
-21.0,892,2061.191975
-19.0,1027,2073.120413
-19.0,1152,2089.570773
-21.0,1173,2099.854276
-21.0,1095,2109.415716
-20.0,1045,2118.662508
-21.0,993,2127.34132
-18.0,1151,2143.461993
-19.0,958,2154.323904
-19.0,1361,2168.139444
-21.0,879,2175.746482
-19.0,1172,2188.93999
-19.0,1131,2281.8272
-20.0,1197,2292.923956
-19.0,935,2301.070285
-20.0,1048,2310.158624
-18.0,1117,2319.971621
-21.0,895,2327.771307
-21.0,941,2336.423966
-19.0,1233,2357.901509
-20.0,1044,2367.058274
-19.0,1462,2380.001043
-20.0,1068,2391.017233
-19.0,1113,2407.412256
-20.0,1086,2416.876281
-21.0,995,2425.627663
-19.0,1101,2435.252888
-18.0,1213,2519.328545
-21.0,1012,2533.81985
-18.0,1266,2544.838217
-19.0,1106,2554.498882
-20.0,991,2563.16541
-17.0,1510,2576.440853
-20.0,1044,2588.215818
-19.0,1281,2605.902506
-17.0,1470,2618.87729
-20.0,1198,2629.250653
-17.0,1343,2646.662146
-19.0,1426,2662.696074
-20.0,1397,2781.013496
-18.0,1571,2794.664859
-20.0,1463,2807.467897
-20.0,1494,2824.017086
-19.0,1407,2841.836576
-14.0,1774,2857.188572
-18.0,1525,2870.483952
-19.0,1285,2884.335745
-19.0,1334,2903.568596
-16.0,1635,2918.527302
-13.0,1893,2934.961823
-21.0,1250,3056.367851
-19.0,1411,3068.529299
-15.0,1963,3094.809071
-20.0,1400,3106.761528
-18.0,1795,3124.156064
-17.0,1898,3149.650803
-13.0,2243,3169.07866
-18.0,1631,3183.193485
-19.0,1798,3208.147336
-18.0,1637,3339.803101
-14.0,1940,3363.923132
-13.0,2085,3384.878425
-18.0,1644,3399.213377
-10.0,2080,3420.035239
-12.0,2075,3444.595482
-6.0,2322,3464.848188
-21.0,1355,3477.98716
-11.0,2151,3633.224631
-5.0,2258,3653.85638
-8.0,2245,3681.692908
-10.0,2248,3701.181445
-19.0,1593,3716.962541
-18.0,1564,3738.097898
-3.0,2368,3758.593916
-19.0,1454,3771.100577
-6.0,2548,3940.831344
-21.0,1267,3951.822451
-3.0,2733,3986.82174
-18.0,1635,4001.078081
-19.0,1392,4013.120408
-21.0,1322,4028.340377
-4.0,2485,4054.435216
-9.0,2486,4075.858677
-20.0,1515,4231.295432
-6.0,2339,4259.852448
-2.0,2678,4283.071673
-6.0,2456,4308.968611
-16.0,1835,4329.645225
-8.0,2597,4352.273134
-4.0,2651,4536.612837
-5.0,2529,4565.910396
-3.0,2608,4591.228752
-2.0,2862,4621.496481
-14.0,1807,4637.215028
-1.0,2742,4661.002599
-7.0,2322,4691.407374
-4.0,2704,4859.106278
-9.0,2276,4879.695343
-5.0,2563,4909.264925
-5.0,2629,4935.716619
-3.0,2880,4963.22077
7.0,2469,4991.353306
