#{"t_start": 1572458530.3502896, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,778,203.114303
-21.0,821,442.754716
-20.0,899,673.367801
-20.0,883,898.64931
-21.0,821,1122.399105
-20.0,909,1347.786109
-21.0,852,1569.875236
-21.0,910,1794.330972
-19.0,1038,2017.296571
-21.0,1024,2253.759709
-18.0,1369,2503.215261
-19.0,1328,2738.374331
-17.0,1568,3015.472703
-16.0,1616,3291.41822
-21.0,1305,3552.920974
-6.0,2467,3901.71396
-4.0,2507,4208.937421
-3.0,2725,4522.688403
-12.0,2034,4800.532776
-11.0,2168,5109.804595
