#{"t_start": 1572458530.3085816, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1059,216.779005
-20.0,894,446.698822
-19.0,1035,679.846048
-19.0,1007,904.555876
-21.0,930,1128.805011
-20.0,871,1345.84133
-19.0,1221,1588.799347
-20.0,842,1790.133527
-21.0,839,2006.676203
-19.0,1134,2259.966066
-18.0,1178,2493.440333
-18.0,1501,2747.095401
-17.0,1809,3027.546035
-15.0,2114,3317.111045
-21.0,1335,3554.373013
-5.0,2492,3903.26726
-20.0,1436,4151.676305
-4.0,2623,4517.567868
-8.0,2236,4810.9525
-6.0,2412,5122.131352
