#{"t_start": 1572458530.051508, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,849,206.572936
-21.0,1027,453.671797
-21.0,817,669.457229
-20.0,869,898.138952
-20.0,919,1128.521848
-20.0,1127,1359.418523
-20.0,1146,1584.729143
-21.0,788,1786.77437
-20.0,1024,2017.043859
-19.0,1130,2260.014352
-20.0,994,2484.685298
-20.0,1276,2735.990896
-17.0,1632,3018.86193
-12.0,2277,3324.720153
-18.0,1488,3561.835997
-9.0,2216,3887.528091
-2.0,2623,4214.174851
-8.0,2262,4500.190984
-10.0,2157,4806.773073
-4.0,2602,5131.526069
