explained_variance,total_timesteps,policy_entropy,fps,value_loss,nupdates,ep_reward_mean,ep_len_mean
0.6742717623710632,280000,1.7837493419647217,1162,0.015336577780544758,3500,-20.12,923.86
0.821780726313591,288000,1.7804219722747803,1166,0.026954907923936844,3600,-20.11,922.26
0.8269788771867752,296000,1.7824323177337646,1169,0.016031069681048393,3700,-20.12,924.81
0.7100936770439148,304000,1.7796634435653687,1171,0.015869373455643654,3800,-20.15,934.41
0.8762726113200188,312000,1.779690146446228,1173,0.016559500247240067,3900,-20.15,941.09
0.7748384028673172,320000,1.774142861366272,1176,0.026072585955262184,4000,-20.15,942.77
0.7935567051172256,328000,1.7676105499267578,1178,0.03773429989814758,4100,-20.14,947.45
0.902255691587925,336000,1.7582241296768188,1181,0.008233369328081608,4200,-20.17,946.94
0.9324966222047806,344000,1.6672207117080688,1184,0.014306701719760895,4300,-20.21,950.26
0.8162186443805695,352000,1.7567825317382812,1186,0.026676613837480545,4400,-20.28,936.55
0.81624636054039,360000,1.7131534814834595,1187,0.007786060683429241,4500,-20.29,931.08
0.8037021905183792,368000,1.7520568370819092,1190,0.02184007503092289,4600,-20.27,932.14
0.3794460892677307,376000,1.766313910484314,1191,0.011874550953507423,4700,-20.39,914.05
0.5846457183361053,384000,1.702859878540039,1193,0.052851151674985886,4800,-20.4,909.15
0.916780948638916,392000,1.7400686740875244,1195,0.01400766707956791,4900,-20.45,896.15
0.7812278568744659,400000,1.7674697637557983,1197,0.060175321996212006,5000,-20.52,887.78
0.766628310084343,408000,1.7744983434677124,1198,0.016229022294282913,5100,-20.56,883.2
0.8365579545497894,416000,1.7820056676864624,1199,0.010966342873871326,5200,-20.55,881.67
0.9024269804358482,424000,1.7722164392471313,1201,0.013615220785140991,5300,-20.54,881.86
0.479323148727417,432000,1.7811425924301147,1201,0.03587690368294716,5400,-20.54,882.84
0.5118982195854187,440000,1.7772655487060547,1203,0.03203728422522545,5500,-20.5,891.78
0.8692983239889145,448000,1.7812089920043945,1205,0.012891635298728943,5600,-20.49,897.36
0.7881324291229248,456000,1.7825559377670288,1206,0.031150752678513527,5700,-20.46,899.89
0.9161043837666512,464000,1.784132957458496,1207,0.02156396396458149,5800,-20.38,908.28
0.8097536116838455,472000,1.7833982706069946,1209,0.03189424052834511,5900,-20.28,923.86
0.876114197075367,480000,1.7767874002456665,1211,0.012660759501159191,6000,-20.28,926.15
0.8921014964580536,488000,1.7846014499664307,1211,0.009053470566868782,6100,-20.2,934.1
0.8070233464241028,496000,1.7821868658065796,1212,0.01561073400080204,6200,-20.2,934.07
0.6445241272449493,504000,1.7777286767959595,1166,0.05222310870885849,6300,-20.17,933.38
0.8250841498374939,512000,1.7743667364120483,1167,0.04659203067421913,6400,-20.17,936.41
0.9465038292109966,520000,1.7778418064117432,1169,0.006643650587648153,6500,-20.17,938.39
0.8228038847446442,528000,1.7802671194076538,1171,0.077945277094841,6600,-20.21,934.97
0.9357166886329651,536000,1.7765285968780518,1173,0.011303613893687725,6700,-20.17,943.01
0.9603938609361649,544000,1.7875306606292725,1174,0.0071563078090548515,6800,-20.22,939.5
0.896808959543705,552000,1.7847785949707031,1177,0.010990126058459282,6900,-20.27,940.82
0.8488482385873795,560000,1.7872674465179443,1179,0.036476295441389084,7000,-20.33,936.02
0.743052214384079,568000,1.784654974937439,1180,0.02392522059381008,7100,-20.35,936.09
0.8296881765127182,576000,1.7830890417099,1183,0.03990582004189491,7200,-20.37,933.11
0.8606774508953094,584000,1.7810684442520142,1183,0.014965379610657692,7300,-20.4,932.12
0.8594172596931458,592000,1.7843538522720337,1183,0.015678882598876953,7400,-20.42,933.4
0.7858866453170776,600000,1.784552812576294,1184,0.013827541843056679,7500,-20.42,933.36
0.7241469621658325,608000,1.7859604358673096,1184,0.051097989082336426,7600,-20.37,937.93
0.8581914454698563,616000,1.7823177576065063,1185,0.02576095424592495,7700,-20.3,946.75
0.8455127775669098,624000,1.77207350730896,1186,0.015493491664528847,7800,-20.33,941.01
0.9457307606935501,632000,1.7855777740478516,1188,0.013405637815594673,7900,-20.31,940.1
0.8761200308799744,640000,1.7883460521697998,1189,0.008771156892180443,8000,-20.29,938.93
0.9118083789944649,648000,1.7840579748153687,1189,0.020009923726320267,8100,-20.26,947.9
0.8426862508058548,656000,1.7876224517822266,1190,0.03803102299571037,8200,-20.2,950.85
0.8550481647253036,664000,1.7790277004241943,1191,0.01322684995830059,8300,-20.24,949.14
0.942188024520874,672000,1.7856533527374268,1191,0.0037183421663939953,8400,-20.23,953.85
0.7157047092914581,680000,1.786981225013733,1192,0.0643606185913086,8500,-20.26,949.6
0.666290670633316,688000,1.7866432666778564,1192,0.019174698740243912,8600,-20.22,949.83
0.913291908800602,696000,1.7892696857452393,1192,0.035862985998392105,8700,-20.27,944.69
0.8724503368139267,704000,1.7882165908813477,1193,0.018450265750288963,8800,-20.32,940.42
0.7583939582109451,712000,1.786744475364685,1195,0.028334086760878563,8900,-20.33,932.01
0.8369078189134598,720000,1.7874667644500732,1195,0.06592415273189545,9000,-20.29,938.13
0.7682163268327713,728000,1.7868760824203491,1196,0.021273845806717873,9100,-20.31,939.75
0.8119552284479141,736000,1.7872663736343384,1197,0.03251653537154198,9200,-20.38,927.34
0.9794989973306656,744000,1.7894401550292969,1197,0.006528378464281559,9300,-20.34,929.88
0.874823734164238,752000,1.7887929677963257,1167,0.014636049047112465,9400,-20.38,917.94
0.6019313037395477,760000,1.7888758182525635,1167,0.0837457925081253,9500,-20.37,915.25
0.9239617735147476,768000,1.7886745929718018,1168,0.007427764590829611,9600,-20.35,917.24
0.9008043929934502,776000,1.7873790264129639,1169,0.009634299203753471,9700,-20.25,923.71
0.9348594769835472,784000,1.786812424659729,1170,0.011821339838206768,9800,-20.21,928.68
0.8887006267905235,792000,1.7861087322235107,1171,0.03257947787642479,9900,-20.15,936.79
0.7710138708353043,800000,1.788764238357544,1172,0.032487571239471436,10000,-20.16,933.9
0.9403793811798096,808000,1.7861268520355225,1174,0.00717751681804657,10100,-20.23,934.33
0.9067848324775696,816000,1.7828567028045654,1175,0.018151625990867615,10200,-20.2,934.22
0.9438857547938824,824000,1.7811988592147827,1176,0.008756044320762157,10300,-20.19,934.69
0.8878127485513687,832000,1.7870352268218994,1177,0.007655620574951172,10400,-20.15,939.25
0.8651315271854401,840000,1.781029462814331,1178,0.019310373812913895,10500,-20.2,938.04
0.9394855089485645,848000,1.7822481393814087,1179,0.013161550275981426,10600,-20.2,945.89
0.9463566206395626,856000,1.7815231084823608,1180,0.0163347776979208,10700,-20.19,946.38
0.8277023583650589,864000,1.7854598760604858,1181,0.00835720170289278,10800,-20.26,945.03
0.8125721365213394,872000,1.786304235458374,1181,0.0429498627781868,10900,-20.26,950.55
0.8331170529127121,880000,1.785909652709961,1182,0.013045964762568474,11000,-20.38,941.85
0.9464211277663708,888000,1.7854948043823242,1183,0.019058994948863983,11100,-20.42,934.04
0.9007085487246513,896000,1.7886590957641602,1184,0.009596778079867363,11200,-20.4,930.05
0.961084607988596,904000,1.786607027053833,1184,0.006824813783168793,11300,-20.39,931.96
0.9320636317133904,912000,1.787341833114624,1185,0.0195561982691288,11400,-20.42,930.55
0.932492196559906,920000,1.788262963294983,1186,0.01544610969722271,11500,-20.37,937.11
0.8036091774702072,928000,1.783252477645874,1187,0.0656343400478363,11600,-20.34,936.48
0.9373795837163925,936000,1.7848889827728271,1187,0.008147850632667542,11700,-20.36,939.07
0.8800161480903625,944000,1.7894614934921265,1187,0.025162547826766968,11800,-20.34,939.37
0.9626831114292145,952000,1.7897974252700806,1188,0.01567409560084343,11900,-20.31,939.43
0.9658627770841122,960000,1.7912979125976562,1189,0.006978726480156183,12000,-20.35,933.44
0.9187953248620033,968000,1.791015863418579,1189,0.018125880509614944,12100,-20.32,932.63
0.8658224642276764,976000,1.7899757623672485,1190,0.02248605713248253,12200,-20.31,934.05
0.9091362580657005,984000,1.7898426055908203,1190,0.009251759387552738,12300,-20.28,943.59
0.8550880253314972,992000,1.789682149887085,1191,0.013403314165771008,12400,-20.26,947.9
0.9246149510145187,1000000,1.7903333902359009,1191,0.015818174928426743,12500,-20.25,945.08
0.9280994832515717,1008000,1.789366364479065,1166,0.023886997252702713,12600,-20.27,939.44
0.837893083691597,1016000,1.7880643606185913,1167,0.0124053368344903,12700,-20.26,938.9
0.9417520947754383,1024000,1.7879520654678345,1168,0.01381981372833252,12800,-20.3,936.77
0.6392865777015686,1032000,1.7886422872543335,1168,0.04623331502079964,12900,-20.28,933.23
0.9232662692666054,1040000,1.7865447998046875,1169,0.01829904317855835,13000,-20.29,937.41
0.6835472881793976,1048000,1.7858731746673584,1170,0.06768995523452759,13100,-20.25,940.53
0.8138649761676788,1056000,1.786389946937561,1170,0.053763389587402344,13200,-20.21,939.93
0.9523914940655231,1064000,1.7885363101959229,1171,0.011102806776762009,13300,-20.15,946.72
0.8856758251786232,1072000,1.7885868549346924,1172,0.016793111339211464,13400,-20.17,939.31
0.8550472408533096,1080000,1.790177583694458,1173,0.011310751549899578,13500,-20.16,940.59
0.8680671155452728,1088000,1.7899158000946045,1173,0.018806150183081627,13600,-20.18,943.83
0.9750487096607685,1096000,1.7894138097763062,1174,0.006357081234455109,13700,-20.14,947.55
0.8583348989486694,1104000,1.7883508205413818,1175,0.012258977629244328,13800,-20.13,947.29
0.7917185127735138,1112000,1.7897636890411377,1176,0.02735111117362976,13900,-20.17,944.61
0.9209533408284187,1120000,1.7887420654296875,1176,0.021495571359992027,14000,-20.1,952.25
0.8238639533519745,1128000,1.7863794565200806,1177,0.03902890160679817,14100,-20.12,952.72
0.8264922797679901,1136000,1.78464674949646,1177,0.020760223269462585,14200,-20.16,942.28
0.8816245943307877,1144000,1.7823330163955688,1178,0.029072552919387817,14300,-20.16,942.19
0.9225742071866989,1152000,1.7761377096176147,1179,0.023613600060343742,14400,-20.23,939.61
0.9481239840388298,1160000,1.7794764041900635,1179,0.010691074654459953,14500,-20.3,926.92
0.9698526263237,1168000,1.7810497283935547,1180,0.011613314971327782,14600,-20.27,934.89
0.9141171798110008,1176000,1.785913109779358,1181,0.012787258252501488,14700,-20.25,935.02
0.9237456023693085,1184000,1.7839555740356445,1182,0.012304157018661499,14800,-20.25,931.29
0.8772215768694878,1192000,1.7855892181396484,1182,0.01999804750084877,14900,-20.23,938.43
0.8801309615373611,1200000,1.7835630178451538,1182,0.010683653876185417,15000,-20.3,936.54
0.9600422717630863,1208000,1.7881557941436768,1183,0.012770891189575195,15100,-20.24,941.86
0.9619969949126244,1216000,1.7878713607788086,1184,0.017925497144460678,15200,-20.21,945.64
0.9091285094618797,1224000,1.7874994277954102,1184,0.015761366114020348,15300,-20.22,937.91
0.8782243952155113,1232000,1.7838459014892578,1185,0.015235069207847118,15400,-20.17,944.94
0.9577417634427547,1240000,1.7821741104125977,1186,0.007887820713222027,15500,-20.14,948.26
0.8416418731212616,1248000,1.7852951288223267,1186,0.020279597491025925,15600,-20.13,948.66
0.938954621553421,1256000,1.7834861278533936,1170,0.0203702449798584,15700,-20.12,951.82
0.9123389422893524,1264000,1.7864431142807007,1171,0.008483877405524254,15800,-20.17,945.26
0.9695344772189856,1272000,1.782738447189331,1171,0.006428445689380169,15900,-20.2,949.23
0.7716275751590729,1280000,1.7865545749664307,1172,0.0576820969581604,16000,-20.2,945.8
0.7456867694854736,1288000,1.7828222513198853,1173,0.02594929374754429,16100,-20.24,942.29
0.908520832657814,1296000,1.7879667282104492,1173,0.01145860180258751,16200,-20.18,953.31
0.9412435442209244,1304000,1.7886310815811157,1174,0.011901992373168468,16300,-20.19,948.1
0.926981657743454,1312000,1.7889156341552734,1174,0.016330821439623833,16400,-20.22,951.35
0.9128313735127449,1320000,1.784163236618042,1175,0.012302057817578316,16500,-20.27,946.43
0.8787019476294518,1328000,1.788597822189331,1175,0.017799746245145798,16600,-20.27,949.84
0.9543785601854324,1336000,1.7873388528823853,1176,0.007842689752578735,16700,-20.28,951.91
0.9634176380932331,1344000,1.7884668111801147,1176,0.01066089328378439,16800,-20.26,953.09
0.9726994354277849,1352000,1.7894243001937866,1177,0.010453777387738228,16900,-20.25,953.36
0.9364399164915085,1360000,1.7885081768035889,1177,0.016636934131383896,17000,-20.22,954.71
0.8992081582546234,1368000,1.7858844995498657,1178,0.03485354781150818,17100,-20.19,954.59
0.862833559513092,1376000,1.7875999212265015,1178,0.018864890560507774,17200,-20.17,950.32
0.9529674239456654,1384000,1.7884666919708252,1179,0.012727794237434864,17300,-20.14,949.58
0.9109113961458206,1392000,1.7877877950668335,1180,0.011898662894964218,17400,-20.17,943.58
0.9198992401361465,1400000,1.787489652633667,1180,0.02227543480694294,17500,-20.21,943.52
0.7877026200294495,1408000,1.789282202720642,1181,0.021777160465717316,17600,-20.18,945.83
0.7533349990844727,1416000,1.7900100946426392,1182,0.025884097442030907,17700,-20.23,939.21
0.9645680673420429,1424000,1.790196418762207,1183,0.00983143039047718,17800,-20.24,936.41
0.8493586331605911,1432000,1.7896044254302979,1183,0.037049077451229095,17900,-20.23,938.35
0.8998663350939751,1440000,1.7887529134750366,1183,0.012609511613845825,18000,-20.25,937.81
0.7965448051691055,1448000,1.7886778116226196,1184,0.021129120141267776,18100,-20.24,942.67
0.691290408372879,1456000,1.7904796600341797,1185,0.021759217604994774,18200,-20.18,948.13
0.7964337319135666,1464000,1.791076421737671,1185,0.04924538731575012,18300,-20.15,948.23
0.8684762418270111,1472000,1.7897189855575562,1185,0.03975103050470352,18400,-20.18,949.46
0.9422624744474888,1480000,1.7908403873443604,1186,0.009039545431733131,18500,-20.2,957.02
0.7983670085668564,1488000,1.7904598712921143,1186,0.059039779007434845,18600,-20.17,958.27
0.8736528307199478,1496000,1.789266586303711,1186,0.04003050550818443,18700,-20.12,957.68
0.792151689529419,1504000,1.7884544134140015,1171,0.033849235624074936,18800,-20.09,957.07
0.9576514363288879,1512000,1.7853091955184937,1172,0.01098604965955019,18900,-20.04,964.94
0.6925077438354492,1520000,1.7893059253692627,1172,0.05796404927968979,19000,-20.04,962.63
0.7675069570541382,1528000,1.7866499423980713,1173,0.05096403509378433,19100,-20.03,959.46
0.9740223586559296,1536000,1.7906696796417236,1174,0.006590242497622967,19200,-19.98,967.53
0.901117280125618,1544000,1.7859020233154297,1174,0.016099845990538597,19300,-20.01,966.18
0.7635337114334106,1552000,1.790930151939392,1174,0.01702563464641571,19400,-20.07,966.83
0.9423392303287983,1560000,1.7898788452148438,1174,0.010206679813563824,19500,-20.11,964.12
0.8378625214099884,1568000,1.791540503501892,1175,0.03326530009508133,19600,-20.11,957.89
0.9705775137990713,1576000,1.7906873226165771,1176,0.00680114421993494,19700,-20.11,953.17
0.8988943323493004,1584000,1.7914100885391235,1177,0.025232667103409767,19800,-20.14,952.51
0.8405603170394897,1592000,1.790475845336914,1177,0.04906858131289482,19900,-20.14,954.99
0.8229142874479294,1600000,1.7893612384796143,1177,0.05571938678622246,20000,-20.15,958.71
0.954386118799448,1608000,1.7878210544586182,1178,0.006750054657459259,20100,-20.17,950.93
0.964725911617279,1616000,1.7884235382080078,1178,0.007643143646419048,20200,-20.14,952.69
0.8646412938833237,1624000,1.790077805519104,1178,0.0312664620578289,20300,-20.09,958.07
0.9259275272488594,1632000,1.7875182628631592,1179,0.02127114310860634,20400,-20.14,945.86
0.8877438679337502,1640000,1.789868712425232,1179,0.019670959562063217,20500,-20.12,947.44
0.6660404801368713,1648000,1.789268136024475,1179,0.021952975541353226,20600,-20.03,948.42
0.9182596802711487,1656000,1.7887170314788818,1180,0.020996788516640663,20700,-19.96,953.49
0.9348827674984932,1664000,1.7890914678573608,1180,0.014715907163918018,20800,-19.96,955.68
0.92167017608881,1672000,1.7905508279800415,1181,0.008954103104770184,20900,-19.94,955.99
0.9059251770377159,1680000,1.7879631519317627,1181,0.016019191592931747,21000,-19.95,960.44
0.9050334915518761,1688000,1.7875988483428955,1182,0.0342862531542778,21100,-19.95,959.33
0.8141766637563705,1696000,1.7887760400772095,1182,0.04484691098332405,21200,-19.96,958.76
0.9204389452934265,1704000,1.786397933959961,1183,0.015160609968006611,21300,-19.92,959.32
0.9482090622186661,1712000,1.7857367992401123,1183,0.013504402711987495,21400,-19.92,966.31
0.9600523635745049,1720000,1.789698839187622,1183,0.014657852239906788,21500,-19.98,963.56
0.9742250833660364,1728000,1.7884877920150757,1183,0.009551333263516426,21600,-19.98,964.38
0.9635290950536728,1736000,1.7895901203155518,1184,0.018282372504472733,21700,-20.0,960.0
0.821943998336792,1744000,1.7842552661895752,1184,0.015465443022549152,21800,-20.07,957.9
0.9009265527129173,1752000,1.7775003910064697,1170,0.029895281419157982,21900,-20.12,954.44
0.9131002202630043,1760000,1.7846863269805908,1170,0.014553782530128956,22000,-20.1,953.92
0.9057046100497246,1768000,1.780575156211853,1171,0.012909220531582832,22100,-20.14,946.05
0.8750413358211517,1776000,1.778747797012329,1171,0.017000362277030945,22200,-20.1,948.99
0.7233725786209106,1784000,1.7764465808868408,1172,0.039275966584682465,22300,-20.14,949.66
0.9785555023699999,1792000,1.7738306522369385,1172,0.007285945117473602,22400,-20.15,947.07
0.8768048956990242,1800000,1.7768852710723877,1172,0.017802942544221878,22500,-20.22,938.93
0.9418424926698208,1808000,1.7862329483032227,1173,0.009495286270976067,22600,-20.23,937.61
0.8732808530330658,1816000,1.7781083583831787,1173,0.021380160003900528,22700,-20.18,941.17
0.8793928399682045,1824000,1.7855501174926758,1174,0.053515903651714325,22800,-20.22,939.55
0.9041034877300262,1832000,1.7869495153427124,1174,0.010315599851310253,22900,-20.19,939.04
0.8525410741567612,1840000,1.7862930297851562,1174,0.02628115937113762,23000,-20.19,938.55
0.9646843262016773,1848000,1.7858673334121704,1175,0.008313779719173908,23100,-20.17,939.5
0.8634370416402817,1856000,1.7776340246200562,1175,0.013667965307831764,23200,-20.2,935.2
0.8534212708473206,1864000,1.7834365367889404,1175,0.019805770367383957,23300,-20.18,937.63
0.7790883928537369,1872000,1.7881641387939453,1176,0.02860913798213005,23400,-20.22,937.86
0.9227051809430122,1880000,1.78925359249115,1176,0.0257373359054327,23500,-20.19,935.35
0.804678350687027,1888000,1.7883551120758057,1176,0.05611919239163399,23600,-20.16,939.94
0.8650605380535126,1896000,1.7866147756576538,1177,0.013445946387946606,23700,-20.07,951.27
0.9420525692403316,1904000,1.7737983465194702,1177,0.028227392584085464,23800,-20.02,954.0
0.8843597918748856,1912000,1.7821753025054932,1178,0.017661217600107193,23900,-20.07,948.67
0.9041889384388924,1920000,1.7879356145858765,1178,0.019847379997372627,24000,-20.04,950.82
0.9264861643314362,1928000,1.7838459014892578,1179,0.011593771167099476,24100,-20.08,948.8
0.8516300171613693,1936000,1.788771629333496,1179,0.03315021097660065,24200,-20.12,946.3
0.916668526828289,1944000,1.7874151468276978,1179,0.0234682597219944,24300,-20.12,947.59
0.9224050045013428,1952000,1.7828737497329712,1179,0.023776253685355186,24400,-20.03,955.02
0.8422333151102066,1960000,1.781808853149414,1180,0.02219216153025627,24500,-20.05,953.59
0.9418884590268135,1968000,1.7884334325790405,1180,0.009542602114379406,24600,-20.08,945.51
0.8858387321233749,1976000,1.7850525379180908,1181,0.02048177644610405,24700,-20.1,943.18
0.9352551102638245,1984000,1.7871052026748657,1181,0.015456694178283215,24800,-20.14,941.71
0.9250652864575386,1992000,1.7892955541610718,1181,0.017903726547956467,24900,-20.19,939.88
0.8104232102632523,2000000,1.790304183959961,1181,0.06634719669818878,25000,-20.22,938.21
0.8967862501740456,2008000,1.7909326553344727,1170,0.025298070162534714,25100,-20.2,941.77
0.9465380311012268,2016000,1.7889626026153564,1170,0.007007756270468235,25200,-20.12,945.48
0.9371564090251923,2024000,1.7894624471664429,1171,0.013270309194922447,25300,-20.08,951.53
0.44543617963790894,2032000,1.7904062271118164,1171,0.018459385260939598,25400,-20.15,943.94
0.9485090598464012,2040000,1.7894115447998047,1171,0.01582394354045391,25500,-20.23,933.06
0.936295360326767,2048000,1.7840003967285156,1172,0.02286447025835514,25600,-20.24,936.33
0.9341293424367905,2056000,1.7856910228729248,1172,0.019888412207365036,25700,-20.26,935.72
0.9353170767426491,2064000,1.7890008687973022,1173,0.02054443582892418,25800,-20.27,941.87
0.9134848117828369,2072000,1.7898403406143188,1173,0.01576368696987629,25900,-20.2,949.74
0.9722581021487713,2080000,1.7869846820831299,1173,0.011123614385724068,26000,-20.17,956.45
0.9009323418140411,2088000,1.7865737676620483,1174,0.030912453308701515,26100,-20.2,946.26
0.91386978328228,2096000,1.7825969457626343,1174,0.02295413427054882,26200,-20.19,948.36
0.9039875939488411,2104000,1.7874162197113037,1174,0.03206735849380493,26300,-20.2,947.89
0.9129340350627899,2112000,1.7854712009429932,1174,0.010464916937053204,26400,-20.26,946.14
0.9911490231752396,2120000,1.7880645990371704,1175,0.003800738137215376,26500,-20.28,944.37
0.8892558887600899,2128000,1.786241888999939,1175,0.023967545479536057,26600,-20.21,954.45
0.8780296593904495,2136000,1.7869666814804077,1175,0.02456584945321083,26700,-20.2,959.67
0.67037433385849,2144000,1.7879568338394165,1175,0.030297407880425453,26800,-20.17,964.75
0.8298987448215485,2152000,1.7892621755599976,1176,0.028670987114310265,26900,-20.12,970.01
0.9130206480622292,2160000,1.7894980907440186,1176,0.015137886628508568,27000,-20.11,967.17
0.9331503286957741,2168000,1.7903947830200195,1176,0.005094402469694614,27100,-20.17,961.5
0.7764680832624435,2176000,1.7830642461776733,1176,0.028628956526517868,27200,-20.13,959.35
0.9411971010267735,2184000,1.7880388498306274,1177,0.011686853133141994,27300,-20.16,959.04
0.782333493232727,2192000,1.7896766662597656,1177,0.030985727906227112,27400,-20.12,967.3
0.9502793811261654,2200000,1.787238359451294,1177,0.012880219146609306,27500,-20.08,971.34
0.9614358395338058,2208000,1.787311315536499,1178,0.00870154332369566,27600,-20.06,976.19
0.9608979262411594,2216000,1.786425232887268,1178,0.011125490069389343,27700,-20.04,979.22
0.9636684656143188,2224000,1.7864052057266235,1178,0.008793710730969906,27800,-20.04,981.81
0.9473116099834442,2232000,1.7901763916015625,1179,0.009115517139434814,27900,-20.05,976.53
0.9454264044761658,2240000,1.7883765697479248,1179,0.011346922256052494,28000,-19.98,975.58
0.9168759137392044,2248000,1.789341688156128,1179,0.018827354535460472,28100,-19.99,971.03
0.9341340065002441,2256000,1.7880491018295288,1168,0.010199205949902534,28200,-19.96,975.49
0.911596029996872,2264000,1.7879915237426758,1169,0.031583238393068314,28300,-19.91,983.05
0.9644064716994762,2272000,1.7896530628204346,1169,0.010191503912210464,28400,-19.94,979.02
0.8896175175905228,2280000,1.7888838052749634,1170,0.04679527133703232,28500,-19.95,982.32
0.9224244430661201,2288000,1.789288878440857,1170,0.013022201135754585,28600,-20.0,976.35
0.9421204924583435,2296000,1.7886062860488892,1170,0.009788056835532188,28700,-20.01,971.77
0.8991020694375038,2304000,1.7820262908935547,1171,0.01415399182587862,28800,-20.0,972.8
0.8922022208571434,2312000,1.784349799156189,1171,0.025873366743326187,28900,-19.97,978.35
0.8644687831401825,2320000,1.785398244857788,1171,0.025306731462478638,29000,-20.01,971.26
0.8947522714734077,2328000,1.7890660762786865,1171,0.0410182811319828,29100,-19.97,975.03
0.862090677022934,2336000,1.7826831340789795,1171,0.034819282591342926,29200,-20.03,973.0
0.8293052762746811,2344000,1.7866265773773193,1172,0.04512244835495949,29300,-20.01,980.87
0.9771064110100269,2352000,1.787561058998108,1172,0.00686640152707696,29400,-19.99,981.59
0.9430036544799805,2360000,1.7890087366104126,1173,0.015326079912483692,29500,-20.08,973.16
0.9067455530166626,2368000,1.7838188409805298,1173,0.011818720027804375,29600,-20.08,978.33
0.9058091789484024,2376000,1.7885417938232422,1173,0.03569865599274635,29700,-20.05,979.09
0.7507550865411758,2384000,1.7865527868270874,1173,0.05978475138545036,29800,-20.02,983.04
0.9537335112690926,2392000,1.7870473861694336,1174,0.00941490475088358,29900,-20.04,978.91
0.9181811437010765,2400000,1.7890808582305908,1174,0.01666988991200924,30000,-20.06,974.15
0.8073681443929672,2408000,1.7892992496490479,1175,0.027550484985113144,30100,-20.09,969.28
0.7695087492465973,2416000,1.7881734371185303,1175,0.03103785216808319,30200,-20.01,980.84
0.8717203140258789,2424000,1.7851788997650146,1175,0.03742638975381851,30300,-20.01,988.68
0.8603891730308533,2432000,1.7822335958480835,1176,0.018102064728736877,30400,-19.98,993.47
