#{"t_start": 1572458530.1565108, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,1040,215.800767
-21.0,820,442.858939
-21.0,834,670.296989
-20.0,1095,908.957334
-21.0,823,1122.759665
-20.0,1013,1353.137525
-21.0,811,1568.129709
-21.0,883,1792.886279
-21.0,1350,2035.378555
-20.0,1120,2259.479431
-19.0,1143,2491.873629
-17.0,1279,2735.999928
-19.0,1509,3012.739168
-19.0,1762,3298.546741
-20.0,1291,3552.463358
-21.0,1390,3844.955692
-19.0,1531,4156.286088
-10.0,2303,4502.081507
-11.0,1866,4792.367122
-3.0,2802,5142.493659
48721
-21.0,823,301.251088
-19.0,1133,311.21115
-20.0,909,319.247216
-20.0,1024,328.236103
-21.0,908,338.964471
-21.0,998,353.184518
-20.0,871,362.755814
-20.0,1008,371.665346
-18.0,1136,381.726788
-20.0,860,391.187771
-20.0,835,405.126506
-20.0,968,475.888922
-21.0,811,484.492288
-20.0,1046,493.715271
-18.0,1208,504.38475
-20.0,954,512.654728
-21.0,1018,528.55542
-21.0,1024,539.888841
-20.0,945,548.202085
-21.0,779,554.978174
-21.0,785,561.895687
-21.0,966,573.17408
-21.0,1032,587.782778
-19.0,1067,599.220024
-21.0,993,607.904249
-20.0,1060,617.219273
-20.0,865,629.252805
-20.0,902,697.522479
-21.0,1053,712.027907
-21.0,821,721.114303
-20.0,1020,730.111467
-21.0,910,737.989867
-19.0,969,746.462044
-20.0,860,756.919947
-19.0,1009,771.349926
-17.0,1170,781.645671
-20.0,1133,791.572133
-19.0,1430,804.175076
-19.0,1084,818.508232
-21.0,879,830.953798
-20.0,902,840.836119
-20.0,970,849.364812
-20.0,947,914.323809
-21.0,910,925.123132
-20.0,943,939.930366
-21.0,758,946.471175
-21.0,791,953.486393
-21.0,838,962.628116
-19.0,1065,971.954335
-20.0,1077,982.441666
-20.0,980,996.789012
-21.0,981,1009.112897
-21.0,1026,1018.132743
-21.0,810,1025.249483
-21.0,883,1033.097433
-21.0,886,1040.877227
-21.0,960,1049.20526
-20.0,948,1060.444366
-21.0,882,1073.620806
-21.0,899,1144.331929
-20.0,928,1152.52651
-21.0,883,1160.316874
-20.0,870,1170.852651
-20.0,926,1184.601983
-20.0,869,1192.186536
-19.0,1026,1203.093677
-20.0,863,1210.706272
-19.0,1163,1220.87047
-21.0,937,1229.163056
-20.0,896,1239.704537
-20.0,1048,1254.359646
-21.0,843,1261.785399
-19.0,1117,1271.631303
-19.0,1050,1280.86608
-21.0,903,1288.792693
-19.0,1081,1302.124202
-20.0,831,1379.12526
-20.0,978,1389.682214
-20.0,1011,1398.514319
-18.0,1200,1409.176598
-19.0,942,1417.3244
-20.0,1009,1426.180326
-20.0,1032,1439.101576
-19.0,933,1452.026733
-21.0,959,1460.400568
-21.0,886,1468.062832
-21.0,1046,1477.230983
-20.0,1092,1495.86611
-19.0,1006,1505.186104
-21.0,781,1511.968066
-19.0,1171,1522.31576
-16.0,1425,1597.502546
-20.0,990,1606.227574
-20.0,1209,1616.786108
-19.0,915,1624.710691
-19.0,1067,1634.032655
-20.0,899,1641.843479
-20.0,924,1651.866352
-21.0,852,1664.84433
-20.0,922,1674.788956
-18.0,1137,1686.53051
-21.0,876,1694.163877
-18.0,1177,1704.416342
-19.0,1010,1715.910976
-21.0,909,1729.427561
-20.0,966,1737.93703
-20.0,840,1745.402046
-19.0,1026,1811.997475
-21.0,1023,1820.918823
-17.0,1240,1833.744622
-21.0,843,1847.596084
-19.0,972,1857.920844
-21.0,985,1866.510098
-21.0,927,1874.564198
-20.0,974,1883.057118
-19.0,1013,1896.748053
-21.0,809,1907.439451
-21.0,778,1914.259734
-21.0,898,1923.981891
-20.0,993,1932.638888
-21.0,764,1939.424939
-20.0,974,1947.948963
-20.0,1066,1957.299713
-20.0,988,2040.931015
-20.0,915,2048.916794
-19.0,1036,2058.028023
-19.0,1098,2067.666008
-20.0,901,2081.540508
-20.0,944,2093.078867
-20.0,872,2100.674989
-17.0,1216,2111.34475
-20.0,864,2118.951436
-21.0,907,2126.92179
-18.0,1095,2141.191009
-19.0,1146,2155.040376
-20.0,1094,2166.450246
-20.0,1131,2176.331341
-19.0,1161,2189.45402
-18.0,1074,2204.509716
-20.0,1076,2291.726213
-21.0,1153,2301.890144
-19.0,1176,2312.130617
-20.0,1055,2321.381394
-20.0,1049,2330.511052
-19.0,1116,2344.905835
-18.0,1303,2362.899041
-18.0,1408,2375.242239
-19.0,1147,2385.231472
-19.0,1175,2401.10023
-20.0,899,2411.892647
-20.0,1036,2420.91937
-17.0,1299,2432.206091
-19.0,1238,2514.511892
-20.0,1094,2531.793202
-18.0,1184,2542.087396
-19.0,1128,2551.923719
-16.0,1368,2563.900928
-20.0,1260,2574.801472
-17.0,1303,2588.996737
-17.0,1432,2607.983056
-16.0,1404,2620.372276
-20.0,1134,2630.249733
-19.0,1496,2650.836872
-18.0,1419,2665.028246
-17.0,1478,2783.917292
-19.0,1287,2795.140396
-19.0,1305,2806.608266
-17.0,1750,2827.252731
-20.0,1372,2842.823307
-18.0,1681,2857.372159
-19.0,1505,2870.519241
-18.0,1558,2887.645335
-19.0,1434,2907.479851
-19.0,1347,2919.366165
-20.0,1485,2932.219493
-20.0,1433,3055.097285
-16.0,1847,3071.215733
-14.0,1552,3093.834913
-19.0,1538,3106.980629
-10.0,2155,3128.76806
-21.0,1543,3149.924228
-19.0,1322,3161.481364
-20.0,1363,3173.21486
-19.0,1558,3186.650815
-10.0,2393,3334.170756
-11.0,2299,3358.403553
-17.0,1737,3379.517426
-21.0,1436,3391.937181
-21.0,1397,3404.024515
-19.0,1400,3418.982531
-12.0,2453,3446.780882
-11.0,1968,3464.01908
-19.0,1774,3483.106386
-20.0,1601,3631.239837
-19.0,1573,3644.892287
-20.0,1590,3662.246752
-10.0,2307,3688.086344
-21.0,1276,3699.118757
-19.0,1626,3713.219863
-21.0,1221,3732.386235
-21.0,1323,3744.751767
-9.0,2324,3764.846463
-18.0,1659,3926.94035
-20.0,1669,3941.32642
-9.0,2038,3961.051943
-13.0,1879,3986.606856
-19.0,1514,3999.807825
-20.0,1391,4011.882431
-9.0,2269,4039.813821
-20.0,1357,4051.669284
-3.0,2739,4075.206337
-19.0,1585,4231.237541
-20.0,1534,4250.063677
-21.0,1529,4266.087534
-8.0,2237,4285.500008
-18.0,1528,4300.188908
-20.0,1712,4322.998328
-17.0,1717,4337.833796
-3.0,2622,4364.312568
-7.0,2326,4547.698866
-9.0,2245,4568.912331
-2.0,2748,4598.718834
-3.0,2818,4625.368727
-2.0,3051,4651.951903
-4.0,2644,4685.053681
-6.0,2370,4843.447058
3.0,2789,4874.930836
-5.0,2458,4898.995429
-7.0,2483,4928.819604
-2.0,3272,4958.404076
-1.0,3085,4993.174643
