#{"t_start": 1572458529.4375496, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1087,219.392805
-20.0,865,445.817929
-21.0,961,677.164565
-20.0,1088,909.285296
-19.0,1062,1135.818719
-19.0,1028,1354.536761
-20.0,1082,1582.080109
-20.0,919,1795.936599
-19.0,1161,2025.334495
-20.0,1032,2255.125976
-19.0,1091,2490.125858
-17.0,1499,2747.832755
-12.0,1793,3027.582872
-18.0,1602,3291.691808
-9.0,2373,3607.773874
-19.0,1494,3851.35831
-20.0,1441,4152.729487
-7.0,2188,4496.873689
-7.0,2413,4820.369148
-5.0,2583,5131.195448
.611467
-20.0,836,297.786217
-20.0,840,305.232481
-21.0,880,312.970846
-20.0,1046,322.145622
-21.0,824,329.424653
-20.0,944,340.470026
-20.0,842,353.362261
-21.0,776,362.101661
-20.0,837,369.537891
-21.0,847,376.897931
-21.0,825,384.224694
-20.0,916,395.468459
-19.0,1111,472.344311
-19.0,1171,484.611845
-21.0,883,492.402637
-19.0,942,500.755317
-20.0,935,508.929776
-21.0,1011,520.852998
-19.0,1002,535.756531
-18.0,1173,545.985825
-21.0,927,554.203288
-21.0,880,561.990693
-21.0,902,572.654642
-21.0,836,585.569378
-20.0,834,592.945325
-21.0,956,603.313535
-21.0,910,611.317358
-21.0,928,620.520594
-21.0,776,632.294439
-21.0,903,700.372874
-19.0,993,712.911011
-21.0,893,722.667452
-21.0,961,731.141733
-19.0,1049,740.329031
-20.0,927,748.475651
-21.0,777,758.11977
-20.0,1018,772.575241
-19.0,1033,781.6972
-20.0,839,789.013131
-21.0,966,797.492098
-20.0,1047,808.695043
-19.0,974,822.727348
-20.0,835,832.114039
-21.0,973,842.596608
-21.0,1027,851.687269
-21.0,871,916.129687
-20.0,893,927.810727
-19.0,997,941.898309
-21.0,778,948.770993
-21.0,840,956.37524
-21.0,853,965.333614
-20.0,905,973.3113
-21.0,816,981.470664
-19.0,994,994.988939
-20.0,1047,1008.832602
-20.0,900,1016.746639
-20.0,926,1024.864033
-20.0,864,1032.562272
-20.0,986,1041.212692
-20.0,985,1049.826934
-21.0,842,1060.080738
-21.0,823,1072.221878
-20.0,1031,1144.638456
-20.0,942,1152.969961
-21.0,824,1160.212754
-21.0,879,1170.825399
-19.0,995,1185.146547
-21.0,847,1192.552805
-20.0,866,1202.038152
-20.0,1045,1211.26423
-21.0,972,1219.799459
-21.0,848,1227.296695
-20.0,989,1237.69112
-19.0,949,1249.657841
-21.0,825,1259.752021
-19.0,1257,1270.774161
-21.0,884,1278.595039
-21.0,1007,1287.426281
-20.0,921,1297.314154
-20.0,989,1376.02437
-20.0,1068,1388.992633
-20.0,1114,1398.858408
-21.0,971,1407.256003
-21.0,798,1414.299937
-21.0,867,1421.929777
-20.0,897,1430.826411
-19.0,935,1444.618175
-21.0,820,1453.71703
-21.0,962,1462.202088
-21.0,878,1469.970709
-20.0,926,1478.945784
-21.0,786,1491.512363
-21.0,992,1503.00484
-21.0,930,1511.041023
-20.0,924,1519.191872
-21.0,853,1526.750067
-21.0,971,1597.966345
-21.0,759,1604.651225
-17.0,1239,1615.489121
-20.0,982,1623.995119
-21.0,928,1632.123639
-21.0,824,1639.354477
-21.0,906,1648.198396
-19.0,1100,1664.156825
-20.0,950,1674.467572
-20.0,836,1683.580812
-20.0,986,1692.052459
-21.0,837,1699.448394
-20.0,1035,1708.487493
-20.0,996,1721.241564
-21.0,838,1732.771627
-20.0,902,1740.742573
-21.0,1035,1807.423816
-21.0,896,1815.386866
-21.0,864,1822.994777
-20.0,918,1831.971723
-21.0,908,1847.288883
-21.0,822,1856.274336
-21.0,906,1864.067082
-20.0,943,1872.32869
-20.0,953,1880.773716
-17.0,1351,1898.31483
-20.0,925,1909.216933
-20.0,881,1918.263244
-20.0,1000,1927.479556
-19.0,1266,1938.588289
-20.0,1070,1947.923164
-21.0,806,1954.98355
-21.0,881,1966.64969
-21.0,912,2045.651567
-21.0,995,2054.360592
-21.0,906,2062.372947
-19.0,1045,2074.33456
-21.0,953,2089.077271
-21.0,1083,2098.600422
-21.0,878,2106.347228
-21.0,866,2113.882668
-20.0,1105,2123.611869
-20.0,1105,2135.208874
-20.0,935,2150.05922
-20.0,979,2160.522825
-21.0,870,2167.98193
-19.0,1153,2178.205696
-21.0,1053,2190.26169
-20.0,1112,2282.927117
-19.0,1114,2293.285711
-20.0,859,2300.748398
-20.0,1228,2311.456606
-21.0,959,2319.840765
-21.0,1015,2328.740355
-20.0,1168,2342.639987
-19.0,1169,2360.214286
-21.0,810,2367.385927
-19.0,1014,2376.338637
-20.0,1250,2387.128943
-20.0,935,2401.421077
-18.0,1185,2414.178971
-20.0,1108,2423.870161
-18.0,1251,2434.827477
-19.0,994,2516.011596
-19.0,1050,2531.867007
-19.0,1141,2541.77074
-18.0,1121,2551.55286
-17.0,1268,2562.641158
-17.0,1232,2573.345675
-18.0,1107,2583.893533
-21.0,943,2597.704557
-18.0,1282,2611.770436
-17.0,1350,2623.572404
-19.0,1139,2633.531421
-17.0,1402,2655.102043
-19.0,1432,2667.54229
-17.0,1532,2787.069187
-16.0,1460,2799.74622
-15.0,1524,2813.020734
-17.0,1586,2835.950881
-17.0,1714,2850.900242
-17.0,1664,2865.289042
-19.0,1490,2880.001985
-20.0,1264,2894.680008
-16.0,1675,2914.82806
-18.0,1545,2928.340692
-12.0,1783,3054.153091
-19.0,1590,3068.048326
-19.0,1831,3093.136055
-17.0,1820,3108.875917
-20.0,1578,3124.286667
-18.0,1720,3148.222936
-17.0,1543,3161.68886
-18.0,1582,3175.337261
-20.0,1603,3190.165747
-12.0,2171,3334.867997
-20.0,1546,3348.307172
-16.0,1921,3375.106526
-19.0,1632,3389.281491
-17.0,1747,3404.392817
-19.0,1603,3422.069089
-11.0,2087,3445.751543
-8.0,2254,3465.463751
-9.0,2263,3623.040251
-7.0,2476,3644.502509
-20.0,1501,3660.329728
-7.0,2562,3689.177037
-9.0,2039,3706.912108
-21.0,1327,3721.357381
-21.0,1408,3740.065688
-7.0,2249,3759.524086
-11.0,2197,3926.226661
-5.0,2502,3947.918272
-7.0,2311,3975.423298
-7.0,2339,3999.546126
-19.0,1523,4012.750272
-4.0,2536,4043.119565
-6.0,2778,4067.019528
-6.0,2402,4230.145308
-19.0,1630,4249.761286
-5.0,2387,4273.322559
-16.0,2046,4291.080744
-18.0,1849,4314.904425
-5.0,2390,4337.128866
-15.0,1956,4354.14021
-11.0,2269,4383.931993
-12.0,2151,4561.123064
-6.0,2493,4582.682274
-9.0,2312,4611.026379
-8.0,2214,4630.240872
1.0,2840,4655.016656
-7.0,2361,4685.588113
-8.0,2481,4846.828762
-8.0,2288,4872.119889
-4.0,2714,4898.348234
1.0,3351,4935.687197
-6.0,2637,4960.451997
-9.0,2203,4986.860171
