#{"t_start": 1572458529.3917794, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,1121,221.259471
-20.0,946,450.16569
-19.0,955,676.789721
-21.0,786,894.369783
-19.0,946,1130.517436
-20.0,1011,1353.819592
-21.0,906,1572.96252
-20.0,1077,1803.50149
-21.0,987,2016.04811
-20.0,944,2250.062747
-19.0,1055,2488.284338
-18.0,1670,2756.913219
-17.0,1819,3028.898385
-20.0,1314,3277.218827
-21.0,1484,3562.210922
-4.0,2593,3909.977919
-5.0,2431,4206.1551
-5.0,2363,4505.726151
-7.0,2344,4817.191673
-8.0,2399,5122.422002
1.0,824,297.175038
-21.0,883,304.933713
-17.0,1205,315.458674
-21.0,878,323.238343
-20.0,836,330.559239
-21.0,933,341.541524
-20.0,833,354.369429
-20.0,873,363.935052
-20.0,952,372.373111
-20.0,988,381.093367
-21.0,845,390.409313
-21.0,824,403.311226
-21.0,779,472.904371
-20.0,892,482.744869
-20.0,927,490.909346
-19.0,1033,500.004421
-21.0,819,507.239063
-21.0,788,514.957529
-21.0,871,528.624277
-21.0,1087,540.516839
-21.0,847,547.91033
-21.0,787,554.789512
-21.0,819,562.039437
-21.0,907,572.736965
-21.0,889,586.167925
-20.0,1098,596.815382
-20.0,971,606.357785
-20.0,924,614.463833
-21.0,927,625.597199
-20.0,927,694.992673
-21.0,822,707.898595
-20.0,958,717.209556
-20.0,836,725.542345
-21.0,978,734.155357
-21.0,813,741.315037
-20.0,916,749.38166
-20.0,1041,762.63278
-21.0,822,774.048221
-21.0,819,781.268437
-19.0,979,789.929828
-20.0,945,798.209844
-21.0,782,805.087421
-20.0,963,818.353186
-21.0,777,829.909628
-17.0,1257,842.828163
-21.0,824,850.160401
-21.0,876,914.520387
-20.0,898,925.20086
-20.0,976,940.305337
-21.0,868,947.757122
-21.0,902,955.732165
-18.0,1035,966.629336
-20.0,976,975.212502
-21.0,1008,986.996447
-19.0,1171,1004.924348
-20.0,943,1013.22273
-21.0,815,1020.231612
-19.0,1083,1029.691761
-20.0,896,1037.651829
-20.0,1083,1047.100888
-21.0,787,1054.986534
-19.0,1219,1072.621759
-20.0,1098,1145.61694
-20.0,1091,1155.243394
-20.0,957,1163.762363
-21.0,780,1174.38996
-20.0,1015,1187.870867
-20.0,902,1195.817935
-19.0,995,1206.381479
-21.0,823,1213.66781
-19.0,933,1221.871329
-19.0,1251,1232.838109
-21.0,789,1242.489529
-21.0,881,1255.730262
-19.0,1086,1265.294489
-18.0,1371,1277.380148
-21.0,901,1285.193315
-20.0,889,1293.070949
-20.0,926,1369.835779
-20.0,1007,1385.483731
-20.0,938,1393.754277
-20.0,1005,1402.5704
-18.0,1194,1413.052306
-20.0,930,1421.239833
-21.0,777,1428.148758
-21.0,876,1440.075086
-21.0,786,1451.153017
-20.0,1165,1461.427761
-19.0,979,1470.051211
-21.0,822,1477.072085
-20.0,878,1490.970759
-19.0,976,1502.785808
-21.0,893,1510.583347
-21.0,879,1518.32353
-21.0,886,1526.123582
-21.0,875,1596.512818
-20.0,863,1604.154022
-18.0,1123,1613.974509
-21.0,969,1622.431581
-20.0,987,1631.027693
-19.0,937,1639.20503
-20.0,1136,1651.009501
-19.0,1076,1667.304569
-20.0,991,1677.401321
-19.0,1004,1687.053716
-21.0,823,1694.270948
-19.0,1032,1703.293569
-21.0,868,1710.771558
-19.0,981,1725.766859
-21.0,886,1735.417849
-21.0,911,1743.351391
-21.0,1048,1810.222076
-21.0,877,1818.016283
-21.0,883,1825.814708
-20.0,835,1836.262172
-21.0,837,1849.630038
-21.0,814,1857.686767
-21.0,848,1864.947257
-21.0,1003,1873.692945
-20.0,1094,1883.362362
-20.0,861,1894.675336
-21.0,841,1906.656302
-19.0,1175,1918.412332
-21.0,997,1927.599237
-19.0,1151,1937.740794
-21.0,852,1945.000497
-19.0,998,1953.806363
-20.0,1197,1968.809361
-20.0,965,2047.758167
-20.0,1100,2057.451143
-19.0,1004,2066.247486
-20.0,1075,2082.15301
-21.0,822,2092.191525
-18.0,1225,2102.853088
-20.0,972,2111.379465
-20.0,865,2119.009458
-20.0,1067,2128.367827
-20.0,1126,2144.786917
-21.0,884,2154.463103
-19.0,986,2164.95633
-20.0,861,2172.536516
-17.0,1195,2183.872409
-19.0,1168,2201.85577
-18.0,1190,2289.942276
-18.0,1017,2298.963443
-20.0,1050,2308.079026
-19.0,980,2316.668139
-19.0,1182,2326.99936
-21.0,945,2335.257669
-18.0,1372,2358.368648
-20.0,964,2366.813011
-21.0,945,2375.154852
-20.0,930,2383.206508
-21.0,961,2394.385669
-20.0,1151,2410.113231
-17.0,1509,2423.364509
-18.0,1301,2434.717554
-19.0,1276,2519.396278
-16.0,1372,2536.935451
-15.0,1598,2550.969709
-19.0,1083,2560.483385
-19.0,1244,2571.263812
-18.0,1298,2583.492468
-19.0,1325,2603.506063
-16.0,1748,2618.859899
-18.0,1259,2629.761992
-17.0,1522,2650.567833
-21.0,1181,2662.615543
-20.0,1436,2781.082011
-19.0,1342,2792.975882
-18.0,1439,2805.59246
-21.0,1368,2820.098494
-19.0,1435,2838.960885
-14.0,1542,2852.445443
-19.0,1536,2865.778275
-19.0,1178,2876.910619
-19.0,1626,2896.321284
-16.0,1770,2916.535294
-15.0,1906,2933.225184
-15.0,1739,3058.780062
-19.0,1616,3073.712118
-16.0,1965,3099.087718
-21.0,1420,3111.248702
-9.0,2073,3134.477336
-16.0,1778,3155.445029
-17.0,1563,3168.933941
-18.0,1730,3183.963982
-18.0,1604,3205.89044
-10.0,2327,3344.948356
-15.0,1855,3371.124444
-8.0,2343,3391.488926
-21.0,1222,3402.112231
-21.0,1330,3415.945447
-21.0,1390,3434.965178
-12.0,2020,3452.578346
-21.0,1595,3466.496938
-10.0,2381,3625.055374
-18.0,1560,3638.702071
-21.0,1273,3649.734448
-19.0,1516,3671.253496
-7.0,2179,3691.163588
-21.0,1355,3702.850547
-20.0,1565,3719.464073
-1.0,2919,3751.252041
-6.0,2263,3770.734945
-20.0,1414,3930.721557
-3.0,2762,3954.770442
-20.0,1717,3978.975229
-19.0,1895,3997.331407
-18.0,1629,4011.439726
-6.0,2255,4039.312917
-17.0,1831,4055.170171
1.0,2849,4222.071196
-18.0,1771,4238.322714
-11.0,2039,4263.449298
-6.0,2371,4283.9206
-10.0,2508,4311.254148
-14.0,1885,4331.507342
-18.0,1764,4346.689996
1.0,2868,4381.8558
-4.0,2449,4561.532164
-5.0,2782,4586.052545
-5.0,2555,4616.00219
-8.0,2561,4638.266744
-2.0,2975,4666.245842
-2.0,2877,4836.245719
-10.0,2366,4864.942945
2.0,2747,4888.747856
-2.0,3040,4926.154881
-6.0,2526,4947.982665
-5.0,2434,4978.378231
