#{"t_start": 1572458530.5624123, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,833,205.441992
-21.0,912,447.43001
-21.0,974,676.776182
-20.0,1070,907.505864
-21.0,763,1118.82299
-21.0,809,1342.336012
-20.0,979,1575.691201
-21.0,882,1792.416668
-18.0,1094,2020.154424
-21.0,944,2248.907174
-20.0,1177,2493.126196
-18.0,1546,2748.997471
-21.0,1489,3011.172631
-12.0,2113,3316.802949
-17.0,1622,3568.087218
-6.0,2809,3919.637415
-5.0,2649,4215.060807
1.0,2828,4527.906562
-10.0,1945,4796.20938
-7.0,2399,5121.289058
