#{"t_start": 1572458529.7961478, "env_id": "PongNoFrameskip-v4"}
r,l,t
-18.0,1399,236.363694
-21.0,1000,452.504435
-20.0,871,672.617636
-20.0,958,902.490051
-21.0,880,1126.558558
-18.0,1154,1361.570243
-20.0,1033,1579.485685
-20.0,957,1797.406363
-21.0,912,2010.870787
-21.0,1054,2256.249244
-19.0,1093,2489.885237
-20.0,1371,2740.933582
-17.0,1551,3015.240798
-16.0,1854,3303.597171
-20.0,1519,3563.550172
-9.0,2179,3885.813796
-20.0,1535,4156.873299
-11.0,2167,4495.310615
-7.0,2388,4818.804734
-9.0,2504,5126.782238
2.673368
-18.0,1087,302.215714
-21.0,961,310.661376
-20.0,1084,320.223701
-20.0,962,328.658198
-20.0,978,339.979532
-21.0,819,352.67705
-21.0,928,362.750251
-20.0,1021,371.764705
-19.0,1035,380.950362
-20.0,839,390.201517
-21.0,817,403.024492
-21.0,776,472.576171
-21.0,819,481.781565
-21.0,786,488.748867
-21.0,808,495.923556
-21.0,787,502.696677
-21.0,823,509.97648
-19.0,990,522.636029
-21.0,926,535.931018
-19.0,995,544.68178
-20.0,929,552.853863
-21.0,787,559.792042
-21.0,911,570.551791
-21.0,779,582.971718
-19.0,1032,592.034157
-20.0,1065,603.431351
-21.0,942,611.704761
-21.0,970,622.249674
-20.0,837,691.312078
-21.0,823,701.900254
-21.0,917,712.810776
-20.0,984,723.353515
-21.0,882,731.165976
-21.0,937,739.380609
-19.0,966,747.866377
-21.0,847,758.117655
-19.0,1147,773.637876
-21.0,839,781.05091
-21.0,823,788.258398
-21.0,843,795.724483
-21.0,1065,805.07282
-20.0,1050,820.073463
-19.0,974,832.367756
-18.0,1069,843.623811
-21.0,883,851.481375
-21.0,1046,918.405385
-20.0,840,929.407619
-21.0,912,942.03834
-21.0,960,950.433966
-21.0,819,959.526569
-20.0,1091,969.112442
-20.0,889,976.960447
-19.0,1130,989.753357
-19.0,1070,1006.617969
-18.0,1098,1016.245221
-21.0,806,1023.361416
-20.0,837,1030.740837
-20.0,872,1038.288848
-20.0,915,1046.319478
-20.0,953,1056.576419
-20.0,859,1067.396061
-20.0,914,1081.476882
-21.0,942,1149.909551
-20.0,836,1157.263875
-21.0,907,1166.203448
-20.0,946,1180.960735
-19.0,1010,1190.80409
-21.0,821,1199.898621
-20.0,975,1208.507001
-20.0,1001,1217.295589
-20.0,971,1225.843762
-19.0,953,1234.034778
-19.0,1005,1247.237169
-21.0,910,1259.221911
-21.0,763,1265.855957
-21.0,780,1272.72131
-20.0,964,1281.184979
-19.0,1023,1290.132449
-21.0,795,1300.967443
-21.0,843,1377.406516
-20.0,867,1387.618299
-20.0,832,1394.995463
-20.0,1004,1403.789726
-21.0,970,1412.234649
-21.0,943,1420.548694
-19.0,1132,1431.941725
-21.0,820,1444.289829
-20.0,1074,1455.597955
-21.0,865,1463.234905
-20.0,883,1471.024587
-19.0,973,1482.399462
-20.0,896,1496.805825
-20.0,1004,1505.609149
-21.0,961,1514.036753
-20.0,922,1522.149559
-19.0,1054,1594.12421
-18.0,1273,1605.241902
-19.0,994,1613.963656
-21.0,787,1620.877737
-21.0,921,1628.87114
-20.0,891,1636.527134
-21.0,998,1645.349799
-21.0,898,1655.95917
-20.0,1103,1672.095081
-20.0,975,1682.364792
-20.0,1021,1691.270817
-21.0,842,1698.664338
-21.0,823,1705.869837
-20.0,1081,1717.963856
-20.0,985,1732.169096
-19.0,1096,1741.806
-20.0,1008,1808.342114
-21.0,817,1815.563236
-20.0,1137,1825.602426
-21.0,981,1837.794797
-19.0,1036,1853.286446
-20.0,1125,1863.079559
-20.0,976,1871.612504
-19.0,1097,1881.321007
-17.0,1177,1896.344701
-21.0,907,1908.071443
-21.0,970,1917.419009
-20.0,896,1926.065827
-20.0,1016,1934.991113
-20.0,1147,1944.993361
-19.0,1258,1956.166289
-21.0,838,1967.410486
-20.0,1104,2048.096598
-20.0,1019,2057.02799
-19.0,1085,2066.600233
-19.0,1009,2081.922634
-20.0,1011,2093.549922
-21.0,1029,2102.507755
-19.0,1163,2112.708573
-20.0,1060,2121.987438
-20.0,919,2132.014254
-20.0,946,2145.887266
-19.0,1003,2156.084949
-20.0,1071,2166.884529
-17.0,1240,2177.831237
-20.0,953,2188.978392
-17.0,1292,2283.322889
-20.0,976,2292.433406
-21.0,905,2300.320588
-20.0,975,2308.786008
-20.0,864,2316.404417
-21.0,1170,2326.60988
-21.0,1090,2336.566489
-20.0,1156,2357.352932
-17.0,1276,2368.512513
-19.0,1114,2378.289442
-21.0,1085,2388.709123
-19.0,1126,2406.066379
-19.0,1085,2415.555975
-19.0,980,2424.144882
-19.0,1080,2433.576783
-20.0,1036,2514.116692
-20.0,1062,2531.097836
-18.0,1198,2541.514434
-19.0,1079,2550.949424
-21.0,976,2559.519397
-19.0,1118,2569.227119
-21.0,971,2577.737256
-20.0,1491,2596.350997
-18.0,1288,2611.247115
-15.0,1427,2623.739347
-20.0,1031,2632.776328
-18.0,1262,2652.218926
-15.0,1576,2666.821925
-17.0,1721,2788.013254
-20.0,1481,2800.846251
-18.0,1296,2812.124237
-14.0,1766,2836.614718
-18.0,1549,2850.161775
-20.0,1602,2864.013351
-11.0,1888,2882.113618
-16.0,1569,2905.061767
-20.0,1494,2918.022585
-20.0,1606,2932.067452
-19.0,1448,3055.126195
-19.0,1661,3069.56366
-20.0,1567,3092.339141
-16.0,2031,3109.868284
-10.0,1963,3131.244283
-13.0,1698,3152.528903
-19.0,1597,3166.303623
-12.0,2053,3184.029402
-19.0,1521,3204.696771
-10.0,2147,3342.510993
-20.0,1363,3358.720833
-5.0,2688,3388.048529
-20.0,1340,3399.603333
-9.0,2288,3425.099693
-10.0,2290,3448.654099
-20.0,1371,3460.719257
-19.0,1727,3475.572889
-20.0,1413,3625.847228
-9.0,2263,3645.584854
-21.0,1549,3663.068238
-5.0,2376,3688.949182
-19.0,1498,3701.927708
-7.0,2215,3726.952549
-5.0,2292,3750.504449
-19.0,1604,3764.337574
-4.0,2517,3933.757189
-18.0,1615,3947.84946
-6.0,2272,3974.331143
-7.0,2419,3999.873013
-19.0,1591,4013.61305
-6.0,2373,4042.605393
-17.0,1801,4058.097274
1.0,2729,4223.99497
-5.0,2450,4252.561729
-18.0,1793,4269.062452
-13.0,2037,4286.724644
-13.0,2058,4309.145597
-16.0,1803,4329.516533
-2.0,2828,4354.149837
-17.0,1879,4380.660138
-4.0,2810,4563.39369
-5.0,2399,4584.230414
-6.0,2419,4613.506791
-10.0,2378,4634.015586
-11.0,2187,4653.073791
-6.0,2393,4683.025932
-7.0,2309,4840.944986
-8.0,2272,4868.961156
-8.0,2303,4888.896508
-13.0,1867,4914.210395
1.0,2963,4941.774148
-6.0,2443,4966.17424
-5.0,2387,4992.89072
