#{"t_start": 1572458530.0684545, "env_id": "PongNoFrameskip-v4"}
r,l,t--20.0,861,207.063389
-21.0,1033,453.918778
-18.0,1118,683.942103
-21.0,879,898.68373
-20.0,1006,1132.813946
-21.0,939,1349.590029
-21.0,906,1572.308184
-21.0,762,1785.140783
-20.0,906,2010.312218
-19.0,1114,2259.29796
-20.0,1055,2487.628564
-18.0,1408,2742.670732
-14.0,1786,3026.663046
-18.0,1534,3287.773512
-20.0,1459,3560.496383
-10.0,2163,3884.801654
-19.0,1482,4153.554884
-5.0,2903,4532.246823
-6.0,2516,4824.33116
-5.0,2764,5140.090575
291.521401
-21.0,818,298.680411
-18.0,1017,307.566767
-18.0,1086,317.112143
-21.0,882,324.795075
-19.0,1031,334.838273
-20.0,885,347.266331
-21.0,787,358.788127
-21.0,911,366.805445
-21.0,998,375.673303
-19.0,923,383.804311
-20.0,833,393.077621
-21.0,886,466.927408
-19.0,983,479.85608
-21.0,882,487.689979
-21.0,852,495.145346
-21.0,923,503.176715
-20.0,837,510.55876
-20.0,952,523.450233
-21.0,820,535.285822
-19.0,1060,544.594799
-19.0,1025,553.615523
-20.0,1002,562.471853
-20.0,927,573.800619
-20.0,902,586.832897
-19.0,1093,598.437297
-19.0,996,607.182
-21.0,806,614.30604
-20.0,937,625.519416
-20.0,1017,695.763862
-20.0,886,709.156929
-20.0,912,719.044503
-21.0,953,727.382608
-21.0,927,735.563039
-21.0,873,743.280122
-20.0,918,752.332946
-21.0,789,762.558303
-21.0,817,773.796289
-20.0,929,782.047582
-19.0,958,790.447605
-21.0,880,798.202338
-21.0,852,806.129945
-21.0,885,818.258478
-21.0,899,830.866153
-19.0,1056,842.03052
-21.0,956,850.49965
-21.0,936,915.514237
-20.0,869,926.210752
-20.0,857,939.871747
-20.0,1004,948.682723
-21.0,776,955.377945
-20.0,1078,966.700809
-20.0,1071,976.129797
-21.0,777,985.855992
-20.0,1043,1001.668653
-21.0,828,1009.799035
-21.0,850,1017.299762
-20.0,867,1024.88011
-20.0,879,1032.7055
-20.0,1216,1043.329973
-21.0,956,1051.689118
-20.0,830,1061.853183
-21.0,890,1076.975095
-21.0,778,1144.813623
-20.0,1038,1153.988983
-21.0,819,1161.204153
-20.0,1107,1175.664643
-20.0,838,1186.709551
-19.0,914,1194.754699
-19.0,1042,1205.735339
-21.0,788,1212.730662
-19.0,933,1220.886958
-20.0,898,1228.830072
-20.0,1004,1240.302305
-19.0,1024,1254.805527
-21.0,991,1263.569855
-21.0,906,1271.501776
-20.0,836,1278.895071
-17.0,1125,1288.729503
-20.0,970,1301.064013
-21.0,988,1380.482231
-21.0,826,1388.608302
-20.0,1001,1397.425385
-21.0,791,1404.437918
-20.0,1154,1414.50728
-20.0,1067,1423.905248
-21.0,1053,1435.058726
-20.0,859,1449.07474
-19.0,1119,1458.907038
-20.0,972,1467.456963
-18.0,1224,1479.704251
-20.0,904,1494.737992
-20.0,956,1504.053489
-18.0,1145,1514.084147
-18.0,1027,1523.138988
-21.0,793,1592.839334
-19.0,934,1601.031261
-20.0,1008,1609.797374
-21.0,896,1617.604482
-20.0,926,1625.642687
-20.0,837,1632.913941
-20.0,956,1641.258348
-21.0,853,1650.648612
-21.0,823,1662.473209
-19.0,1044,1674.363086
-19.0,927,1684.336735
-21.0,935,1692.375866
-19.0,1076,1701.832247
-21.0,1020,1711.156131
-20.0,1010,1726.904874
-21.0,969,1736.352589
-21.0,881,1744.07938
-21.0,966,1810.143962
-21.0,788,1817.162798
-21.0,821,1824.415855
-19.0,1221,1839.235835
-21.0,914,1853.139127
-20.0,1318,1864.584283
-20.0,1077,1874.052186
-21.0,761,1880.798446
-19.0,946,1891.899002
-20.0,833,1904.802439
-21.0,979,1913.332372
-19.0,1038,1924.261764
-20.0,986,1932.88927
-19.0,1100,1942.508663
-19.0,1096,1952.093883
-21.0,939,1963.379322
-18.0,1187,2045.774262
-21.0,968,2054.224728
-21.0,995,2063.037837
-19.0,1037,2074.910438
-21.0,972,2089.854151
-20.0,1017,2098.781806
-20.0,957,2107.200138
-20.0,1116,2117.051785
-20.0,976,2125.585666
-19.0,1209,2140.605777
-20.0,1085,2154.1081
-18.0,1011,2164.834776
-20.0,1216,2175.430962
-19.0,1049,2186.467346
-20.0,1028,2202.315941
-19.0,1118,2289.806142
-19.0,1111,2299.598931
-18.0,1274,2310.682249
-19.0,1147,2320.747726
-21.0,823,2327.930886
-19.0,1095,2339.363661
-18.0,1126,2358.465419
-20.0,1077,2367.910723
-20.0,1014,2376.860188
-16.0,1385,2390.744909
-20.0,1151,2407.4572
-20.0,1061,2416.690228
-19.0,1029,2425.762707
-17.0,1255,2436.724904
-19.0,1052,2519.401565
-19.0,1549,2538.596425
-19.0,973,2546.949548
-18.0,1430,2559.611306
-21.0,1176,2569.804484
-19.0,1047,2578.931564
-18.0,1403,2597.519678
-19.0,1355,2612.320746
-17.0,1399,2624.561093
-20.0,1212,2637.561618
-18.0,1335,2656.141763
-17.0,1462,2668.976248
-19.0,1408,2787.322124
-20.0,1347,2798.977814
-20.0,1167,2809.111464
-17.0,1405,2826.320882
-19.0,1267,2841.525273
-14.0,2019,2859.145576
-14.0,1920,2876.63789
-15.0,1817,2899.816128
-16.0,1901,2919.199312
-16.0,1675,2933.707391
-19.0,1418,3056.545738
-19.0,1407,3068.669969
-19.0,1541,3090.347592
-10.0,2085,3109.281894
-14.0,2156,3133.223508
-14.0,1891,3155.156729
-17.0,1706,3170.007639
-16.0,1889,3186.243229
-18.0,1575,3210.27479
-14.0,1918,3343.384969
-18.0,1815,3369.334087
-9.0,2093,3387.565776
-19.0,1630,3401.65074
-9.0,2211,3427.433199
-11.0,1939,3446.957991
-12.0,2016,3464.586701
-12.0,2047,3486.067598
-21.0,1466,3633.00959
-11.0,1988,3650.341066
-10.0,2431,3680.744892
-19.0,1531,3693.964074
-7.0,2151,3712.617062
-19.0,1449,3734.740873
-21.0,1461,3747.420557
-18.0,1600,3761.228706
-19.0,1633,3775.454299
-21.0,1387,3935.09901
-20.0,1581,3948.741904
-6.0,2599,3982.602042
-19.0,1711,3997.518521
-21.0,1654,4011.831169
-6.0,2467,4041.560199
-20.0,1496,4054.44075
-21.0,1255,4065.270417
-7.0,2391,4228.318502
-20.0,1610,4245.359659
-19.0,1433,4262.962852
-12.0,2171,4281.733974
-19.0,1607,4295.671314
-9.0,2138,4323.601998
-3.0,2649,4346.548654
-5.0,2310,4374.132922
-7.0,2213,4552.633466
-8.0,2319,4574.675999
-9.0,2330,4603.048333
-4.0,2675,4626.221665
-8.0,2497,4647.95595
-4.0,2675,4676.339048
-7.0,2308,4838.231612
-10.0,2395,4867.370115
-10.0,2176,4886.179188
-12.0,2115,4913.595486
-8.0,2386,4936.15804
-5.0,2643,4961.649073
-4.0,2791,4992.485723
