#{"t_start": 1572458529.9398909, "env_id": "PongNoFrameskip-v4"}
r,l,t
-21.0,1004,214.202458
-20.0,914,448.262916
-19.0,1127,684.550494
-21.0,787,893.908877
-19.0,1138,1139.006519
-20.0,1023,1353.842448
-18.0,1147,1584.907456
-21.0,1020,1800.321983
-18.0,1237,2029.206947
-17.0,1272,2266.573706
-20.0,966,2483.47242
-20.0,1285,2736.575066
-14.0,2121,3042.490667
-16.0,1914,3306.691012
-12.0,2082,3590.892696
-4.0,2539,3906.614437
-5.0,2613,4213.941543
-4.0,2505,4511.870436
-9.0,2234,4811.230501
-6.0,2507,5126.768405
18049
-21.0,944,293.540745
-20.0,837,300.882156
-20.0,833,308.232498
-19.0,1060,317.524628
-21.0,1059,326.833175
-21.0,924,336.816808
-20.0,835,348.244981
-21.0,896,360.406028
-20.0,842,367.660498
-21.0,807,374.884671
-19.0,1009,383.76232
-20.0,835,393.046904
-21.0,959,467.940437
-21.0,819,479.073303
-21.0,898,487.031393
-21.0,996,495.803288
-20.0,1193,506.242678
-20.0,1094,517.56273
-20.0,833,531.376384
-20.0,882,540.069882
-19.0,1117,549.839671
-20.0,1036,558.986018
-21.0,790,567.188205
-21.0,848,579.874818
-20.0,916,589.854516
-20.0,902,599.79416
-20.0,1112,609.535666
-21.0,849,616.874772
-21.0,785,626.843282
-20.0,926,696.220978
-20.0,1015,710.902381
-20.0,931,720.932925
-19.0,1015,729.894277
-20.0,957,738.275422
-20.0,988,746.886586
-20.0,909,757.744246
-19.0,1170,773.47016
-21.0,882,781.307987
-21.0,942,789.582156
-21.0,878,797.243076
-19.0,1048,808.1703
-20.0,1018,823.072775
-20.0,977,833.523604
-19.0,1077,844.887891
-21.0,877,852.643903
-20.0,892,918.216768
-21.0,939,930.115605
-19.0,1049,943.97638
-21.0,905,951.87626
-21.0,836,961.05052
-21.0,822,968.321661
-19.0,1064,977.73548
-19.0,1101,991.188698
-21.0,968,1006.215341
-21.0,995,1014.958063
-21.0,848,1022.444446
-20.0,866,1029.930947
-20.0,1058,1039.262488
-20.0,896,1047.080201
-21.0,970,1058.405882
-20.0,1013,1072.862899
-19.0,939,1143.95892
-19.0,997,1152.790336
-19.0,1097,1162.570717
-21.0,849,1173.264097
-21.0,890,1186.199552
-21.0,880,1193.89238
-21.0,902,1203.697032
-19.0,1055,1213.004747
-18.0,1070,1222.423217
-21.0,924,1230.504013
-20.0,893,1241.030457
-21.0,877,1254.228845
-19.0,1006,1263.110519
-18.0,1152,1273.260435
-18.0,1107,1282.952521
-20.0,871,1290.587092
-21.0,759,1301.103939
-20.0,953,1379.663837
-21.0,787,1387.991919
-20.0,1023,1396.993286
-20.0,854,1404.562664
-21.0,897,1412.340441
-20.0,924,1420.468671
-19.0,1004,1430.316247
-20.0,1036,1445.922085
-21.0,839,1454.254151
-21.0,778,1461.178013
-21.0,864,1468.631181
-21.0,1024,1478.589925
-20.0,991,1494.895218
-20.0,896,1503.684983
-21.0,879,1511.240669
-19.0,1271,1522.573769
-21.0,763,1529.110843
-20.0,974,1600.457833
-20.0,1026,1609.426647
-21.0,1003,1618.198296
-20.0,865,1625.749087
-18.0,1216,1636.28642
-21.0,961,1644.795195
-20.0,963,1655.968813
-21.0,851,1669.902947
-21.0,916,1679.717968
-21.0,881,1687.386842
-20.0,1047,1696.509672
-21.0,1029,1705.5044
-21.0,847,1715.570852
-21.0,790,1727.156857
-19.0,944,1736.402559
-19.0,1038,1745.553923
-21.0,818,1810.266986
-20.0,860,1817.913987
-20.0,836,1825.266936
-20.0,1021,1837.863655
-20.0,1282,1855.4265
-21.0,938,1863.624248
-18.0,1192,1874.090081
-20.0,1014,1882.972272
-21.0,927,1895.386969
-20.0,920,1907.635371
-21.0,955,1915.959244
-20.0,916,1925.768847
-21.0,1030,1934.811899
-19.0,1158,1944.905151
-21.0,839,1952.326088
-18.0,1246,1967.234426
-19.0,1110,2047.950828
-20.0,1000,2056.732992
-21.0,817,2063.983776
-20.0,1200,2079.769906
-20.0,954,2092.118183
-19.0,1083,2101.535561
-18.0,1292,2112.863939
-19.0,1014,2121.736151
-21.0,884,2130.495344
-19.0,1236,2148.963597
-20.0,918,2158.739668
-20.0,1016,2167.613727
-18.0,1126,2177.541425
-21.0,805,2186.355121
-21.0,912,2201.171007
-19.0,1255,2289.916049
-19.0,1095,2299.540576
-20.0,958,2307.906139
-17.0,1496,2320.989332
-21.0,1021,2329.905348
-18.0,1125,2343.869559
-20.0,969,2359.284719
-20.0,886,2367.099614
-20.0,979,2375.762162
-21.0,882,2383.365825
-19.0,1205,2398.498181
-15.0,1454,2415.060009
-21.0,1045,2424.255676
-18.0,1220,2434.962585
-21.0,982,2516.047256
-20.0,1147,2532.704998
