#{"t_start": 1572458530.229949, "env_id": "PongNoFrameskip-v4"}
r,l,t
-20.0,835,205.869705
-21.0,779,440.507062
-20.0,866,671.86244
-20.0,895,899.422636
-21.0,786,1120.670573
-21.0,898,1347.350175
-21.0,840,1569.334429
-21.0,850,1790.791285
-20.0,944,2012.49524
-21.0,1037,2254.657914
-19.0,1281,2498.574909
-19.0,1387,2741.364731
-14.0,1678,3021.213594
-18.0,1985,3310.439233
-19.0,1545,3564.241559
-21.0,1453,3848.38208
-18.0,1720,4167.179711
-8.0,2356,4504.536675
-14.0,1667,4780.88976
-6.0,2509,5126.585374
