#{"t_start": 1572417113.6601012, "env_id": "PongNoFrameskip-v4"}
r,l,t
-11.0,2658,2242.059568
19.0,1732,4481.495995
20.0,1693,6711.936498
20.0,1753,8946.607002
21.0,1640,11167.556434
21.0,1635,13393.388827
21.0,1636,15621.250295
21.0,1632,17851.297591
21.0,1630,20076.797737
21.0,1631,22302.714228
21.0,1630,24520.683695
21.0,1630,26747.781347
21.0,1636,28979.060775
21.0,1626,31351.38553
21.0,1627,33732.621937
21.0,1627,36111.267585
21.0,1629,38497.525827
21.0,1627,40867.167737
21.0,1635,43261.333952
