#{"t_start": 1572417113.0294237, "env_id": "PongNoFrameskip-v4"}
r,l,t
-11.0,2317,2226.798935
20.0,1720,4481.490526
20.0,1714,6714.102376
20.0,1748,8946.873719
21.0,1639,11168.06192
20.0,1773,13400.828928
21.0,1627,15621.251177
21.0,1634,17852.057644
21.0,1634,20077.680214
21.0,1631,22303.330121
21.0,1627,24521.046713
21.0,1626,26748.102811
21.0,1630,28979.382583
21.0,1627,31352.128707
21.0,1627,33733.242828
21.0,1631,36112.261247
21.0,1628,38498.092087
21.0,1632,40868.173024
21.0,1634,43261.823019
