#{"t_start": 1572417112.666251, "env_id": "PongNoFrameskip-v4"}
r,l,t
-19.0,2003,2212.3154
20.0,1757,4483.638574
20.0,1699,6713.398112
20.0,1716,8945.816684
21.0,1640,11168.537341
21.0,1639,13394.63343
21.0,1636,15622.20944
21.0,1631,17852.203065
21.0,1630,20077.763162
21.0,1627,22303.383955
21.0,1630,24521.669392
21.0,1636,26749.200917
21.0,1629,28979.695665
21.0,1629,31352.678637
21.0,1632,33734.003954
21.0,1635,36113.038857
21.0,1635,38498.969662
21.0,1631,40868.439014
21.0,1632,43261.988376
