#{"t_start": 1572417112.9505293, "env_id": "PongNoFrameskip-v4"}
r,l,t
-11.0,2317,2226.87017
20.0,1718,4481.413407
20.0,1698,6713.049428
20.0,1750,8947.10404
21.0,1639,11168.166178
21.0,1636,13394.187065
21.0,1631,15621.610364
21.0,1631,17851.924181
21.0,1634,20077.781964
21.0,1629,22303.269392
21.0,1631,24521.510932
21.0,1631,26748.567286
21.0,1630,28979.469829
21.0,1629,31352.407639
21.0,1630,33733.566388
21.0,1633,36112.538346
21.0,1635,38498.698163
21.0,1631,40868.148188
21.0,1628,43261.442421
