#{"t_start": 1572417112.3481722, "env_id": "PongNoFrameskip-v4"}
r,l,t
-16.0,2035,2214.73314
19.0,1736,4482.98424
20.0,1691,6713.080676
20.0,1748,8947.530457
21.0,1637,11168.574225
20.0,1773,13401.497174
21.0,1633,15622.310086
21.0,1633,17852.677583
21.0,1627,20077.833662
21.0,1628,22303.784892
21.0,1631,24522.10496
21.0,1629,26748.994986
21.0,1626,28979.793512
21.0,1632,31353.185232
21.0,1626,33733.82272
21.0,1635,36113.362143
21.0,1636,38499.347728
21.0,1632,40868.846
21.0,1635,43262.584522
